timestamp,SP 2[RPM],PV 2[RPM]
01:38:30.245,0,0
01:38:30.246,0,0
01:38:30.250,0,0
01:38:30.270,0,0
01:38:30.273,0,0
01:38:30.275,0,0
01:38:30.287,0,0
01:38:30.302,0,0
01:38:30.310,0,0
01:38:30.326,0,0
01:38:30.326,0,0
01:38:30.330,0,0
01:38:30.333,0,0
01:38:30.352,0,0
01:38:30.354,0,0
01:38:30.357,0,0
01:38:30.362,0,0
01:38:30.408,0,0
01:38:30.408,0,0
01:38:30.419,0,0
01:38:30.425,0,0
01:38:30.433,0,0
01:38:30.437,0,0
01:38:30.450,0,0
01:38:30.462,0,0
01:38:30.469,0,0
01:38:30.472,0,0
01:38:30.479,0,0
01:38:30.480,0,0
01:38:30.499,0,0
01:38:30.505,0,0
01:38:30.517,0,0
01:38:30.519,0,0
01:38:30.533,0,0
01:38:30.541,0,0
01:38:30.558,0,0
01:38:30.570,0,0
01:38:30.586,0,0
01:38:30.600,0,0
01:38:30.604,0,0
01:38:30.605,0,0
01:38:30.608,0,0
01:38:30.620,0,0
01:38:30.621,0,0
01:38:30.632,0,0
01:38:30.638,0,0
01:38:30.647,0,0
01:38:30.648,0,0
01:38:30.660,0,0
01:38:30.663,0,0
01:38:30.680,0,0
01:38:30.692,0,0
01:38:30.707,0,0
01:38:30.719,0,0
01:38:30.732,0,0
01:38:30.734,0,0
01:38:30.735,0,0
01:38:30.750,0,0
01:38:30.752,0,0
01:38:30.760,0,0
01:38:30.773,0,0
01:38:30.773,0,0
01:38:30.780,0,0
01:38:30.796,0,0
01:38:30.797,0,0
01:38:30.799,0,0
01:38:30.820,0,0
01:38:30.830,0,0
01:38:30.830,0,0
01:38:30.848,0,0
01:38:30.850,0,0
01:38:30.869,0,0
01:38:30.871,0,0
01:38:30.874,0,0
01:38:30.881,0,0
01:38:30.898,0,0
01:38:30.901,0,0
01:38:30.901,0,0
01:38:30.910,0,0
01:38:30.930,0,0
01:38:30.950,0,0
01:38:30.956,0,0
01:38:30.970,0,0
01:38:30.972,0,0
01:38:30.980,0,0
01:38:31.001,0,0
01:38:31.002,0,0
01:38:31.011,0,0
01:38:31.021,0,0
01:38:31.029,0,0
01:38:31.030,0,0
01:38:31.050,0,0
01:38:31.054,0,0
01:38:31.064,0,0
01:38:31.076,0,0
01:38:31.080,0,0
01:38:31.081,0,0
01:38:31.085,0,0
01:38:31.087,0,0
01:38:31.088,0,0
01:38:31.104,0,0
01:38:31.110,0,0
01:38:31.124,0,0
01:38:31.126,0,0
01:38:31.141,0,0
01:38:31.142,0,0
01:38:31.150,0,0
01:38:31.163,0,0
01:38:31.191,0,0
01:38:31.191,0,0
01:38:31.197,0,0
01:38:31.200,0,0
01:38:31.202,0,0
01:38:31.204,0,0
01:38:31.213,0,0
01:38:31.220,0,0
01:38:31.230,0,0
01:38:31.238,0,0
01:38:31.245,0,0
01:38:31.250,0,0
01:38:31.259,0,0
01:38:31.271,0,0
01:38:31.275,0,0
01:38:31.284,0,0
01:38:31.287,0,0
01:38:31.301,0,0
01:38:31.302,0,0
01:38:31.310,0,0
01:38:31.317,0,0
01:38:31.340,0,0
01:38:31.343,0,0
01:38:31.361,0,0
01:38:31.380,0,0
01:38:31.387,0,0
01:38:31.391,0,0
01:38:31.413,0,0
01:38:31.417,0,0
01:38:31.430,0,0
01:38:31.436,0,0
01:38:31.449,0,0
01:38:31.453,0,0
01:38:31.465,0,0
01:38:31.475,0,0
01:38:31.484,0,0
01:38:31.495,0,0
01:38:31.501,0,0
01:38:31.504,0,0
01:38:31.508,0,0
01:38:31.511,0,0
01:38:31.519,0,0
01:38:31.529,0,0
01:38:31.535,0,0
01:38:31.540,0,0
01:38:31.551,0,0
01:38:31.554,0,0
01:38:31.564,0,0
01:38:31.567,0,0
01:38:31.578,0,0
01:38:31.580,0,0
01:38:31.592,0,0
01:38:31.594,0,0
01:38:31.600,0,0
01:38:31.611,0,0
01:38:31.612,0,0
01:38:31.621,0,0
01:38:31.623,0,0
01:38:31.625,0,0
01:38:31.638,0,0
01:38:31.651,0,0
01:38:31.676,0,0
01:38:31.677,0,0
01:38:31.692,0,0
01:38:31.716,0,0
01:38:31.724,0,0
01:38:31.740,0,0
01:38:31.752,0,0
01:38:31.753,0,0
01:38:31.758,0,0
01:38:31.759,0,0
01:38:31.770,0,0
01:38:31.779,0,0
01:38:31.780,0,0
01:38:31.793,0,0
01:38:31.796,0,0
01:38:31.817,0,0
01:38:31.826,0,0
01:38:31.840,0,0
01:38:31.841,0,0
01:38:31.847,0,0
01:38:31.850,0,0
01:38:31.863,0,0
01:38:31.888,0,0
01:38:31.894,0,0
01:38:31.896,0,0
01:38:31.912,0,0
01:38:31.926,0,0
01:38:31.941,0,0
01:38:31.949,0,0
01:38:31.951,0,0
01:38:31.973,0,0
01:38:31.984,0,0
01:38:32.010,0,0
01:38:32.032,0,0
01:38:32.039,0,0
01:38:32.055,0,0
01:38:32.061,3207.8699,0
01:38:32.073,3207.8699,0
01:38:32.092,3207.8699,0
01:38:32.100,3207.8699,0
01:38:32.121,3207.8699,0
01:38:32.135,3207.8699,0
01:38:32.150,3207.8699,0
01:38:32.152,3207.8699,0
01:38:32.171,3207.8699,0
01:38:32.181,3207.8699,0
01:38:32.187,3207.8699,0
01:38:32.194,3207.8699,0
01:38:32.203,3207.8699,0
01:38:32.220,3207.8699,0
01:38:32.250,3207.8699,0
01:38:32.324,3207.8699,0
01:38:32.329,3207.8699,0
01:38:32.342,3207.8699,2217.295
01:38:32.344,3207.8699,2217.295
01:38:32.347,3207.8699,2217.295
01:38:32.357,3207.8699,0
01:38:32.362,3207.8699,0
01:38:32.421,3207.8699,0
01:38:32.432,3207.8699,3037.0518
01:38:32.436,3207.8699,3037.0518
01:38:32.465,3207.8699,3631.082
01:38:32.467,3207.8699,3631.082
01:38:32.472,3207.8699,3631.082
01:38:32.743,3207.8699,4155.1245
01:38:32.743,3207.8699,4155.1245
01:38:32.751,3207.8699,4155.1245
01:38:32.760,3207.8699,5387.931
01:38:32.762,3207.8699,5387.931
01:38:32.763,3207.8699,5378.272
01:38:32.770,3207.8699,5378.272
01:38:32.785,3207.8699,5378.272
01:38:32.789,3207.8699,5378.272
01:38:32.794,3207.8699,5378.272
01:38:32.802,3207.8699,5378.272
01:38:32.803,3207.8699,5378.272
01:38:32.805,3207.8699,5370.569
01:38:32.810,3207.8699,5370.569
01:38:32.822,3207.8699,5370.569
01:38:32.830,3207.8699,5370.569
01:38:32.845,3207.8699,5370.569
01:38:32.853,3207.8699,5370.569
01:38:32.856,3207.8699,5362.889
01:38:32.860,3207.8699,5362.889
01:38:32.861,3207.8699,5362.889
01:38:33.281,3207.8699,5362.889
01:38:33.285,3207.8699,5289.1396
01:38:33.287,3207.8699,5289.1396
01:38:33.307,3207.8699,5266.854
01:38:33.309,3207.8699,5266.854
01:38:33.318,3207.8699,5266.854
01:38:33.325,3207.8699,5266.854
01:38:33.331,3207.8699,5266.854
01:38:33.476,3207.8699,5241.0903
01:38:33.481,3207.8699,5241.0903
01:38:33.633,3207.8699,5098.5723
01:38:33.634,3207.8699,5098.5723
01:38:33.639,3207.8699,5098.5723
01:38:33.649,3207.8699,4918.033
01:38:33.650,3207.8699,4918.033
01:38:33.662,3207.8699,4918.033
01:38:33.663,3207.8699,4918.033
01:38:33.664,3207.8699,4873.2944
01:38:33.671,3207.8699,4873.2944
01:38:33.680,3207.8699,4873.2944
01:38:33.681,3207.8699,4873.2944
01:38:33.696,3207.8699,4873.2944
01:38:33.730,3207.8699,4745.3335
01:38:33.741,3207.8699,4745.3335
01:38:33.749,3207.8699,4745.3335
01:38:33.753,3207.8699,4664.179
01:38:33.763,3207.8699,4664.179
01:38:33.765,3207.8699,4664.179
01:38:33.784,3207.8699,4664.179
01:38:33.806,3207.8699,4585.754
01:38:33.821,3207.8699,4585.754
01:38:33.822,3207.8699,4585.754
01:38:33.830,3207.8699,4585.754
01:38:33.844,3207.8699,4546.8325
01:38:33.846,3207.8699,4546.8325
01:38:33.860,3207.8699,4546.8325
01:38:33.863,3207.8699,4546.8325
01:38:33.877,3207.8699,4546.8325
01:38:33.879,3207.8699,4433.9346
01:38:33.887,3207.8699,4433.9346
01:38:33.960,3207.8699,4433.9346
01:38:33.960,3207.8699,4433.9346
01:38:34.163,3207.8699,4260.1533
01:38:34.166,3207.8699,4260.1533
01:38:34.170,3207.8699,3909.304
01:38:34.171,3207.8699,3909.304
01:38:34.175,3207.8699,3909.304
01:38:34.200,3207.8699,3909.304
01:38:34.207,3207.8699,3883.998
01:38:34.209,3207.8699,3883.998
01:38:34.210,3207.8699,3883.998
01:38:34.217,3207.8699,3883.998
01:38:34.229,3207.8699,3883.998
01:38:34.231,3207.8699,3883.998
01:38:34.238,3207.8699,3883.998
01:38:34.244,3207.8699,3835.3362
01:38:34.251,3207.8699,3835.3362
01:38:34.272,3207.8699,3835.3362
01:38:34.280,3207.8699,3835.3362
01:38:34.286,3207.8699,3788.8354
01:38:34.292,3207.8699,3788.8354
01:38:34.297,3207.8699,3788.8354
01:38:34.303,3207.8699,3788.8354
01:38:34.309,3207.8699,3788.8354
01:38:34.320,3207.8699,3788.8354
01:38:34.323,3207.8699,3746.2534
01:38:34.334,3207.8699,3746.2534
01:38:34.350,3207.8699,3746.2534
01:38:34.364,3207.8699,3746.2534
01:38:34.397,3207.8699,3724.8572
01:38:34.412,3207.8699,3668.3784
01:38:34.421,3207.8699,3668.3784
01:38:34.432,3207.8699,3668.3784
01:38:34.441,3207.8699,3668.3784
01:38:34.460,3207.8699,3668.3784
01:38:34.467,3207.8699,3616.2007
01:38:34.480,3207.8699,3616.2007
01:38:34.495,3207.8699,3616.2007
01:38:34.496,3207.8699,3616.2007
01:38:34.510,3207.8699,3583.3728
01:38:34.520,3207.8699,3583.3728
01:38:34.522,3207.8699,3583.3728
01:38:34.525,3207.8699,3583.3728
01:38:34.526,3207.8699,3583.3728
01:38:34.530,3207.8699,3583.3728
01:38:34.540,3207.8699,3568.0305
01:38:34.541,3207.8699,3568.0305
01:38:34.550,3207.8699,3568.0305
01:38:34.570,3207.8699,3568.0305
01:38:34.580,3207.8699,3568.0305
01:38:34.582,3207.8699,3568.0305
01:38:34.590,3207.8699,3568.0305
01:38:34.611,3207.8699,3559.5635
01:38:34.615,3207.8699,3559.5635
01:38:34.631,3207.8699,3571.4287
01:38:34.654,3207.8699,3571.4287
01:38:34.660,3207.8699,3571.4287
01:38:34.662,3207.8699,3571.4287
01:38:34.666,3207.8699,3571.4287
01:38:34.668,3207.8699,3612.7168
01:38:34.671,3207.8699,3612.7168
01:38:34.690,3207.8699,3612.7168
01:38:34.696,3207.8699,3612.7168
01:38:34.698,3207.8699,3612.7168
01:38:34.720,3207.8699,3646.0864
01:38:34.724,3207.8699,3646.0864
01:38:34.726,3207.8699,3646.0864
01:38:34.730,3207.8699,3646.0864
01:38:34.752,3207.8699,3662.1094
01:38:34.758,3207.8699,3662.1094
01:38:34.772,3207.8699,3662.1094
01:38:34.780,3207.8699,3662.1094
01:38:34.789,3207.8699,3703.7036
01:38:34.795,3207.8699,3703.7036
01:38:34.798,3207.8699,3703.7036
01:38:34.802,3207.8699,3703.7036
01:38:34.812,3207.8699,3703.7036
01:38:34.815,3207.8699,3703.7036
01:38:34.826,3207.8699,3726.7078
01:38:34.829,3207.8699,3726.7078
01:38:34.860,3207.8699,3726.7078
01:38:34.875,3207.8699,3760.341
01:38:34.877,3207.8699,3760.341
01:38:34.886,3207.8699,3760.341
01:38:34.890,3207.8699,3760.341
01:38:34.902,3207.8699,3760.341
01:38:34.913,3207.8699,3760.341
01:38:34.917,3207.8699,3869.9688
01:38:34.938,3207.8699,3869.9688
01:38:34.940,3207.8699,3869.9688
01:38:34.953,3207.8699,3918.495
01:38:34.956,3207.8699,3918.495
01:38:34.979,3207.8699,3918.495
01:38:34.990,3207.8699,4049.6758
01:38:34.991,3207.8699,4049.6758
01:38:34.993,3207.8699,4049.6758
01:38:34.994,3207.8699,4049.6758
01:38:34.998,3207.8699,4049.6758
01:38:35.011,3207.8699,4049.6758
01:38:35.011,3207.8699,4049.6758
01:38:35.027,3207.8699,4178.2725
01:38:35.034,3207.8699,4178.2725
01:38:35.035,3207.8699,4178.2725
01:38:35.049,3207.8699,4178.2725
01:38:35.055,3207.8699,4178.2725
01:38:35.071,3207.8699,4258.944
01:38:35.079,3207.8699,4258.944
01:38:35.080,3207.8699,4258.944
01:38:35.092,3207.8699,4258.944
01:38:35.093,3207.8699,4258.944
01:38:35.107,3207.8699,4336.513
01:38:35.109,3207.8699,4336.513
01:38:35.121,3207.8699,4336.513
01:38:35.122,3207.8699,4336.513
01:38:35.133,3207.8699,4336.513
01:38:35.137,3207.8699,4336.513
01:38:35.152,3207.8699,4403.9927
01:38:35.153,3207.8699,4403.9927
01:38:35.167,3207.8699,4403.9927
01:38:35.173,3207.8699,4403.9927
01:38:35.194,3207.8699,4403.9927
01:38:35.198,3207.8699,4522.159
01:38:35.202,3207.8699,4522.159
01:38:35.212,3207.8699,4522.159
01:38:35.218,3207.8699,4522.159
01:38:35.230,3207.8699,4589.9634
01:38:35.246,3207.8699,4589.9634
01:38:35.252,3207.8699,4589.9634
01:38:35.260,3207.8699,4589.9634
01:38:35.276,3207.8699,4654.049
01:38:35.288,3207.8699,4654.049
01:38:35.300,3207.8699,4654.049
01:38:35.303,3207.8699,4654.049
01:38:35.304,3207.8699,4654.049
01:38:35.313,3207.8699,4709.576
01:38:35.318,3207.8699,4709.576
01:38:35.332,3207.8699,4709.576
01:38:35.336,3207.8699,4709.576
01:38:35.338,3207.8699,4709.576
01:38:35.349,3207.8699,4709.576
01:38:35.373,3207.8699,4737.84
01:38:35.391,3207.8699,4737.84
01:38:35.401,3207.8699,4737.84
01:38:35.410,3207.8699,4806.152
01:38:35.422,3207.8699,4806.152
01:38:35.431,3207.8699,4806.152
01:38:35.439,3207.8699,4834.032
01:38:35.440,3207.8699,4834.032
01:38:35.471,3207.8699,4834.032
01:38:35.480,3207.8699,4834.032
01:38:35.481,3207.8699,4834.032
01:38:35.482,3207.8699,4834.032
01:38:35.488,3207.8699,4834.032
01:38:35.500,3207.8699,4860.661
01:38:35.506,3207.8699,4860.661
01:38:35.513,3207.8699,4860.661
01:38:35.516,3207.8699,4860.661
01:38:35.529,3207.8699,4884.4023
01:38:35.535,3207.8699,4884.4023
01:38:35.542,3207.8699,4884.4023
01:38:35.544,3207.8699,4884.4023
01:38:35.559,3207.8699,4884.4023
01:38:35.563,3207.8699,4884.4023
01:38:35.569,3207.8699,4918.033
01:38:35.600,3207.8699,4918.033
01:38:35.603,3207.8699,4918.033
01:38:35.620,3207.8699,4918.033
01:38:35.622,3207.8699,4935.834
01:38:35.629,3207.8699,4935.834
01:38:35.631,3207.8699,4935.834
01:38:35.631,3207.8699,4935.834
01:38:35.632,3207.8699,4935.834
01:38:35.644,3207.8699,4935.834
01:38:35.649,3207.8699,4935.834
01:38:35.664,3207.8699,4971.8267
01:38:35.670,3207.8699,4971.8267
01:38:35.672,3207.8699,4971.8267
01:38:35.676,3207.8699,4971.8267
01:38:35.698,3207.8699,4971.8267
01:38:35.716,3207.8699,4971.8267
01:38:35.720,3207.8699,4971.8267
01:38:35.732,3207.8699,4975.1245
01:38:35.743,3207.8699,4975.1245
01:38:35.756,3207.8699,4975.1245
01:38:35.772,3207.8699,4943.9683
01:38:35.798,3207.8699,4943.9683
01:38:35.805,3207.8699,4943.9683
01:38:35.810,3207.8699,4943.9683
01:38:35.822,3207.8699,4903.563
01:38:35.827,3207.8699,4903.563
01:38:35.832,3207.8699,4903.563
01:38:35.840,3207.8699,4903.563
01:38:35.852,3207.8699,4903.563
01:38:35.858,3207.8699,4903.563
01:38:35.865,3207.8699,4865.391
01:38:35.870,3207.8699,4865.391
01:38:35.881,3207.8699,4865.391
01:38:35.886,3207.8699,4865.391
01:38:35.901,3207.8699,4865.391
01:38:35.910,3207.8699,4865.391
01:38:35.922,3207.8699,4806.152
01:38:35.928,3207.8699,4806.152
01:38:35.947,3207.8699,4767.9595
01:38:35.952,3207.8699,4767.9595
01:38:35.958,3207.8699,4767.9595
01:38:35.959,3207.8699,4767.9595
01:38:35.984,3207.8699,4693.3667
01:38:35.998,3207.8699,4693.3667
01:38:36.012,3207.8699,4693.3667
01:38:36.025,3207.8699,4638.2188
01:38:36.027,3207.8699,4638.2188
01:38:36.035,3207.8699,4638.2188
01:38:36.039,3207.8699,4638.2188
01:38:36.052,3207.8699,4638.2188
01:38:36.070,3207.8699,4552.352
01:38:36.090,3207.8699,4552.352
01:38:36.096,3207.8699,4552.352
01:38:36.096,3207.8699,4552.352
01:38:36.098,3207.8699,4430.006
01:38:36.099,3207.8699,4430.006
01:38:36.110,3207.8699,4430.006
01:38:36.122,3207.8699,4430.006
01:38:36.140,3207.8699,4430.006
01:38:36.172,3207.8699,4430.006
01:38:36.181,3207.8699,4430.006
01:38:36.193,3207.8699,4402.7
01:38:36.195,3207.8699,4344.049
01:38:36.201,3207.8699,4344.049
01:38:36.205,3207.8699,4344.049
01:38:36.210,3207.8699,4344.049
01:38:36.231,3207.8699,4344.049
01:38:36.247,3207.8699,4274.722
01:38:36.252,3207.8699,4274.722
01:38:36.262,3207.8699,4274.722
01:38:36.268,3207.8699,4274.722
01:38:36.288,3207.8699,4144.7915
01:38:36.292,3207.8699,4144.7915
01:38:36.300,3207.8699,4144.7915
01:38:36.320,3207.8699,4144.7915
01:38:36.323,3207.8699,4114.0977
01:38:36.350,3207.8699,4114.0977
01:38:36.351,3207.8699,4114.0977
01:38:36.362,3207.8699,4114.0977
01:38:36.363,3207.8699,4114.0977
01:38:36.365,3207.8699,4025.7651
01:38:36.369,3207.8699,4025.7651
01:38:36.379,3207.8699,4025.7651
01:38:36.380,3207.8699,4025.7651
01:38:36.389,3207.8699,4025.7651
01:38:36.395,3207.8699,3944.2544
01:38:36.401,3207.8699,3944.2544
01:38:36.407,3207.8699,3944.2544
01:38:36.407,3207.8699,3944.2544
01:38:36.422,3207.8699,3944.2544
01:38:36.430,3207.8699,3944.2544
01:38:36.435,3207.8699,3868.971
01:38:36.436,3207.8699,3868.971
01:38:36.439,3207.8699,3868.971
01:38:36.462,3207.8699,3868.971
01:38:36.490,3207.8699,3845.1682
01:38:36.504,3207.8699,3845.1682
01:38:36.507,3207.8699,3845.1682
01:38:36.524,3207.8699,3822.63
01:38:36.530,3207.8699,3822.63
01:38:36.533,3207.8699,3822.63
01:38:36.540,3207.8699,3822.63
01:38:36.548,3207.8699,3822.63
01:38:36.550,3207.8699,3822.63
01:38:36.563,3207.8699,3778.3376
01:38:36.567,3207.8699,3778.3376
01:38:36.579,3207.8699,3778.3376
01:38:36.583,3207.8699,3778.3376
01:38:36.600,3207.8699,3778.3376
01:38:36.619,3207.8699,3755.6333
01:38:36.620,3207.8699,3755.6333
