01:50:26.911,SP 1[RPM],PV 1[RPM],CV 1[µsec],R1[µsec],SP 2[RPM],PV 2[RPM],CV 2[µsec],R2[µsec],SP 3[RPM],PV 3[RPM],CV 3[µsec],R3[µsec],SP 4[RPM],PV 4[RPM],CV 4[µsec],R4[µsec]
01:50:39.402,3037.667,2823.2637,-1234,1060,3207.8699,3386.769,-40,1060,3132.178,3218.884,-38,1062,2942.3303,3081.3477,-47,1060
01:50:39.422,3037.667,2822.7324,-1234,1060,3207.8699,3386.769,-40,1060,3132.178,3218.884,-38,1062,2942.3303,3081.3477,-47,1060
01:50:39.423,3037.667,2822.7324,-1234,1060,3207.8699,3386.769,-40,1060,3132.178,3218.884,-38,1062,2942.3303,3081.3477,-47,1060
01:50:39.434,3037.667,2822.7324,-1234,1060,3207.8699,3386.769,-40,1060,3132.178,3218.884,-38,1062,2942.3303,3081.3477,-47,1060
01:50:39.438,3037.667,2822.7324,-1234,1060,3207.8699,3403.6763,-41,1060,3132.178,3218.884,-38,1062,2942.3303,3082.6143,-47,1060
01:50:39.444,3037.667,2822.7324,-1234,1060,3207.8699,3403.6763,-41,1060,3132.178,3218.884,-38,1062,2942.3303,3082.6143,-47,1060
01:50:39.453,3037.667,2820.6094,-1234,1060,3207.8699,3403.6763,-41,1060,3132.178,3227.1946,-38,1062,2942.3303,3082.6143,-47,1060
01:50:39.455,3037.667,2820.6094,-1234,1060,3207.8699,3403.6763,-41,1060,3132.178,3227.1946,-38,1062,2942.3303,3082.6143,-47,1060
01:50:39.466,3037.667,2820.6094,-1234,1060,3207.8699,3403.6763,-41,1060,3132.178,3227.1946,-38,1062,2942.3303,3082.6143,-47,1060
01:50:39.471,3037.667,2820.6094,-1234,1060,3207.8699,3403.6763,-41,1060,3132.178,3227.1946,-38,1062,2942.3303,3082.6143,-47,1060
01:50:39.480,3037.667,2820.6094,-1234,1060,3207.8699,3410.6414,-41,1060,3132.178,3227.1946,-38,1062,2942.3303,3076.292,-47,1060
01:50:39.488,3037.667,2820.6094,-1234,1060,3207.8699,3410.6414,-41,1060,3132.178,3227.1946,-38,1062,2942.3303,3076.292,-47,1060
01:50:39.499,3037.667,2822.2012,-1234,1060,3207.8699,3410.6414,-41,1060,3132.178,3232.7585,-38,1062,2942.3303,3076.292,-47,1060
01:50:39.501,3037.667,2822.2012,-1234,1060,3207.8699,3410.6414,-41,1060,3132.178,3232.7585,-38,1062,2942.3303,3076.292,-47,1060
01:50:39.511,3037.667,2822.2012,-1234,1060,3207.8699,3414.5232,-41,1060,3132.178,3232.7585,-38,1062,2942.3303,3080.7148,-47,1060
01:50:39.513,3037.667,2822.2012,-1234,1060,3207.8699,3414.5232,-41,1060,3132.178,3232.7585,-38,1062,2942.3303,3080.7148,-47,1060
01:50:39.523,3037.667,2822.2012,-1234,1060,3207.8699,3414.5232,-41,1060,3132.178,3232.7585,-38,1062,2942.3303,3080.7148,-47,1060
01:50:39.533,3037.667,2822.2012,-1234,1060,3207.8699,3414.5232,-41,1060,3132.178,3232.7585,-38,1062,2942.3303,3080.7148,-47,1060
01:50:39.537,3037.667,2822.2012,-1234,1060,3207.8699,3414.5232,-41,1060,3132.178,3234.1528,-39,1061,2942.3303,3080.7148,-47,1060
01:50:39.540,3037.667,2822.2012,-1234,1060,3207.8699,3414.5232,-41,1060,3132.178,3234.1528,-39,1061,2942.3303,3080.7148,-47,1060
01:50:39.556,3037.667,2822.2012,-1234,1060,3207.8699,3418.4138,-42,1060,3132.178,3234.1528,-39,1061,2942.3303,3078.8179,-47,1060
01:50:39.557,3037.667,2822.2012,-1234,1060,3207.8699,3418.4138,-42,1060,3132.178,3234.1528,-39,1061,2942.3303,3078.8179,-47,1060
01:50:39.560,3037.667,2822.2012,-1234,1060,3207.8699,3418.4138,-42,1060,3132.178,3234.1528,-39,1061,2942.3303,3078.8179,-47,1060
01:50:39.571,3037.667,2822.2012,-1234,1060,3207.8699,3418.4138,-42,1060,3132.178,3234.1528,-39,1061,2942.3303,3078.8179,-47,1060
01:50:39.588,3037.667,2822.7324,-1234,1060,3207.8699,3418.4138,-42,1060,3132.178,3239.741,-39,1061,2942.3303,3078.8179,-47,1060
01:50:39.593,3037.667,2822.7324,-1234,1060,3207.8699,3409.091,-42,1060,3132.178,3239.741,-39,1061,2942.3303,3078.8179,-47,1060
01:50:39.596,3037.667,2822.7324,-1234,1060,3207.8699,3409.091,-42,1060,3132.178,3239.741,-39,1061,2942.3303,3078.8179,-47,1060
01:50:39.607,3037.667,2822.7324,-1234,1060,3207.8699,3409.091,-42,1060,3132.178,3239.741,-39,1061,2942.3303,3078.8179,-47,1060
01:50:39.610,3037.667,2821.1396,-1233,1060,3207.8699,3409.091,-42,1060,3132.178,3239.741,-39,1061,2942.3303,3078.8179,-47,1060
01:50:39.611,3037.667,2821.1396,-1233,1060,3207.8699,3409.091,-42,1060,3132.178,3239.741,-39,1061,2942.3303,3078.8179,-47,1060
01:50:39.637,3037.667,2821.1396,-1233,1060,3207.8699,3409.091,-42,1060,3132.178,3242.5422,-39,1061,2942.3303,3078.8179,-47,1060
01:50:39.639,3037.667,2821.1396,-1233,1060,3207.8699,3400.5896,-42,1060,3132.178,3242.5422,-39,1061,2942.3303,3077.5544,-47,1060
01:50:39.646,3037.667,2821.1396,-1233,1060,3207.8699,3400.5896,-42,1060,3132.178,3242.5422,-39,1061,2942.3303,3077.5544,-47,1060
01:50:39.665,3037.667,2820.6094,-1233,1060,3207.8699,3400.5896,-42,1060,3132.178,3246.0508,-39,1061,2942.3303,3077.5544,-47,1060
01:50:39.667,3037.667,2820.6094,-1233,1060,3207.8699,3400.5896,-42,1060,3132.178,3246.0508,-39,1061,2942.3303,3077.5544,-47,1060
01:50:39.670,3037.667,2820.6094,-1233,1060,3207.8699,3400.5896,-42,1060,3132.178,3246.0508,-39,1061,2942.3303,3077.5544,-47,1060
01:50:39.682,3037.667,2820.6094,-1233,1060,3207.8699,3392.1301,-41,1060,3132.178,3246.0508,-39,1061,2942.3303,3076.923,-47,1060
01:50:39.698,3037.667,2820.6094,-1233,1060,3207.8699,3392.1301,-42,1060,3132.178,3243.9448,-39,1061,2942.3303,3076.923,-47,1060
01:50:39.711,3037.667,2820.6094,-1233,1060,3207.8699,3388.299,-41,1060,3132.178,3243.9448,-39,1061,2942.3303,3076.923,-47,1060
