timestamp,SP 2[RPM],PV 2[RPM]
01:35:59.493,0,0
01:35:59.502,0,0
01:35:59.512,0,0
01:35:59.512,0,0
01:35:59.514,0,0
01:35:59.524,0,0
01:35:59.524,0,0
01:35:59.526,0,0
01:35:59.546,0,0
01:35:59.549,0,0
01:35:59.560,0,0
01:35:59.563,0,0
01:35:59.584,0,0
01:35:59.594,0,0
01:35:59.597,0,0
01:35:59.601,0,0
01:35:59.610,0,0
01:35:59.616,0,0
01:35:59.617,0,0
01:35:59.632,0,0
01:35:59.634,0,0
01:35:59.661,0,0
01:35:59.667,0,0
01:35:59.680,0,0
01:35:59.681,0,0
01:35:59.701,0,0
01:35:59.703,0,0
01:35:59.703,0,0
01:35:59.710,0,0
01:35:59.728,0,0
01:35:59.740,0,0
01:35:59.745,0,0
01:35:59.757,0,0
01:35:59.764,0,0
01:35:59.782,0,0
01:35:59.790,0,0
01:35:59.790,0,0
01:35:59.793,0,0
01:35:59.800,0,0
01:35:59.806,0,0
01:35:59.806,0,0
01:35:59.810,0,0
01:35:59.818,0,0
01:35:59.818,0,0
01:35:59.833,0,0
01:35:59.840,0,0
01:35:59.852,0,0
01:35:59.856,0,0
01:35:59.863,0,0
01:35:59.863,0,0
01:35:59.873,0,0
01:35:59.884,0,0
01:35:59.884,0,0
01:35:59.887,0,0
01:35:59.890,0,0
01:35:59.891,0,0
01:35:59.897,0,0
01:35:59.902,0,0
01:35:59.903,0,0
01:35:59.923,0,0
01:35:59.935,0,0
01:35:59.936,0,0
01:35:59.942,0,0
01:35:59.946,0,0
01:35:59.967,0,0
01:35:59.975,0,0
01:35:59.976,0,0
01:35:59.989,0,0
01:36:00.003,0,0
01:36:00.009,0,0
01:36:00.026,0,0
01:36:00.042,0,0
01:36:00.042,0,0
01:36:00.046,0,0
01:36:00.046,0,0
01:36:00.048,0,0
01:36:00.060,0,0
01:36:00.065,0,0
01:36:00.083,0,0
01:36:00.086,0,0
01:36:00.093,0,0
01:36:00.106,0,0
01:36:00.113,0,0
01:36:00.123,0,0
01:36:00.139,0,0
01:36:00.144,0,0
01:36:00.148,0,0
01:36:00.163,0,0
01:36:00.164,0,0
01:36:00.169,0,0
01:36:00.183,0,0
01:36:00.183,0,0
01:36:00.185,0,0
01:36:00.186,0,0
01:36:00.186,0,0
01:36:00.189,0,0
01:36:00.206,0,0
01:36:00.209,0,0
01:36:00.222,0,0
01:36:00.223,0,0
01:36:00.227,0,0
01:36:00.240,0,0
01:36:00.246,0,0
01:36:00.248,0,0
01:36:00.256,0,0
01:36:00.256,0,0
01:36:00.261,0,0
01:36:00.271,0,0
01:36:00.282,0,0
01:36:00.293,0,0
01:36:00.297,0,0
01:36:00.309,0,0
01:36:00.321,0,0
01:36:00.325,0,0
01:36:00.337,0,0
01:36:00.337,0,0
01:36:00.343,0,0
01:36:00.344,0,0
01:36:00.346,0,0
01:36:00.357,0,0
01:36:00.361,0,0
01:36:00.370,0,0
01:36:00.384,0,0
01:36:00.384,0,0
01:36:00.389,0,0
01:36:00.398,0,0
01:36:00.407,0,0
01:36:00.411,0,0
01:36:00.423,0,0
01:36:00.426,0,0
01:36:00.439,0,0
01:36:00.441,0,0
01:36:00.442,0,0
01:36:00.451,0,0
01:36:00.469,0,0
01:36:00.469,0,0
01:36:00.482,0,0
01:36:00.483,0,0
01:36:00.493,0,0
01:36:00.497,0,0
01:36:00.504,0,0
01:36:00.512,0,0
01:36:00.531,0,0
01:36:00.532,0,0
01:36:00.546,0,0
01:36:00.550,0,0
01:36:00.555,0,0
01:36:00.566,0,0
01:36:00.569,0,0
01:36:00.581,0,0
01:36:00.593,0,0
01:36:00.594,0,0
01:36:00.595,0,0
01:36:00.603,0,0
01:36:00.610,0,0
01:36:00.618,0,0
01:36:00.624,0,0
01:36:00.635,0,0
01:36:00.635,0,0
01:36:00.639,0,0
01:36:00.662,0,0
01:36:00.663,0,0
01:36:00.682,0,0
01:36:00.685,0,0
01:36:00.691,0,0
01:36:00.703,0,0
01:36:00.704,0,0
01:36:00.711,0,0
01:36:00.715,0,0
01:36:00.722,0,0
01:36:00.730,0,0
01:36:00.744,0,0
01:36:00.754,0,0
01:36:00.755,0,0
01:36:00.777,0,0
01:36:00.778,0,0
01:36:00.783,0,0
01:36:00.791,0,0
01:36:00.798,0,0
01:36:00.812,0,0
01:36:00.813,0,0
01:36:00.825,0,0
01:36:00.827,0,0
01:36:00.842,0,0
01:36:00.843,0,0
01:36:00.858,0,0
01:36:00.862,0,0
01:36:00.889,0,0
01:36:00.893,0,0
01:36:00.904,0,0
01:36:00.910,0,0
01:36:00.918,0,0
01:36:00.918,0,0
01:36:00.925,0,0
01:36:00.935,0,0
01:36:00.937,0,0
01:36:00.942,0,0
01:36:00.944,0,0
01:36:00.952,0,0
01:36:00.958,0,0
01:36:00.966,0,0
01:36:00.974,0,0
01:36:00.992,0,0
01:36:00.996,0,0
01:36:01.003,0,0
01:36:01.014,0,0
01:36:01.021,0,0
01:36:01.027,0,0
01:36:01.035,0,0
01:36:01.042,0,0
01:36:01.054,0,0
01:36:01.075,0,0
01:36:01.084,0,0
01:36:01.094,0,0
01:36:01.099,0,0
01:36:01.106,0,0
01:36:01.111,0,0
01:36:01.123,0,0
01:36:01.135,0,0
01:36:01.152,0,0
01:36:01.154,0,0
01:36:01.155,0,0
01:36:01.169,0,0
01:36:01.171,0,0
01:36:01.183,0,0
01:36:01.184,0,0
01:36:01.197,0,0
01:36:01.210,0,0
01:36:01.221,0,0
01:36:01.237,0,0
01:36:01.251,0,0
01:36:01.257,0,0
01:36:01.258,0,0
01:36:01.271,0,0
01:36:01.285,0,0
01:36:01.291,0,0
01:36:01.296,0,0
01:36:01.343,0,0
01:36:01.357,0,0
01:36:01.364,0,0
01:36:01.368,0,0
01:36:01.408,0,0
01:36:01.413,0,0
01:36:01.415,0,0
01:36:01.419,0,0
01:36:01.419,0,0
01:36:01.424,0,0
01:36:01.433,0,0
01:36:01.437,0,0
01:36:01.449,0,0
01:36:01.455,0,0
01:36:01.464,0,0
01:36:01.472,0,0
01:36:01.478,0,0
01:36:01.482,0,0
01:36:01.504,0,0
01:36:01.513,0,0
01:36:01.515,0,0
01:36:01.518,0,0
01:36:01.521,0,0
01:36:01.557,0,0
01:36:01.572,0,0
01:36:01.574,0,0
