22:25:17.833;[°/s]X,Y,Z;-0.17485738,0.13526714,-0.06350958
22:25:17.856;[°/s]X,Y,Z;-0.052787066,-0.04783833,-0.0024744272
22:25:17.885;[°/s]X,Y,Z;-0.17485738,0.13526714,-0.1855799
22:25:17.916;[°/s]X,Y,Z;-0.17485738,0.013196826,-0.0024744272
22:25:17.947;[°/s]X,Y,Z;-0.052787066,0.07423198,-0.06350958
22:25:17.967;[°/s]X,Y,Z;-0.052787066,0.13526714,-0.1855799
22:25:17.999;[°/s]X,Y,Z;-0.11382222,-0.10887349,-0.06350958
22:25:18.035;[°/s]X,Y,Z;0.06928325,-0.04783833,-0.06350958
22:25:18.051;[°/s]X,Y,Z;0.008248091,-0.04783833,-0.06350958
22:25:18.079;[°/s]X,Y,Z;0.06928325,0.25733745,-0.12454474
22:25:18.114;[°/s]X,Y,Z;-0.17485738,0.13526714,0.05856073
22:25:18.137;[°/s]X,Y,Z;-0.052787066,0.013196826,-0.0024744272
22:25:18.165;[°/s]X,Y,Z;0.06928325,0.25733745,-0.06350958
22:25:18.193;[°/s]X,Y,Z;0.008248091,0.37940776,0.05856073
22:25:18.218;[°/s]X,Y,Z;0.06928325,0.13526714,0.05856073
22:25:18.246;[°/s]X,Y,Z;-0.23589253,0.07423198,-0.24661505
22:25:18.280;[°/s]X,Y,Z;-0.11382222,0.013196826,0.05856073
22:25:18.306;[°/s]X,Y,Z;0.008248091,0.25733745,-0.12454474
22:25:18.337;[°/s]X,Y,Z;0.008248091,0.1963023,-0.1855799
22:25:18.364;[°/s]X,Y,Z;-0.35796285,0.25733745,-0.0024744272
22:25:18.396;[°/s]X,Y,Z;-0.052787066,0.1963023,-0.12454474
22:25:18.421;[°/s]X,Y,Z;0.008248091,-0.04783833,-0.06350958
22:25:18.447;[°/s]X,Y,Z;-0.052787066,0.13526714,-0.0024744272
22:25:18.479;[°/s]X,Y,Z;-0.17485738,0.13526714,-0.1855799
22:25:18.518;[°/s]X,Y,Z;-0.11382222,0.1963023,-0.06350958
22:25:18.543;[°/s]X,Y,Z;-0.11382222,0.07423198,-0.0024744272
22:25:18.569;[°/s]X,Y,Z;0.008248091,0.013196826,-0.06350958
22:25:18.597;[°/s]X,Y,Z;-0.11382222,0.1963023,-0.06350958
22:25:18.622;[°/s]X,Y,Z;-0.17485738,0.13526714,-0.12454474
22:25:18.649;[°/s]X,Y,Z;0.008248091,-0.04783833,0.05856073
22:25:18.682;[°/s]X,Y,Z;-0.052787066,-0.04783833,-0.06350958
22:25:18.723;[°/s]X,Y,Z;0.008248091,0.13526714,-0.0024744272
22:25:18.739;[°/s]X,Y,Z;0.008248091,0.013196826,-0.0024744272
22:25:18.762;[°/s]X,Y,Z;-0.2969277,0.013196826,0.119595885
22:25:18.796;[°/s]X,Y,Z;-0.052787066,0.13526714,0.119595885
22:25:18.829;[°/s]X,Y,Z;-0.052787066,0.013196826,-0.1855799
22:25:18.855;[°/s]X,Y,Z;-0.052787066,-0.04783833,-0.06350958
22:25:18.887;[°/s]X,Y,Z;-0.11382222,0.1963023,-0.06350958
22:25:18.917;[°/s]X,Y,Z;-0.052787066,0.13526714,-0.0024744272
22:25:18.947;[°/s]X,Y,Z;-0.052787066,0.07423198,-0.1855799
22:25:18.980;[°/s]X,Y,Z;-0.11382222,0.07423198,0.05856073
22:25:19.016;[°/s]X,Y,Z;-0.11382222,0.013196826,-0.06350958
22:25:19.051;[°/s]X,Y,Z;-0.11382222,0.1963023,0.05856073
22:25:19.082;[°/s]X,Y,Z;0.008248091,-0.2309438,-0.0024744272
22:25:19.116;[°/s]X,Y,Z;-0.11382222,0.07423198,-0.06350958
22:25:19.144;[°/s]X,Y,Z;-0.11382222,0.13526714,-0.0024744272
22:25:19.170;[°/s]X,Y,Z;0.19135356,0.25733745,-0.0024744272
22:25:19.203;[°/s]X,Y,Z;0.06928325,0.1963023,-0.06350958
22:25:19.234;[°/s]X,Y,Z;-0.17485738,0.13526714,0.05856073
22:25:19.266;[°/s]X,Y,Z;-0.17485738,0.07423198,-0.0024744272
22:25:19.289;[°/s]X,Y,Z;-0.23589253,0.13526714,-0.1855799
22:25:19.327;[°/s]X,Y,Z;-0.11382222,0.07423198,-0.06350958
22:25:19.357;[°/s]X,Y,Z;0.008248091,0.13526714,-0.0024744272
22:25:19.386;[°/s]X,Y,Z;-0.17485738,0.1963023,-0.06350958
22:25:19.419;[°/s]X,Y,Z;0.06928325,-0.04783833,-0.0024744272
22:25:19.450;[°/s]X,Y,Z;-0.11382222,0.1963023,-0.0024744272
22:25:19.483;[°/s]X,Y,Z;-0.35796285,0.07423198,0.05856073
22:25:19.504;[°/s]X,Y,Z;0.06928325,-0.10887349,-0.0024744272
22:25:19.534;[°/s]X,Y,Z;-0.17485738,0.1963023,-0.0024744272
22:25:19.565;[°/s]X,Y,Z;0.06928325,0.13526714,-0.06350958
22:25:19.597;[°/s]X,Y,Z;-0.052787066,0.07423198,-0.1855799
22:25:19.627;[°/s]X,Y,Z;-0.2969277,0.013196826,-0.0024744272
22:25:19.652;[°/s]X,Y,Z;-0.23589253,-0.10887349,-0.0024744272
22:25:19.688;[°/s]X,Y,Z;-0.23589253,0.1963023,-0.1855799
22:25:19.719;[°/s]X,Y,Z;-0.23589253,0.1963023,-0.0024744272
22:25:19.753;[°/s]X,Y,Z;0.008248091,0.013196826,-0.12454474
22:25:19.781;[°/s]X,Y,Z;0.008248091,0.1963023,-0.06350958
22:25:19.813;[°/s]X,Y,Z;-0.052787066,-0.04783833,-0.24661505
22:25:19.833;[°/s]X,Y,Z;-0.17485738,0.1963023,-0.06350958
22:25:19.881;[°/s]X,Y,Z;0.008248091,0.07423198,0.05856073
22:25:19.900;[°/s]X,Y,Z;0.06928325,0.1963023,-0.06350958
22:25:19.933;[°/s]X,Y,Z;-0.17485738,0.013196826,-0.06350958
22:25:19.962;[°/s]X,Y,Z;-0.052787066,0.013196826,0.05856073
22:25:20.004;[°/s]X,Y,Z;-0.052787066,-0.04783833,-0.0024744272
22:25:20.044;[°/s]X,Y,Z;-0.052787066,0.1963023,-0.06350958
22:25:20.071;[°/s]X,Y,Z;0.06928325,0.013196826,-0.06350958
22:25:20.104;[°/s]X,Y,Z;0.008248091,-0.04783833,-0.0024744272
22:25:20.134;[°/s]X,Y,Z;-0.052787066,0.13526714,-0.0024744272
22:25:20.167;[°/s]X,Y,Z;-0.052787066,0.13526714,0.05856073
22:25:20.199;[°/s]X,Y,Z;-0.11382222,0.1963023,0.05856073
22:25:20.237;[°/s]X,Y,Z;-0.052787066,0.13526714,-0.12454474
22:25:20.268;[°/s]X,Y,Z;-0.052787066,0.1963023,-0.12454474
22:25:20.300;[°/s]X,Y,Z;0.1303184,0.13526714,-0.1855799
22:25:20.318;[°/s]X,Y,Z;0.06928325,0.013196826,-0.0024744272
22:25:20.353;[°/s]X,Y,Z;-0.11382222,-0.04783833,-0.12454474
22:25:20.384;[°/s]X,Y,Z;-0.052787066,0.07423198,0.05856073
22:25:20.416;[°/s]X,Y,Z;-0.17485738,0.07423198,-0.06350958
22:25:20.445;[°/s]X,Y,Z;-0.11382222,0.3183726,0.119595885
22:25:20.479;[°/s]X,Y,Z;0.008248091,0.13526714,-0.06350958
22:25:20.512;[°/s]X,Y,Z;-0.11382222,0.13526714,-0.06350958
22:25:20.546;[°/s]X,Y,Z;-0.23589253,0.25733745,-0.06350958
22:25:20.582;[°/s]X,Y,Z;-0.052787066,0.013196826,-0.0024744272
22:25:20.617;[°/s]X,Y,Z;-0.052787066,0.1963023,0.119595885
22:25:20.654;[°/s]X,Y,Z;-0.052787066,0.07423198,-0.06350958
22:25:20.699;[°/s]X,Y,Z;-0.17485738,-0.04783833,-0.0024744272
22:25:20.732;[°/s]X,Y,Z;0.1303184,0.013196826,-0.06350958
22:25:20.766;[°/s]X,Y,Z;-0.17485738,0.1963023,-0.0024744272
22:25:20.805;[°/s]X,Y,Z;-0.17485738,-0.04783833,-0.0024744272
22:25:20.847;[°/s]X,Y,Z;-0.052787066,0.25733745,-0.12454474
22:25:20.883;[°/s]X,Y,Z;-0.11382222,0.13526714,-0.12454474
22:25:20.913;[°/s]X,Y,Z;-0.2969277,0.013196826,-0.0024744272
22:25:20.944;[°/s]X,Y,Z;-0.11382222,0.013196826,-0.12454474
22:25:20.977;[°/s]X,Y,Z;-0.11382222,-0.2309438,0.05856073
22:25:21.014;[°/s]X,Y,Z;-0.11382222,0.13526714,-0.0024744272
22:25:21.047;[°/s]X,Y,Z;0.06928325,0.25733745,-0.06350958
22:25:21.082;[°/s]X,Y,Z;0.008248091,0.13526714,-0.12454474
22:25:21.116;[°/s]X,Y,Z;0.06928325,0.1963023,-0.1855799
22:25:21.151;[°/s]X,Y,Z;-0.11382222,0.25733745,0.05856073
22:25:21.185;[°/s]X,Y,Z;-0.17485738,-0.16990864,-0.0024744272
22:25:21.215;[°/s]X,Y,Z;-0.11382222,0.013196826,0.05856073
22:25:21.251;[°/s]X,Y,Z;-0.11382222,0.13526714,-0.06350958
22:25:21.312;[°/s]X,Y,Z;-0.17485738,0.013196826,-0.06350958
22:25:21.330;[°/s]X,Y,Z;-0.11382222,-0.04783833,0.05856073
22:25:21.366;[°/s]X,Y,Z;0.008248091,0.07423198,-0.1855799
22:25:21.397;[°/s]X,Y,Z;-0.052787066,0.3183726,-0.06350958
22:25:21.439;[°/s]X,Y,Z;-0.052787066,0.013196826,-0.06350958
22:25:21.477;[°/s]X,Y,Z;-0.17485738,0.013196826,-0.06350958
22:25:21.510;[°/s]X,Y,Z;0.008248091,0.013196826,-0.0024744272
22:25:21.546;[°/s]X,Y,Z;0.008248091,0.1963023,-0.0024744272
22:25:21.582;[°/s]X,Y,Z;-0.17485738,0.013196826,-0.0024744272
22:25:21.614;[°/s]X,Y,Z;-0.052787066,0.07423198,0.05856073
22:25:21.650;[°/s]X,Y,Z;-0.052787066,0.1963023,-0.06350958
22:25:21.683;[°/s]X,Y,Z;0.008248091,0.07423198,-0.06350958
22:25:21.718;[°/s]X,Y,Z;0.06928325,0.013196826,-0.06350958
22:25:21.751;[°/s]X,Y,Z;-0.052787066,-0.2309438,-0.06350958
22:25:21.793;[°/s]X,Y,Z;0.008248091,0.013196826,-0.0024744272
22:25:21.838;[°/s]X,Y,Z;0.1303184,0.13526714,-0.1855799
22:25:21.873;[°/s]X,Y,Z;-0.11382222,0.13526714,-0.0024744272
22:25:21.902;[°/s]X,Y,Z;-0.052787066,0.13526714,-0.1855799
22:25:21.968;[°/s]X,Y,Z;-0.17485738,0.1963023,-0.06350958
22:25:21.986;[°/s]X,Y,Z;0.008248091,-0.10887349,-0.1855799
22:25:22.031;[°/s]X,Y,Z;-0.11382222,-0.16990864,0.2416662
22:25:22.067;[°/s]X,Y,Z;-0.11382222,0.013196826,-0.1855799
22:25:22.118;[°/s]X,Y,Z;0.008248091,-0.04783833,0.05856073
22:25:22.155;[°/s]X,Y,Z;0.008248091,0.13526714,-0.06350958
22:25:22.195;[°/s]X,Y,Z;-0.11382222,-0.16990864,-0.12454474
22:25:22.232;[°/s]X,Y,Z;-0.11382222,0.013196826,-0.06350958
22:25:22.265;[°/s]X,Y,Z;-0.23589253,0.07423198,-0.0024744272
22:25:22.301;[°/s]X,Y,Z;-0.17485738,0.13526714,0.119595885
22:25:22.334;[°/s]X,Y,Z;0.008248091,-0.10887349,-0.0024744272
22:25:22.366;[°/s]X,Y,Z;-0.23589253,-0.10887349,-0.0024744272
22:25:22.402;[°/s]X,Y,Z;0.1303184,0.1963023,-0.0024744272
22:25:22.472;[°/s]X,Y,Z;0.008248091,0.013196826,-0.06350958
22:25:22.521;[°/s]X,Y,Z;0.008248091,-0.04783833,0.119595885
22:25:22.590;[°/s]X,Y,Z;0.008248091,-0.04783833,-0.0024744272
22:25:23.067;[°/s]X,Y,Z;-0.2969277,0.13526714,-0.06350958
22:25:23.093;[°/s]X,Y,Z;0.008248091,0.013196826,-0.0024744272
22:25:23.117;[°/s]X,Y,Z;-0.052787066,0.3183726,-0.12454474
22:25:23.146;[°/s]X,Y,Z;-0.23589253,-0.04783833,-0.06350958
22:25:23.170;[°/s]X,Y,Z;-0.23589253,0.013196826,-0.12454474
22:25:23.195;[°/s]X,Y,Z;-0.11382222,-0.04783833,-0.06350958
22:25:23.221;[°/s]X,Y,Z;-0.17485738,-0.04783833,-0.06350958
22:25:23.247;[°/s]X,Y,Z;-0.11382222,0.13526714,-0.0024744272
22:25:23.277;[°/s]X,Y,Z;-0.2969277,0.013196826,-0.0024744272
22:25:23.300;[°/s]X,Y,Z;-0.11382222,-0.10887349,-0.06350958
22:25:23.333;[°/s]X,Y,Z;-0.17485738,-0.04783833,0.2416662
22:25:23.356;[°/s]X,Y,Z;0.06928325,0.07423198,-0.06350958
22:25:23.382;[°/s]X,Y,Z;-0.11382222,0.07423198,-0.12454474
22:25:23.409;[°/s]X,Y,Z;-0.23589253,-0.10887349,-0.12454474
22:25:23.447;[°/s]X,Y,Z;-0.11382222,0.1963023,-0.06350958
22:25:23.483;[°/s]X,Y,Z;-0.17485738,0.013196826,0.05856073
22:25:23.499;[°/s]X,Y,Z;-0.11382222,0.013196826,0.05856073
22:25:23.531;[°/s]X,Y,Z;0.06928325,0.13526714,-0.1855799
22:25:23.562;[°/s]X,Y,Z;-0.23589253,-0.10887349,-0.12454474
22:25:23.583;[°/s]X,Y,Z;-0.052787066,0.013196826,-0.0024744272
22:25:23.605;[°/s]X,Y,Z;-0.11382222,0.1963023,-0.0024744272
22:25:23.632;[°/s]X,Y,Z;-0.17485738,-0.04783833,0.05856073
22:25:23.663;[°/s]X,Y,Z;-0.052787066,0.1963023,0.119595885
22:25:23.697;[°/s]X,Y,Z;0.008248091,-0.10887349,0.119595885
22:25:23.720;[°/s]X,Y,Z;-0.052787066,0.07423198,-0.06350958
22:25:23.747;[°/s]X,Y,Z;0.008248091,-0.10887349,-0.0024744272
22:25:23.779;[°/s]X,Y,Z;-0.052787066,-0.04783833,-0.06350958
22:25:23.801;[°/s]X,Y,Z;-0.17485738,0.25733745,0.05856073
22:25:23.831;[°/s]X,Y,Z;-0.052787066,-0.04783833,0.05856073
22:25:23.865;[°/s]X,Y,Z;-0.052787066,-0.04783833,-0.12454474
22:25:23.894;[°/s]X,Y,Z;-0.23589253,-0.04783833,0.05856073
22:25:23.915;[°/s]X,Y,Z;-0.052787066,-0.04783833,-0.12454474
22:25:23.950;[°/s]X,Y,Z;-0.11382222,0.07423198,-0.0024744272
22:25:23.982;[°/s]X,Y,Z;0.008248091,0.13526714,-0.0024744272
22:25:24.014;[°/s]X,Y,Z;-0.17485738,0.1963023,-0.12454474
22:25:24.046;[°/s]X,Y,Z;-0.17485738,-0.16990864,-0.0024744272
22:25:24.083;[°/s]X,Y,Z;0.06928325,0.07423198,-0.0024744272
22:25:24.115;[°/s]X,Y,Z;-0.17485738,0.013196826,-0.12454474
22:25:24.137;[°/s]X,Y,Z;0.06928325,0.013196826,0.05856073
22:25:24.164;[°/s]X,Y,Z;-0.052787066,-0.04783833,-0.12454474
22:25:24.197;[°/s]X,Y,Z;0.008248091,0.013196826,0.2416662
22:25:24.219;[°/s]X,Y,Z;-0.11382222,0.13526714,-0.06350958
22:25:24.246;[°/s]X,Y,Z;0.008248091,0.3183726,-0.06350958
22:25:24.279;[°/s]X,Y,Z;0.1303184,0.013196826,0.05856073
22:25:24.300;[°/s]X,Y,Z;-0.052787066,0.013196826,-0.1855799
22:25:24.333;[°/s]X,Y,Z;0.008248091,0.07423198,0.119595885
22:25:24.354;[°/s]X,Y,Z;-0.052787066,0.25733745,-0.06350958
22:25:24.382;[°/s]X,Y,Z;-0.17485738,0.13526714,-0.0024744272
22:25:24.412;[°/s]X,Y,Z;-0.052787066,0.07423198,-0.06350958
22:25:24.445;[°/s]X,Y,Z;-0.17485738,0.1963023,-0.1855799
22:25:24.467;[°/s]X,Y,Z;-0.17485738,0.07423198,-0.0024744272
22:25:24.499;[°/s]X,Y,Z;-0.11382222,0.07423198,0.119595885
22:25:24.530;[°/s]X,Y,Z;-0.17485738,0.013196826,-0.12454474
22:25:24.561;[°/s]X,Y,Z;0.008248091,0.07423198,-0.0024744272
22:25:24.587;[°/s]X,Y,Z;-0.11382222,0.44044292,-0.0024744272
22:25:24.617;[°/s]X,Y,Z;-0.11382222,0.07423198,-0.12454474
22:25:24.648;[°/s]X,Y,Z;-0.11382222,-0.10887349,-0.0024744272
22:25:24.678;[°/s]X,Y,Z;-0.17485738,-0.04783833,-0.0024744272
22:25:24.711;[°/s]X,Y,Z;-0.11382222,0.013196826,-0.1855799
22:25:24.733;[°/s]X,Y,Z;-0.052787066,0.013196826,-0.0024744272
22:25:24.765;[°/s]X,Y,Z;0.008248091,-0.10887349,0.119595885
22:25:24.799;[°/s]X,Y,Z;-0.052787066,0.13526714,-0.0024744272
22:25:24.832;[°/s]X,Y,Z;-0.052787066,0.1963023,0.119595885
22:25:24.871;[°/s]X,Y,Z;-0.23589253,-0.16990864,-0.06350958
22:25:24.898;[°/s]X,Y,Z;-0.2969277,0.25733745,-0.0024744272
22:25:24.932;[°/s]X,Y,Z;-0.052787066,0.3183726,-0.12454474
22:25:24.966;[°/s]X,Y,Z;-0.11382222,0.1963023,0.119595885
22:25:24.987;[°/s]X,Y,Z;-0.23589253,-0.04783833,-0.0024744272
22:25:25.014;[°/s]X,Y,Z;-0.11382222,0.13526714,0.05856073
22:25:25.038;[°/s]X,Y,Z;-0.052787066,-0.04783833,-0.06350958
22:25:25.067;[°/s]X,Y,Z;-0.17485738,-0.16990864,0.119595885
22:25:25.114;[°/s]X,Y,Z;-0.11382222,0.07423198,0.18063104
22:25:25.143;[°/s]X,Y,Z;-0.17485738,0.07423198,-0.06350958
22:25:25.168;[°/s]X,Y,Z;-0.17485738,0.25733745,0.119595885
22:25:25.196;[°/s]X,Y,Z;-0.17485738,0.1963023,-0.06350958
22:25:25.226;[°/s]X,Y,Z;0.008248091,0.1963023,-0.06350958
22:25:25.252;[°/s]X,Y,Z;-0.17485738,0.13526714,-0.06350958
22:25:25.297;[°/s]X,Y,Z;-0.052787066,0.1963023,-0.1855799
22:25:25.317;[°/s]X,Y,Z;-0.11382222,0.1963023,0.119595885
22:25:25.347;[°/s]X,Y,Z;-0.052787066,-0.10887349,-0.0024744272
22:25:25.382;[°/s]X,Y,Z;-0.052787066,0.07423198,-0.0024744272
22:25:25.426;[°/s]X,Y,Z;-0.052787066,0.07423198,0.119595885
22:25:25.450;[°/s]X,Y,Z;-0.17485738,0.3183726,-0.06350958
22:25:25.481;[°/s]X,Y,Z;0.25238872,-0.10887349,-0.1855799
22:25:25.512;[°/s]X,Y,Z;-0.418998,-0.04783833,-0.12454474
22:25:25.546;[°/s]X,Y,Z;-0.11382222,0.25733745,-0.12454474
22:25:25.570;[°/s]X,Y,Z;-0.052787066,0.013196826,0.05856073
22:25:25.599;[°/s]X,Y,Z;-0.11382222,-0.04783833,-0.06350958
22:25:25.634;[°/s]X,Y,Z;-0.17485738,-0.16990864,0.05856073
22:25:25.670;[°/s]X,Y,Z;-0.11382222,-0.2309438,-0.06350958
22:25:25.713;[°/s]X,Y,Z;-0.11382222,0.25733745,-0.06350958
22:25:25.748;[°/s]X,Y,Z;0.008248091,0.1963023,-0.24661505
22:25:25.782;[°/s]X,Y,Z;-0.052787066,0.07423198,-0.12454474
22:25:25.804;[°/s]X,Y,Z;-0.052787066,0.13526714,-0.06350958
22:25:25.831;[°/s]X,Y,Z;-0.052787066,0.25733745,-0.06350958
22:25:25.866;[°/s]X,Y,Z;-0.11382222,0.013196826,-0.0024744272
22:25:25.890;[°/s]X,Y,Z;-0.052787066,-0.04783833,-0.06350958
22:25:25.917;[°/s]X,Y,Z;-0.2969277,-0.04783833,0.05856073
22:25:25.944;[°/s]X,Y,Z;-0.11382222,-0.04783833,-0.0024744272
22:25:25.971;[°/s]X,Y,Z;-0.17485738,0.13526714,-0.12454474
22:25:26.002;[°/s]X,Y,Z;-0.11382222,0.07423198,-0.0024744272
22:25:26.032;[°/s]X,Y,Z;-0.17485738,0.07423198,-0.12454474
22:25:26.065;[°/s]X,Y,Z;0.06928325,0.07423198,-0.06350958
22:25:26.098;[°/s]X,Y,Z;-0.052787066,0.013196826,0.119595885
22:25:26.133;[°/s]X,Y,Z;0.06928325,-0.10887349,0.05856073
22:25:26.166;[°/s]X,Y,Z;-0.11382222,0.013196826,-0.1855799
22:25:26.202;[°/s]X,Y,Z;0.06928325,0.07423198,0.05856073
22:25:26.234;[°/s]X,Y,Z;-0.17485738,0.1963023,-0.0024744272
22:25:26.265;[°/s]X,Y,Z;-0.17485738,0.07423198,-0.06350958
22:25:26.300;[°/s]X,Y,Z;0.1303184,0.13526714,-0.06350958
22:25:26.334;[°/s]X,Y,Z;-0.11382222,0.1963023,-0.06350958
22:25:26.366;[°/s]X,Y,Z;-0.2969277,0.13526714,-0.36868536
22:25:26.397;[°/s]X,Y,Z;-0.11382222,0.07423198,-0.06350958
22:25:26.433;[°/s]X,Y,Z;-0.11382222,0.1963023,-0.06350958
22:25:26.468;[°/s]X,Y,Z;0.008248091,0.25733745,-0.12454474
22:25:26.497;[°/s]X,Y,Z;-0.11382222,0.13526714,-0.0024744272
22:25:26.533;[°/s]X,Y,Z;-0.17485738,0.013196826,-0.06350958
22:25:26.567;[°/s]X,Y,Z;-0.052787066,-0.04783833,-0.06350958
22:25:26.594;[°/s]X,Y,Z;-0.11382222,0.07423198,-0.12454474
22:25:26.633;[°/s]X,Y,Z;-0.052787066,0.013196826,-0.12454474
