timestamp,X,Y,Z
22:25:18.218,0.06928325,0.13526714,0.05856073
22:25:18.246,-0.23589253,0.07423198,-0.24661505
22:25:18.280,-0.11382222,0.013196826,0.05856073
22:25:18.306,0.008248091,0.25733745,-0.12454474
22:25:18.337,0.008248091,0.1963023,-0.1855799
22:25:18.364,-0.35796285,0.25733745,-0.0024744272
22:25:18.396,-0.052787066,0.1963023,-0.12454474
22:25:18.421,0.008248091,-0.04783833,-0.06350958
22:25:18.447,-0.052787066,0.13526714,-0.0024744272
22:25:18.479,-0.17485738,0.13526714,-0.1855799
22:25:18.518,-0.11382222,0.1963023,-0.06350958
22:25:18.543,-0.11382222,0.07423198,-0.0024744272
22:25:18.569,0.008248091,0.013196826,-0.06350958
22:25:18.597,-0.11382222,0.1963023,-0.06350958
22:25:18.622,-0.17485738,0.13526714,-0.12454474
22:25:18.649,0.008248091,-0.04783833,0.05856073
22:25:18.682,-0.052787066,-0.04783833,-0.06350958
22:25:18.723,0.008248091,0.13526714,-0.0024744272
22:25:18.739,0.008248091,0.013196826,-0.0024744272
22:25:18.762,-0.2969277,0.013196826,0.119595885
22:25:18.796,-0.052787066,0.13526714,0.119595885
22:25:18.829,-0.052787066,0.013196826,-0.1855799
22:25:18.855,-0.052787066,-0.04783833,-0.06350958
22:25:18.887,-0.11382222,0.1963023,-0.06350958
22:25:18.917,-0.052787066,0.13526714,-0.0024744272
22:25:18.947,-0.052787066,0.07423198,-0.1855799
22:25:18.980,-0.11382222,0.07423198,0.05856073
22:25:19.016,-0.11382222,0.013196826,-0.06350958
22:25:19.051,-0.11382222,0.1963023,0.05856073
22:25:19.082,0.008248091,-0.2309438,-0.0024744272
22:25:19.116,-0.11382222,0.07423198,-0.06350958
22:25:19.144,-0.11382222,0.13526714,-0.0024744272
22:25:19.170,0.19135356,0.25733745,-0.0024744272
22:25:19.203,0.06928325,0.1963023,-0.06350958
22:25:19.234,-0.17485738,0.13526714,0.05856073
22:25:19.266,-0.17485738,0.07423198,-0.0024744272
22:25:19.289,-0.23589253,0.13526714,-0.1855799
22:25:19.327,-0.11382222,0.07423198,-0.06350958
22:25:19.357,0.008248091,0.13526714,-0.0024744272
22:25:19.386,-0.17485738,0.1963023,-0.06350958
22:25:19.419,0.06928325,-0.04783833,-0.0024744272
22:25:19.450,-0.11382222,0.1963023,-0.0024744272
22:25:19.483,-0.35796285,0.07423198,0.05856073
22:25:19.504,0.06928325,-0.10887349,-0.0024744272
22:25:19.534,-0.17485738,0.1963023,-0.0024744272
22:25:19.565,0.06928325,0.13526714,-0.06350958
22:25:19.597,-0.052787066,0.07423198,-0.1855799
22:25:19.627,-0.2969277,0.013196826,-0.0024744272
22:25:19.652,-0.23589253,-0.10887349,-0.0024744272
22:25:19.688,-0.23589253,0.1963023,-0.1855799
22:25:19.719,-0.23589253,0.1963023,-0.0024744272
22:25:19.753,0.008248091,0.013196826,-0.12454474
22:25:19.781,0.008248091,0.1963023,-0.06350958
22:25:19.813,-0.052787066,-0.04783833,-0.24661505
22:25:19.833,-0.17485738,0.1963023,-0.06350958
22:25:19.881,0.008248091,0.07423198,0.05856073
22:25:19.900,0.06928325,0.1963023,-0.06350958
22:25:19.933,-0.17485738,0.013196826,-0.06350958
22:25:19.962,-0.052787066,0.013196826,0.05856073
22:25:20.004,-0.052787066,-0.04783833,-0.0024744272
22:25:20.044,-0.052787066,0.1963023,-0.06350958
22:25:20.071,0.06928325,0.013196826,-0.06350958
22:25:20.104,0.008248091,-0.04783833,-0.0024744272
22:25:20.134,-0.052787066,0.13526714,-0.0024744272
22:25:20.167,-0.052787066,0.13526714,0.05856073
22:25:20.199,-0.11382222,0.1963023,0.05856073
22:25:20.237,-0.052787066,0.13526714,-0.12454474
22:25:20.268,-0.052787066,0.1963023,-0.12454474
22:25:20.300,0.1303184,0.13526714,-0.1855799
22:25:20.318,0.06928325,0.013196826,-0.0024744272
22:25:20.353,-0.11382222,-0.04783833,-0.12454474
22:25:20.384,-0.052787066,0.07423198,0.05856073
22:25:20.416,-0.17485738,0.07423198,-0.06350958
22:25:20.445,-0.11382222,0.3183726,0.119595885
22:25:20.479,0.008248091,0.13526714,-0.06350958
22:25:20.512,-0.11382222,0.13526714,-0.06350958
22:25:20.546,-0.23589253,0.25733745,-0.06350958
22:25:20.582,-0.052787066,0.013196826,-0.0024744272
22:25:20.617,-0.052787066,0.1963023,0.119595885
22:25:20.654,-0.052787066,0.07423198,-0.06350958
22:25:20.699,-0.17485738,-0.04783833,-0.0024744272
22:25:20.732,0.1303184,0.013196826,-0.06350958
22:25:20.766,-0.17485738,0.1963023,-0.0024744272
22:25:20.805,-0.17485738,-0.04783833,-0.0024744272
22:25:20.847,-0.052787066,0.25733745,-0.12454474
22:25:20.883,-0.11382222,0.13526714,-0.12454474
22:25:20.913,-0.2969277,0.013196826,-0.0024744272
22:25:20.944,-0.11382222,0.013196826,-0.12454474
22:25:20.977,-0.11382222,-0.2309438,0.05856073
22:25:21.014,-0.11382222,0.13526714,-0.0024744272
22:25:21.047,0.06928325,0.25733745,-0.06350958
22:25:21.082,0.008248091,0.13526714,-0.12454474
22:25:21.116,0.06928325,0.1963023,-0.1855799
22:25:21.151,-0.11382222,0.25733745,0.05856073
22:25:21.185,-0.17485738,-0.16990864,-0.0024744272
22:25:21.215,-0.11382222,0.013196826,0.05856073
22:25:21.251,-0.11382222,0.13526714,-0.06350958
22:25:21.312,-0.17485738,0.013196826,-0.06350958
22:25:21.330,-0.11382222,-0.04783833,0.05856073
22:25:21.366,0.008248091,0.07423198,-0.1855799
22:25:21.397,-0.052787066,0.3183726,-0.06350958
22:25:21.439,-0.052787066,0.013196826,-0.06350958
22:25:21.477,-0.17485738,0.013196826,-0.06350958
22:25:21.510,0.008248091,0.013196826,-0.0024744272
22:25:21.546,0.008248091,0.1963023,-0.0024744272
22:25:21.582,-0.17485738,0.013196826,-0.0024744272
22:25:21.614,-0.052787066,0.07423198,0.05856073
22:25:21.650,-0.052787066,0.1963023,-0.06350958
22:25:21.683,0.008248091,0.07423198,-0.06350958
22:25:21.718,0.06928325,0.013196826,-0.06350958
22:25:21.751,-0.052787066,-0.2309438,-0.06350958
22:25:21.793,0.008248091,0.013196826,-0.0024744272
22:25:21.838,0.1303184,0.13526714,-0.1855799
22:25:21.873,-0.11382222,0.13526714,-0.0024744272
22:25:21.902,-0.052787066,0.13526714,-0.1855799
22:25:21.968,-0.17485738,0.1963023,-0.06350958
22:25:21.986,0.008248091,-0.10887349,-0.1855799
22:25:22.031,-0.11382222,-0.16990864,0.2416662
22:25:22.067,-0.11382222,0.013196826,-0.1855799
22:25:22.118,0.008248091,-0.04783833,0.05856073
22:25:22.155,0.008248091,0.13526714,-0.06350958
22:25:22.195,-0.11382222,-0.16990864,-0.12454474
22:25:22.232,-0.11382222,0.013196826,-0.06350958
22:25:22.265,-0.23589253,0.07423198,-0.0024744272
22:25:22.301,-0.17485738,0.13526714,0.119595885
22:25:22.334,0.008248091,-0.10887349,-0.0024744272
22:25:22.366,-0.23589253,-0.10887349,-0.0024744272
22:25:22.402,0.1303184,0.1963023,-0.0024744272
22:25:22.472,0.008248091,0.013196826,-0.06350958
22:25:22.521,0.008248091,-0.04783833,0.119595885
22:25:22.590,0.008248091,-0.04783833,-0.0024744272
22:25:23.067,-0.2969277,0.13526714,-0.06350958
22:25:23.093,0.008248091,0.013196826,-0.0024744272
22:25:23.117,-0.052787066,0.3183726,-0.12454474
22:25:23.146,-0.23589253,-0.04783833,-0.06350958
22:25:23.170,-0.23589253,0.013196826,-0.12454474
22:25:23.195,-0.11382222,-0.04783833,-0.06350958
22:25:23.221,-0.17485738,-0.04783833,-0.06350958
22:25:23.247,-0.11382222,0.13526714,-0.0024744272
22:25:23.277,-0.2969277,0.013196826,-0.0024744272
22:25:23.300,-0.11382222,-0.10887349,-0.06350958
22:25:23.333,-0.17485738,-0.04783833,0.2416662
22:25:23.356,0.06928325,0.07423198,-0.06350958
22:25:23.382,-0.11382222,0.07423198,-0.12454474
22:25:23.409,-0.23589253,-0.10887349,-0.12454474
22:25:23.447,-0.11382222,0.1963023,-0.06350958
22:25:23.483,-0.17485738,0.013196826,0.05856073
22:25:23.499,-0.11382222,0.013196826,0.05856073
22:25:23.531,0.06928325,0.13526714,-0.1855799
22:25:23.562,-0.23589253,-0.10887349,-0.12454474
22:25:23.583,-0.052787066,0.013196826,-0.0024744272
22:25:23.605,-0.11382222,0.1963023,-0.0024744272
22:25:23.632,-0.17485738,-0.04783833,0.05856073
22:25:23.663,-0.052787066,0.1963023,0.119595885
22:25:23.697,0.008248091,-0.10887349,0.119595885
22:25:23.720,-0.052787066,0.07423198,-0.06350958
22:25:23.747,0.008248091,-0.10887349,-0.0024744272
22:25:23.779,-0.052787066,-0.04783833,-0.06350958
22:25:23.801,-0.17485738,0.25733745,0.05856073
22:25:23.831,-0.052787066,-0.04783833,0.05856073
22:25:23.865,-0.052787066,-0.04783833,-0.12454474
22:25:23.894,-0.23589253,-0.04783833,0.05856073
22:25:23.915,-0.052787066,-0.04783833,-0.12454474
22:25:23.950,-0.11382222,0.07423198,-0.0024744272
22:25:23.982,0.008248091,0.13526714,-0.0024744272
22:25:24.014,-0.17485738,0.1963023,-0.12454474
22:25:24.046,-0.17485738,-0.16990864,-0.0024744272
22:25:24.083,0.06928325,0.07423198,-0.0024744272
22:25:24.115,-0.17485738,0.013196826,-0.12454474
22:25:24.137,0.06928325,0.013196826,0.05856073
22:25:24.164,-0.052787066,-0.04783833,-0.12454474
22:25:24.197,0.008248091,0.013196826,0.2416662
22:25:24.219,-0.11382222,0.13526714,-0.06350958
22:25:24.246,0.008248091,0.3183726,-0.06350958
22:25:24.279,0.1303184,0.013196826,0.05856073
22:25:24.300,-0.052787066,0.013196826,-0.1855799
22:25:24.333,0.008248091,0.07423198,0.119595885
22:25:24.354,-0.052787066,0.25733745,-0.06350958
22:25:24.382,-0.17485738,0.13526714,-0.0024744272
22:25:24.412,-0.052787066,0.07423198,-0.06350958
22:25:24.445,-0.17485738,0.1963023,-0.1855799
22:25:24.467,-0.17485738,0.07423198,-0.0024744272
22:25:24.499,-0.11382222,0.07423198,0.119595885
22:25:24.530,-0.17485738,0.013196826,-0.12454474
22:25:24.561,0.008248091,0.07423198,-0.0024744272
22:25:24.587,-0.11382222,0.44044292,-0.0024744272
22:25:24.617,-0.11382222,0.07423198,-0.12454474
22:25:24.648,-0.11382222,-0.10887349,-0.0024744272
22:25:24.678,-0.17485738,-0.04783833,-0.0024744272
22:25:24.711,-0.11382222,0.013196826,-0.1855799
22:25:24.733,-0.052787066,0.013196826,-0.0024744272
22:25:24.765,0.008248091,-0.10887349,0.119595885
22:25:24.799,-0.052787066,0.13526714,-0.0024744272
22:25:24.832,-0.052787066,0.1963023,0.119595885
22:25:24.871,-0.23589253,-0.16990864,-0.06350958
22:25:24.898,-0.2969277,0.25733745,-0.0024744272
22:25:24.932,-0.052787066,0.3183726,-0.12454474
22:25:24.966,-0.11382222,0.1963023,0.119595885
22:25:24.987,-0.23589253,-0.04783833,-0.0024744272
22:25:25.014,-0.11382222,0.13526714,0.05856073
22:25:25.038,-0.052787066,-0.04783833,-0.06350958
22:25:25.067,-0.17485738,-0.16990864,0.119595885
22:25:25.114,-0.11382222,0.07423198,0.18063104
22:25:25.143,-0.17485738,0.07423198,-0.06350958
22:25:25.168,-0.17485738,0.25733745,0.119595885
22:25:25.196,-0.17485738,0.1963023,-0.06350958
22:25:25.226,0.008248091,0.1963023,-0.06350958
22:25:25.252,-0.17485738,0.13526714,-0.06350958
22:25:25.297,-0.052787066,0.1963023,-0.1855799
22:25:25.317,-0.11382222,0.1963023,0.119595885
22:25:25.347,-0.052787066,-0.10887349,-0.0024744272
22:25:25.382,-0.052787066,0.07423198,-0.0024744272
22:25:25.426,-0.052787066,0.07423198,0.119595885
22:25:25.450,-0.17485738,0.3183726,-0.06350958
22:25:25.481,0.25238872,-0.10887349,-0.1855799
22:25:25.512,-0.418998,-0.04783833,-0.12454474
22:25:25.546,-0.11382222,0.25733745,-0.12454474
22:25:25.570,-0.052787066,0.013196826,0.05856073
22:25:25.599,-0.11382222,-0.04783833,-0.06350958
22:25:25.634,-0.17485738,-0.16990864,0.05856073
22:25:25.670,-0.11382222,-0.2309438,-0.06350958
22:25:25.713,-0.11382222,0.25733745,-0.06350958
22:25:25.748,0.008248091,0.1963023,-0.24661505
22:25:25.782,-0.052787066,0.07423198,-0.12454474
22:25:25.804,-0.052787066,0.13526714,-0.06350958
22:25:25.831,-0.052787066,0.25733745,-0.06350958
22:25:25.866,-0.11382222,0.013196826,-0.0024744272
22:25:25.890,-0.052787066,-0.04783833,-0.06350958
22:25:25.917,-0.2969277,-0.04783833,0.05856073
22:25:25.944,-0.11382222,-0.04783833,-0.0024744272
22:25:25.971,-0.17485738,0.13526714,-0.12454474
22:25:26.002,-0.11382222,0.07423198,-0.0024744272
22:25:26.032,-0.17485738,0.07423198,-0.12454474
22:25:26.065,0.06928325,0.07423198,-0.06350958
22:25:26.098,-0.052787066,0.013196826,0.119595885
22:25:26.133,0.06928325,-0.10887349,0.05856073
22:25:26.166,-0.11382222,0.013196826,-0.1855799
22:25:26.202,0.06928325,0.07423198,0.05856073
22:25:26.234,-0.17485738,0.1963023,-0.0024744272
22:25:26.265,-0.17485738,0.07423198,-0.06350958
22:25:26.300,0.1303184,0.13526714,-0.06350958
22:25:26.334,-0.11382222,0.1963023,-0.06350958
22:25:26.366,-0.2969277,0.13526714,-0.36868536
22:25:26.397,-0.11382222,0.07423198,-0.06350958
22:25:26.433,-0.11382222,0.1963023,-0.06350958
22:25:26.468,0.008248091,0.25733745,-0.12454474
22:25:26.497,-0.11382222,0.13526714,-0.0024744272
22:25:26.533,-0.17485738,0.013196826,-0.06350958
22:25:26.567,-0.052787066,-0.04783833,-0.06350958
22:25:26.594,-0.11382222,0.07423198,-0.12454474
22:25:26.633,-0.052787066,0.013196826,-0.12454474
22:25:26.664,-0.17485738,-0.04783833,0.05856073
22:25:26.702,-0.052787066,0.07423198,-0.12454474
22:25:26.733,-0.17485738,-0.04783833,-0.0024744272
22:25:26.762,0.06928325,0.07423198,-0.0024744272
22:25:26.796,-0.052787066,0.07423198,-0.1855799
22:25:26.831,-0.11382222,0.07423198,-0.0024744272
22:25:26.862,-0.052787066,0.07423198,-0.0024744272
22:25:26.897,0.008248091,0.013196826,-0.24661505
22:25:26.933,-0.11382222,0.013196826,-0.0024744272
22:25:26.964,0.008248091,0.07423198,-0.0024744272
22:25:26.998,-0.17485738,0.013196826,-0.12454474
22:25:27.027,-0.052787066,0.13526714,0.2416662
22:25:27.067,-0.052787066,-0.04783833,-0.0024744272
22:25:27.096,-0.11382222,0.1963023,0.05856073
22:25:27.117,-0.23589253,0.07423198,-0.12454474
22:25:27.147,0.008248091,0.1963023,-0.06350958
22:25:27.186,-0.11382222,0.13526714,-0.1855799
22:25:27.216,-0.23589253,0.013196826,-0.06350958
22:25:27.251,-0.35796285,0.07423198,0.05856073
22:25:27.284,-0.23589253,-0.04783833,-0.06350958
22:25:27.317,-0.23589253,-0.10887349,-0.06350958
22:25:27.350,-0.17485738,0.07423198,-0.0024744272
22:25:27.387,-0.052787066,0.013196826,0.05856073
22:25:27.419,-0.17485738,-0.10887349,-0.12454474
22:25:27.451,-0.11382222,-0.04783833,0.119595885
22:25:27.485,-0.052787066,0.25733745,-0.0024744272
22:25:27.522,-0.052787066,-0.16990864,-0.0024744272
22:25:27.571,0.008248091,0.07423198,0.05856073
22:25:27.602,-0.052787066,-0.29197896,-0.06350958
22:25:27.634,0.008248091,-0.04783833,-0.0024744272
22:25:27.670,0.008248091,0.07423198,0.119595885
22:25:27.702,-0.052787066,0.1963023,-0.06350958
22:25:27.743,-0.23589253,0.1963023,0.119595885
22:25:27.779,-0.11382222,0.013196826,0.05856073
22:25:27.838,-0.11382222,0.07423198,0.119595885
22:25:27.865,-0.17485738,0.013196826,-0.06350958
22:25:28.015,-0.11382222,-0.04783833,0.05856073
22:25:28.304,0.1303184,0.07423198,-0.24661505
22:25:28.333,-0.17485738,-0.16990864,-0.0024744272
22:25:28.363,-0.052787066,0.07423198,0.05856073
22:25:28.388,-0.17485738,0.013196826,-0.0024744272
22:25:28.413,-0.052787066,-0.04783833,0.05856073
22:25:28.443,0.06928325,0.13526714,-0.06350958
22:25:28.464,-0.11382222,0.13526714,0.119595885
22:25:28.493,0.06928325,-0.2309438,-0.12454474
22:25:28.517,-0.11382222,0.1963023,-0.0024744272
22:25:28.550,-0.23589253,0.25733745,-0.24661505
22:25:28.579,-0.052787066,0.13526714,-0.06350958
22:25:28.603,0.008248091,0.07423198,0.05856073
22:25:28.630,-0.11382222,0.1963023,0.05856073
22:25:28.661,-0.2969277,-0.10887349,0.05856073
22:25:28.684,-0.23589253,0.1963023,-0.06350958
22:25:28.715,-0.11382222,-0.10887349,-0.06350958
22:25:28.736,-0.052787066,0.013196826,-0.06350958
22:25:28.768,0.008248091,0.07423198,-0.0024744272
22:25:28.787,0.008248091,0.07423198,0.05856073
22:25:28.819,0.008248091,0.1963023,-0.06350958
22:25:28.847,-0.23589253,0.07423198,0.05856073
22:25:28.883,-0.11382222,-0.04783833,0.119595885
22:25:28.902,0.008248091,0.013196826,-0.06350958
22:25:28.929,-0.11382222,0.13526714,0.05856073
22:25:28.963,0.008248091,0.25733745,-0.0024744272
22:25:28.983,-0.17485738,0.07423198,-0.12454474
22:25:29.015,-0.052787066,0.13526714,-0.06350958
22:25:29.036,0.008248091,0.07423198,-0.06350958
22:25:29.068,-0.17485738,0.13526714,0.05856073
22:25:29.100,-0.052787066,0.07423198,-0.06350958
22:25:29.127,-0.2969277,0.13526714,-0.0024744272
22:25:29.148,-0.052787066,0.1963023,0.05856073
22:25:29.179,-0.11382222,0.013196826,0.05856073
22:25:29.201,-0.23589253,0.1963023,0.18063104
22:25:29.230,0.008248091,-0.04783833,-0.0024744272
22:25:29.255,0.008248091,0.1963023,0.119595885
22:25:29.283,-0.11382222,0.013196826,-0.0024744272
22:25:29.312,0.008248091,0.013196826,-0.06350958
22:25:29.336,0.008248091,0.1963023,-0.06350958
22:25:29.362,-0.11382222,0.013196826,-0.06350958
22:25:29.393,-0.052787066,0.07423198,0.05856073
22:25:29.419,0.008248091,0.25733745,-0.0024744272
22:25:29.449,0.008248091,0.13526714,-0.0024744272
22:25:29.482,-0.17485738,0.07423198,0.18063104
22:25:29.511,0.008248091,0.13526714,-0.0024744272
22:25:29.532,-0.11382222,0.07423198,-0.0024744272
22:25:29.562,-0.23589253,-0.04783833,-0.0024744272
22:25:29.584,-0.11382222,0.13526714,-0.06350958
22:25:29.616,0.06928325,0.1963023,-0.06350958
22:25:29.637,-0.11382222,0.1963023,-0.0024744272
22:25:29.668,0.008248091,-0.10887349,-0.06350958
22:25:29.700,-0.11382222,0.13526714,0.05856073
22:25:29.720,0.008248091,-0.04783833,-0.12454474
22:25:29.750,0.1303184,-0.16990864,-0.06350958
22:25:29.782,0.008248091,0.1963023,-0.06350958
22:25:29.804,-0.23589253,-0.04783833,-0.0024744272
22:25:29.832,-0.052787066,-0.04783833,-0.0024744272
22:25:29.867,-0.17485738,0.1963023,-0.12454474
22:25:29.893,-0.17485738,0.07423198,-0.12454474
22:25:29.930,-0.11382222,-0.16990864,-0.1855799
22:25:29.965,-0.052787066,0.1963023,0.18063104
22:25:29.996,-0.23589253,0.13526714,-0.06350958
22:25:30.019,-0.23589253,0.013196826,-0.0024744272
22:25:30.055,-0.11382222,0.013196826,-0.24661505
22:25:30.085,-0.11382222,0.07423198,-0.0024744272
22:25:30.116,-0.052787066,0.013196826,-0.12454474
22:25:30.147,-0.11382222,0.07423198,-0.12454474
22:25:30.178,0.06928325,0.13526714,-0.0024744272
22:25:30.204,-0.11382222,-0.10887349,0.2416662
22:25:30.235,0.06928325,0.013196826,-0.06350958
22:25:30.265,-0.23589253,-0.04783833,-0.0024744272
22:25:30.293,-0.11382222,0.013196826,-0.0024744272
22:25:30.327,-0.11382222,0.13526714,0.05856073
22:25:30.350,0.1303184,0.1963023,-0.06350958
22:25:30.383,-0.052787066,0.013196826,-0.0024744272
22:25:30.417,-0.23589253,0.13526714,-0.06350958
22:25:30.438,-0.11382222,0.013196826,-0.0024744272
22:25:30.469,-0.17485738,0.07423198,-0.06350958
22:25:30.532,-0.11382222,0.013196826,-0.12454474
22:25:30.551,0.06928325,-0.04783833,0.05856073
22:25:30.586,-0.17485738,0.13526714,-0.12454474
22:25:30.786,-0.052787066,0.07423198,-0.1855799
22:25:30.813,-0.23589253,-0.04783833,0.05856073
22:25:30.847,-0.052787066,0.13526714,0.119595885
22:25:30.869,0.1303184,0.013196826,0.05856073
22:25:30.897,-0.052787066,-0.04783833,0.05856073
22:25:30.918,0.008248091,0.07423198,-0.1855799
22:25:30.947,-0.2969277,0.13526714,0.05856073
22:25:30.968,-0.052787066,0.07423198,-0.06350958
22:25:30.998,-0.11382222,0.07423198,-0.12454474
22:25:31.034,-0.11382222,0.07423198,-0.0024744272
22:25:31.053,-0.052787066,0.25733745,-0.12454474
22:25:31.085,-0.35796285,-0.2309438,-0.06350958
22:25:31.117,0.008248091,-0.10887349,-0.06350958
22:25:31.134,-0.11382222,-0.04783833,-0.12454474
22:25:31.164,-0.11382222,-0.10887349,0.119595885
22:25:31.190,-0.11382222,0.013196826,0.18063104
22:25:31.217,-0.23589253,0.013196826,-0.0024744272
22:25:31.248,-0.052787066,0.07423198,-0.06350958
22:25:31.283,-0.23589253,-0.16990864,-0.12454474
22:25:31.312,-0.17485738,0.07423198,-0.06350958
22:25:31.333,0.008248091,0.13526714,0.05856073
22:25:31.356,0.008248091,-0.2309438,-0.06350958
22:25:31.383,0.06928325,0.013196826,-0.06350958
22:25:31.417,-0.052787066,0.13526714,-0.06350958
22:25:31.438,-0.052787066,-0.10887349,0.05856073
22:25:31.470,-0.23589253,0.13526714,-0.12454474
22:25:31.498,-0.052787066,-0.04783833,-0.06350958
22:25:31.514,0.008248091,0.07423198,-0.06350958
22:25:31.549,-0.052787066,0.1963023,-0.12454474
22:25:31.566,-0.052787066,0.013196826,-0.0024744272
22:25:31.599,0.008248091,0.13526714,0.119595885
22:25:31.632,-0.052787066,-0.04783833,0.119595885
22:25:31.653,-0.17485738,0.07423198,-0.06350958
22:25:31.683,-0.17485738,0.13526714,-0.06350958
22:25:31.703,-0.052787066,0.13526714,0.05856073
22:25:31.735,-0.052787066,0.07423198,-0.06350958
22:25:31.765,-0.11382222,0.013196826,-0.06350958
22:25:31.798,-0.052787066,0.07423198,0.119595885
22:25:31.821,-0.23589253,0.07423198,-0.06350958
22:25:31.849,-0.17485738,-0.16990864,-0.06350958
