17:35:45.378;[m/s²] X,[m/s²] Y,[m/s²] Z,[°/s] X,[°/s] Y,[°/s] Z,[µT] X,[µT] Y,[µT] Z,[µT] Direção,[RPM] 1,[RPM] 2,[RPM] 3,[RPM] 4,[hPa],[°C],[m] Baro ,[cm] Down,[m] Abs,[m] Rel,[°] X,[°] Y,[°] Z,[°] Acce X,[°] Acce Y,[°] Gyro X,[°] Gyro Y,[°] Gyro Z,[°] Mag Z
17:35:45.379;0.038307227,-0.038307227,8.082825,0.43549418,-0.5361196,-0.0024744272,-18.676,-36.708,9.108,220.79938,0.0,0.0,0.0,0.0,1007.66,29.9,46.644062,0.0,46.644062,0.0,-0.005430773,-0.01075293,0.0,-0.2715389,-0.2715389,0.0,0.0,0.0,0.0
17:35:45.407;0.038307227,-0.038307227,8.075163,0.25238872,-0.47508442,-0.06350958,-18.676,-36.708,9.108,220.79938,0.0,0.0,0.0,0.0,1007.57996,29.8,47.312557,9999999.0,47.312557,9999999.0,-0.008058886,-0.028232282,-7.7598044E-5,-0.27179652,-0.27179652,0.00807644,-0.015202702,-7.918168E-5,0.0
17:35:45.438;0.053630117,-0.045968674,8.069034,0.31342387,-0.29197896,0.119595885,-18.676,-36.7448,9.1264,220.82257,0.0,0.0,0.0,0.0,1007.63995,29.8,46.810524,9999999.0,46.810524,9999999.0,-0.024366638,-0.04065175,-0.0025315736,-0.32639897,-0.38079953,0.018106004,-0.024546029,-0.0021114885,-0.02319336
17:35:45.468;0.042904094,-0.044436384,8.071792,0.25238872,-0.16990864,0.05856073,-18.676,-36.77424,9.14112,220.8411,0.0,0.0,0.0,0.0,1007.63995,29.9,46.810524,9999999.0,46.810524,9999999.0,-0.038726762,-0.049038284,2.0082702E-4,-0.31541392,-0.30453748,0.025677666,-0.029643288,0.001476388,-0.04171753
17:35:45.497;0.041984722,-0.050871998,8.058676,0.31342387,-0.16990864,-0.0024744272,-18.676,-36.779392,9.152896,220.84435,0.0,0.0,0.0,0.0,1007.66,29.9,46.644062,9999999.0,46.644062,9999999.0,-0.046383634,-0.05625467,9.617542E-4,-0.3616813,-0.2984954,0.034766957,-0.034570638,0.003174649,-0.04496765
17:35:45.531;0.041249223,-0.05602049,8.055844,0.43549418,-0.3530141,0.119595885,-18.676,-36.783512,9.162316,220.84692,0.0,0.0,0.0,0.0,1007.63995,29.8,46.810524,9999999.0,46.810524,9999999.0,-0.04858739,-0.065245435,-9.085558E-5,-0.39842427,-0.29336822,0.04957376,-0.046573117,0.0030905185,-0.047546387
17:35:45.560;0.040660825,-0.060139284,8.0459175,0.19135356,-0.16990864,0.05856073,-18.6944,-36.76841,9.169853,220.81464,0.0,0.0,0.0,0.0,1007.72,29.9,46.14203,9999999.0,46.14203,9999999.0,-0.06725467,-0.07636265,0.0028874972,-0.42824438,-0.28953922,0.05493166,-0.05133056,0.0064392034,-0.015258789
17:35:45.587;0.040190104,-0.05577287,8.045637,0.43549418,-0.29197896,-0.0024744272,-18.709122,-36.75633,9.175882,220.78882,0.0,0.0,0.0,0.0,1007.66,29.9,46.644062,9999999.0,46.644062,9999999.0,-0.07082876,-0.08314805,0.0046478356,-0.3971667,-0.28619844,0.0671255,-0.05950597,0.008078904,0.010559082
17:35:45.618;0.03981353,-0.05227974,8.053075,0.19135356,-0.41404927,0.05856073,-18.720898,-36.746662,9.180706,220.76813,0.0,0.0,0.0,0.0,1007.63995,29.9,46.810524,9999999.0,46.810524,9999999.0,-0.08329826,-0.09947046,0.00510713,-0.3719486,-0.28325585,0.072866105,-0.07192744,0.008004671,0.03125
