timestamp,R3[µsec],R3[RPM]
17:34:55.343,1100,5900.865
17:34:55.360,1100,5900.865
17:34:55.377,1100,5900.865
17:34:55.391,1100,5900.865
17:34:55.409,1100,5900.865
17:34:55.427,1100,5910.1655
17:34:55.443,1100,5910.1655
17:34:55.460,1100,5910.1655
17:34:55.474,1100,5914.8267
17:34:55.490,1100,5914.8267
17:34:55.510,1100,5917.1597
17:34:55.526,1100,5917.1597
17:34:55.543,1100,5919.495
17:34:55.557,1100,5919.495
17:34:55.574,1100,5919.495
17:34:55.590,1100,5924.1704
17:34:55.606,1100,5924.1704
17:34:55.624,1100,5924.1704
17:34:55.640,1100,5910.1655
17:34:55.657,1100,5910.1655
17:34:55.677,1100,5928.854
17:34:55.691,1100,5928.854
17:34:55.708,1100,5931.198
17:34:55.726,1100,5931.198
17:34:55.741,1100,5931.198
17:34:55.756,1100,5933.5444
17:34:55.774,1100,5933.5444
17:34:55.791,1100,5933.5444
17:34:55.808,1100,5933.5444
17:34:55.825,1100,5933.5444
17:34:55.840,1100,5935.8926
17:34:55.857,1100,5935.8926
17:34:55.873,1100,5938.2427
17:34:55.891,1100,5938.2427
17:34:55.907,1100,5938.2427
17:34:55.925,1100,5938.2427
17:34:55.941,1100,5938.2427
17:34:55.957,1100,5938.2427
17:34:55.973,1100,5938.2427
17:34:55.991,1100,5940.594
17:34:56.008,1100,5940.594
17:34:56.027,1100,5940.594
17:34:56.040,1100,5942.948
17:34:56.060,1100,5942.948
17:34:56.076,1100,5942.948
17:34:56.101,1100,5942.948
17:34:56.110,1100,5942.948
17:34:56.127,1100,5942.948
17:34:56.140,1100,5942.948
17:34:56.159,1100,5945.3037
17:34:56.177,1100,5945.3037
17:34:56.190,1100,5947.6606
17:34:56.207,1100,5947.6606
17:34:56.227,1100,5947.6606
17:34:56.239,1100,5935.8926
17:34:56.259,1100,5935.8926
17:34:56.277,1100,5947.6606
17:34:56.293,1100,5947.6606
17:34:56.309,1100,5947.6606
17:34:56.327,1100,5947.6606
17:34:56.343,1100,5947.6606
17:34:56.357,1100,5947.6606
17:34:56.373,1100,5947.6606
17:34:56.391,1100,5947.6606
17:34:56.410,1100,5947.6606
17:34:56.427,1100,5947.6606
17:34:56.440,1100,5950.0195
17:34:56.459,1100,5950.0195
17:34:56.473,1100,5950.0195
17:34:56.494,1100,5950.0195
17:34:56.507,1100,5950.0195
17:34:56.528,1100,5952.381
17:34:56.545,1100,5952.381
17:34:56.559,1100,5952.381
17:34:56.577,1100,5952.381
17:34:56.594,1100,5952.381
17:34:56.610,1100,5952.381
17:34:56.628,1100,5952.381
17:34:56.640,1100,5952.381
17:34:56.658,1100,5952.381
17:34:56.676,1100,5952.381
17:34:56.691,1100,5952.381
17:34:56.709,1100,5952.381
17:34:56.724,1100,5952.381
17:34:56.742,1100,5952.381
17:34:56.757,1100,5954.7437
17:34:56.775,1100,5954.7437
17:34:56.792,1100,5954.7437
17:34:56.807,1100,5952.381
17:34:56.827,1100,5952.381
17:34:56.841,1100,5952.381
17:34:56.857,1100,5952.381
17:34:56.874,1100,5952.381
17:34:56.890,1100,5952.381
17:34:56.907,1100,5952.381
17:34:56.926,1100,5952.381
17:34:56.943,1100,5952.381
17:34:56.959,1100,5952.381
17:34:56.974,1100,5952.381
17:34:56.995,1100,5952.381
17:34:57.009,1100,5942.948
17:34:57.028,1100,5942.948
17:34:57.044,1100,5950.0195
17:34:57.060,1100,5950.0195
17:34:57.075,1100,5950.0195
17:34:57.092,1100,5952.381
17:34:57.107,1100,5952.381
17:34:57.125,1100,5952.381
17:34:57.143,1100,5952.381
17:34:57.160,1100,5952.381
17:34:57.175,1100,5952.381
17:34:57.192,1100,5952.381
17:34:57.210,1100,5954.7437
17:34:57.227,1100,5954.7437
17:34:57.243,1100,5952.381
17:34:57.259,1100,5952.381
17:34:57.274,1100,5952.381
17:34:57.294,1100,5952.381
17:34:57.311,1100,5952.381
17:34:57.323,1100,5954.7437
17:34:57.342,1100,5954.7437
17:34:57.358,1100,5954.7437
17:34:57.378,1100,5952.381
17:34:57.393,1100,5952.381
17:34:57.408,1250,5952.381
17:34:57.424,1250,5952.381
17:34:57.443,1250,5952.381
17:34:57.460,1250,5954.7437
17:34:57.474,1250,5954.7437
17:34:57.491,1250,5952.381
17:34:57.510,1250,5952.381
17:34:57.529,1250,5952.381
17:34:57.542,1250,5952.381
17:34:57.560,1250,5952.381
17:34:57.576,1250,5952.381
17:34:57.594,1250,5952.381
17:34:57.607,1250,5950.0195
17:34:57.626,1250,5950.0195
17:34:57.644,1250,5950.0195
17:34:57.662,1250,5952.381
17:34:57.675,1250,5952.381
17:34:57.692,1250,5952.381
17:34:57.708,1250,5952.381
17:34:57.728,1250,5952.381
17:34:57.744,1250,5950.0195
17:34:57.759,1250,5950.0195
17:34:57.778,1250,5950.0195
17:34:57.794,1250,5950.0195
17:34:57.809,1250,5950.0195
17:34:57.825,1250,5950.0195
17:34:57.843,1250,5950.0195
17:34:57.861,1250,5952.381
17:34:57.878,1250,5952.381
17:34:57.891,1250,5942.948
17:34:57.910,1250,5942.948
17:34:57.928,1250,5942.948
17:34:57.944,1250,6080.26
17:34:57.960,1250,6080.26
17:34:57.977,1250,7522.5674
17:34:57.995,1250,7522.5674
17:34:58.008,1250,8250.825
17:34:58.023,1250,8250.825
17:34:58.042,1250,8250.825
