timestamp,R2[µsec],R2[RPM]
17:33:09.496,1100,5905.5117
17:33:09.516,1100,5905.5117
17:33:09.530,1100,5910.1655
17:33:09.547,1100,5910.1655
17:33:09.563,1100,5910.1655
17:33:09.581,1100,5912.495
17:33:09.599,1100,5912.495
17:33:09.613,1100,5914.8267
17:33:09.630,1100,5914.8267
17:33:09.649,1100,5917.1597
17:33:09.664,1100,5917.1597
17:33:09.680,1100,5917.1597
17:33:09.700,1100,5921.832
17:33:09.716,1100,5921.832
17:33:09.730,1100,5921.832
17:33:09.747,1100,5921.832
17:33:09.765,1100,5921.832
17:33:09.782,1100,5924.1704
17:33:09.797,1100,5924.1704
17:33:09.813,1100,5926.5117
17:33:09.830,1100,5926.5117
17:33:09.847,1100,5926.5117
17:33:09.864,1100,5926.5117
17:33:09.881,1100,5926.5117
17:33:09.897,1100,5926.5117
17:33:09.914,1100,5926.5117
17:33:09.930,1100,5928.854
17:33:09.949,1100,5928.854
17:33:09.964,1100,5928.854
17:33:09.981,1100,5928.854
17:33:09.999,1100,5928.854
17:33:10.014,1100,5928.854
17:33:10.031,1100,5928.854
17:33:10.048,1100,5928.854
17:33:10.064,1100,5931.198
17:33:10.081,1100,5931.198
17:33:10.096,1100,5933.5444
17:33:10.113,1100,5933.5444
17:33:10.130,1100,5931.198
17:33:10.146,1100,5931.198
17:33:10.164,1100,5931.198
17:33:10.182,1100,5933.5444
17:33:10.198,1100,5933.5444
17:33:10.213,1100,5938.2427
17:33:10.234,1100,5938.2427
17:33:10.249,1100,5938.2427
17:33:10.265,1100,5940.594
17:33:10.282,1100,5940.594
17:33:10.300,1100,5945.3037
17:33:10.314,1100,5945.3037
17:33:10.332,1100,5945.3037
17:33:10.349,1100,5942.948
17:33:10.365,1100,5942.948
17:33:10.382,1100,5945.3037
17:33:10.400,1100,5945.3037
17:33:10.417,1100,5938.2427
17:33:10.432,1100,5938.2427
17:33:10.447,1100,5938.2427
17:33:10.463,1100,5935.8926
17:33:10.490,1100,5935.8926
17:33:10.502,1100,5933.5444
17:33:10.513,1100,5933.5444
17:33:10.530,1100,5933.5444
17:33:10.546,1100,5935.8926
17:33:10.565,1100,5935.8926
17:33:10.580,1100,5938.2427
17:33:10.596,1100,5938.2427
17:33:10.614,1100,5938.2427
17:33:10.631,1100,5935.8926
17:33:10.647,1100,5935.8926
17:33:10.664,1100,5938.2427
17:33:10.680,1100,5938.2427
17:33:10.699,1100,5938.2427
17:33:10.716,1100,5938.2427
17:33:10.730,1100,5938.2427
17:33:10.750,1100,5938.2427
17:33:10.764,1100,5938.2427
17:33:10.784,1100,5935.8926
17:33:10.800,1100,5935.8926
17:33:10.813,1100,5935.8926
17:33:10.834,1100,5935.8926
17:33:10.850,1100,5935.8926
17:33:10.868,1100,5940.594
17:33:10.884,1100,5940.594
17:33:10.897,1100,5940.594
17:33:10.917,1100,5942.948
17:33:10.933,1100,5942.948
17:33:10.949,1100,5935.8926
17:33:10.967,1100,5935.8926
17:33:10.984,1100,5935.8926
17:33:11.000,1100,5935.8926
17:33:11.017,1100,5935.8926
17:33:11.035,1100,5940.594
