timestamp,R1[µsec],R1[RPM]
17:21:15.708,1125,7302.8237
17:21:15.725,1125,7302.8237
17:21:15.744,1125,7302.8237
17:21:15.759,1125,7306.381
17:21:15.777,1125,7306.381
17:21:15.793,1125,7309.9414
17:21:15.810,1125,7309.9414
17:21:15.826,1125,7309.9414
17:21:15.841,1125,7309.9414
17:21:15.860,1125,7309.9414
17:21:15.874,1125,7309.9414
17:21:15.895,1125,7309.9414
17:21:15.909,1125,7313.506
17:21:15.924,1125,7313.506
17:21:15.942,1125,7313.506
17:21:15.958,1125,7313.506
17:21:15.977,1125,7313.506
17:21:15.992,1125,7313.506
17:21:16.008,1125,7313.506
17:21:16.025,1125,7313.506
17:21:16.040,1125,7306.381
17:21:16.058,1125,7306.381
17:21:16.074,1125,7317.073
17:21:16.096,1125,7317.073
17:21:16.111,1125,7306.381
17:21:16.124,1125,7306.381
17:21:16.141,1125,7306.381
17:21:16.158,1125,7320.644
17:21:16.176,1125,7320.644
17:21:16.191,1125,7320.644
17:21:16.209,1125,7320.644
17:21:16.225,1125,7320.644
17:21:16.242,1125,7320.644
17:21:16.259,1125,7320.644
17:21:16.274,1125,7320.644
17:21:16.291,1125,7313.506
17:21:16.308,1125,7313.506
17:21:16.325,1125,7324.2188
17:21:16.343,1125,7324.2188
17:21:16.358,1125,7320.644
17:21:16.379,1125,7320.644
17:21:16.391,1125,7320.644
17:21:16.409,1125,7320.644
17:21:16.426,1125,7320.644
17:21:16.445,1125,7320.644
17:21:16.460,1125,7320.644
17:21:16.474,1125,7320.644
17:21:16.492,1125,7320.644
17:21:16.509,1125,7320.644
17:21:16.525,1125,7320.644
17:21:16.544,1125,7320.644
17:21:16.558,1125,7320.644
17:21:16.576,1125,7324.2188
17:21:16.594,1125,7324.2188
17:21:16.609,1125,7320.644
17:21:16.626,1125,7320.644
17:21:16.642,1125,7320.644
17:21:16.660,1125,7324.2188
17:21:16.674,1125,7324.2188
17:21:16.698,1125,7317.073
17:21:16.714,1125,7317.073
17:21:16.729,1125,7320.644
17:21:16.749,1125,7320.644
17:21:16.763,1125,7313.506
17:21:16.779,1125,7313.506
17:21:16.807,1125,7313.506
17:21:16.815,1125,7320.644
17:21:16.824,1125,7320.644
17:21:16.841,1125,7320.644
17:21:16.859,1125,7320.644
17:21:16.875,1125,7320.644
17:21:16.891,1125,7324.2188
17:21:16.909,1125,7324.2188
17:21:16.924,1125,7324.2188
17:21:16.941,1125,7320.644
17:21:16.959,1125,7320.644
17:21:16.974,1125,7327.797
17:21:16.992,1125,7327.797
17:21:17.007,1125,7324.2188
17:21:17.027,1125,7324.2188
17:21:17.042,1125,7324.2188
17:21:17.058,1125,7324.2188
17:21:17.075,1125,7324.2188
17:21:17.092,1125,7320.644
17:21:17.108,1125,7320.644
17:21:17.125,1125,7320.644
17:21:17.142,1125,7324.2188
17:21:17.158,1125,7324.2188
17:21:17.175,1125,7324.2188
17:21:17.193,1125,7324.2188
17:21:17.209,1125,7324.2188
17:21:17.226,1125,7313.506
17:21:17.242,1125,7313.506
17:21:17.258,1125,7324.2188
17:21:17.275,1125,7324.2188
17:21:17.294,1125,7320.644
17:21:17.311,1125,7320.644
17:21:17.325,1125,7320.644
17:21:17.343,1125,7317.073
17:21:17.359,1125,7317.073
17:21:17.375,1125,7317.073
17:21:17.394,1125,7317.073
17:21:17.409,1125,7317.073
17:21:17.428,1125,7320.644
17:21:17.445,1125,7320.644
17:21:17.461,1125,7320.644
17:21:17.479,1125,7320.644
17:21:17.495,1125,7320.644
17:21:17.509,1125,7320.644
17:21:17.528,1125,7320.644
17:21:17.545,1125,7320.644
17:21:17.559,1125,7320.644
17:21:17.578,1125,7320.644
17:21:17.596,1125,7320.644
17:21:17.609,1125,7320.644
17:21:17.628,1125,7320.644
17:21:17.645,1125,7320.644
17:21:17.659,1125,7324.2188
17:21:17.677,1125,7324.2188
17:21:17.694,1125,7324.2188
17:21:17.711,1125,7324.2188
17:21:17.727,1125,7324.2188
17:21:17.745,1125,7324.2188
17:21:17.760,1125,7324.2188
17:21:17.776,1125,7324.2188
17:21:17.794,1125,7324.2188
17:21:17.810,1125,7324.2188
17:21:17.824,1125,7324.2188
17:21:17.842,1125,7324.2188
17:21:17.858,1125,7320.644
17:21:17.877,1125,7320.644
17:21:17.892,1125,7320.644
17:21:17.908,1125,7324.2188
17:21:17.925,1125,7324.2188
17:21:17.942,1125,7324.2188
17:21:17.958,1125,7324.2188
17:21:17.975,1125,7324.2188
17:21:17.991,1125,7320.644
17:21:18.009,1125,7320.644
17:21:18.027,1125,7327.797
17:21:18.046,1125,7327.797
17:21:18.062,1125,7327.797
17:21:18.075,1125,7327.797
17:21:18.094,1125,7327.797
17:21:18.110,1125,7324.2188
17:21:18.125,1125,7324.2188
17:21:18.142,1125,7324.2188
17:21:18.160,1125,7327.797
17:21:18.176,1125,7327.797
17:21:18.193,1125,7324.2188
17:21:18.209,1125,7324.2188
17:21:18.226,1125,7324.2188
17:21:18.242,1125,7327.797
17:21:18.260,1125,7327.797
17:21:18.275,1125,7320.644
17:21:18.293,1125,7320.644
17:21:18.309,1125,7320.644
17:21:18.333,1125,7317.073
17:21:18.344,1125,7317.073
17:21:18.359,1125,7331.378
