timestamp,R2[µsec],R2[RPM]
17:23:03.151,1125,7591.0938
17:23:03.169,1125,7591.0938
17:23:03.185,1125,7591.0938
17:23:03.201,1125,7591.0938
17:23:03.218,1125,7591.0938
17:23:03.234,1125,7591.0938
17:23:03.253,1125,7591.0938
17:23:03.270,1125,7591.0938
17:23:03.288,1125,7591.0938
17:23:03.304,1125,7591.0938
17:23:03.319,1125,7594.937
17:23:03.337,1125,7594.937
17:23:03.351,1125,7594.937
17:23:03.368,1125,7594.937
17:23:03.384,1125,7594.937
17:23:03.401,1125,7594.937
17:23:03.417,1125,7594.937
17:23:03.438,1125,7598.7847
17:23:03.454,1125,7598.7847
17:23:03.470,1125,7602.636
17:23:03.484,1125,7602.636
17:23:03.504,1125,7602.636
17:23:03.518,1125,7598.7847
17:23:03.535,1125,7598.7847
17:23:03.550,1125,7602.636
17:23:03.568,1125,7602.636
17:23:03.585,1125,7602.636
17:23:03.601,1125,7602.636
17:23:03.618,1125,7602.636
17:23:03.634,1125,7602.636
17:23:03.651,1125,7602.636
17:23:03.668,1125,7602.636
17:23:03.685,1125,7602.636
17:23:03.705,1125,7602.636
17:23:03.719,1125,7598.7847
17:23:03.737,1125,7598.7847
17:23:03.751,1125,7598.7847
17:23:03.767,1125,7602.636
17:23:03.785,1125,7602.636
17:23:03.801,1125,7602.636
17:23:03.818,1125,7602.636
17:23:03.837,1125,7602.636
17:23:03.851,1125,7602.636
17:23:03.868,1125,7602.636
17:23:03.887,1125,7602.636
17:23:03.904,1125,7602.636
17:23:03.917,1125,7598.7847
17:23:03.934,1125,7598.7847
17:23:03.951,1125,7598.7847
17:23:03.967,1125,7598.7847
17:23:03.985,1125,7598.7847
17:23:04.003,1125,7598.7847
17:23:04.018,1125,7598.7847
17:23:04.035,1125,7598.7847
17:23:04.053,1125,7598.7847
17:23:04.068,1125,7598.7847
17:23:04.085,1125,7598.7847
17:23:04.103,1125,7598.7847
17:23:04.119,1125,7594.937
17:23:04.137,1125,7594.937
17:23:04.152,1125,7594.937
17:23:04.167,1125,7594.937
17:23:04.184,1125,7594.937
17:23:04.203,1125,7594.937
17:23:04.217,1125,7594.937
17:23:04.236,1125,7594.937
17:23:04.251,1125,7594.937
17:23:04.269,1125,7594.937
17:23:04.287,1125,7591.0938
17:23:04.301,1125,7591.0938
17:23:04.319,1125,7591.0938
17:23:04.334,1125,7594.937
17:23:04.353,1125,7594.937
17:23:04.368,1125,7598.7847
17:23:04.383,1125,7598.7847
17:23:04.402,1125,7598.7847
17:23:04.419,1125,7598.7847
17:23:04.435,1125,7598.7847
17:23:04.454,1125,7594.937
17:23:04.470,1125,7594.937
17:23:04.486,1125,7594.937
17:23:04.501,1125,7594.937
17:23:04.518,1125,7594.937
17:23:04.535,1125,7591.0938
17:23:04.552,1125,7591.0938
17:23:04.569,1125,7594.937
17:23:04.584,1125,7594.937
17:23:04.603,1125,7594.937
17:23:04.619,1125,7594.937
17:23:04.640,1125,7594.937
17:23:04.654,1125,7591.0938
17:23:04.670,1125,7591.0938
17:23:04.686,1125,7591.0938
17:23:04.705,1125,7594.937
17:23:04.719,1125,7594.937
17:23:04.739,1125,7594.937
17:23:04.753,1125,7594.937
17:23:04.768,1125,7594.937
17:23:04.785,1125,7594.937
17:23:04.803,1125,7594.937
17:23:04.817,1125,7598.7847
17:23:04.836,1125,7598.7847
17:23:04.851,1125,7598.7847
17:23:04.868,1125,7598.7847
17:23:04.885,1125,7598.7847
17:23:04.901,1125,7598.7847
17:23:04.919,1125,7598.7847
17:23:04.937,1125,7602.636
17:23:04.952,1125,7602.636
17:23:04.969,1125,7602.636
17:23:04.988,1125,7602.636
17:23:05.002,1125,7602.636
17:23:05.020,1125,7598.7847
17:23:05.035,1125,7598.7847
17:23:05.052,1125,7598.7847
17:23:05.069,1125,7598.7847
17:23:05.088,1125,7598.7847
17:23:05.104,1125,7602.636
17:23:05.118,1125,7602.636
17:23:05.135,1125,7598.7847
17:23:05.155,1125,7598.7847
17:23:05.170,1125,7594.937
17:23:05.185,1125,7594.937
17:23:05.201,1125,7594.937
17:23:05.219,1125,7594.937
17:23:05.238,1125,7594.937
17:23:05.256,1125,7598.7847
17:23:05.270,1125,7598.7847
17:23:05.289,1125,7598.7847
17:23:05.305,1125,7598.7847
17:23:05.320,1125,7598.7847
17:23:05.346,1125,7598.7847
17:23:05.355,1125,7598.7847
17:23:05.370,1125,7598.7847
17:23:05.389,1125,7598.7847
17:23:05.405,1125,7598.7847
17:23:05.419,1125,7602.636
17:23:05.439,1125,7602.636
17:23:05.455,1125,7602.636
17:23:05.470,1125,7602.636
17:23:05.488,1125,7602.636
17:23:05.503,1125,7598.7847
17:23:05.518,1125,7598.7847
17:23:05.539,1125,7598.7847
17:23:05.553,1125,7591.0938
17:23:05.570,1125,7591.0938
17:23:05.587,1125,7591.0938
17:23:05.605,1125,7591.0938
17:23:05.623,1125,7591.0938
17:23:05.646,1125,7591.0938
17:23:05.653,1125,7594.937
17:23:05.672,1125,7594.937
17:23:05.690,1125,7594.937
17:23:05.706,1125,7591.0938
17:23:05.719,1125,7591.0938
17:23:05.739,1125,7591.0938
17:23:05.753,1125,7591.0938
17:23:05.770,1125,7591.0938
17:23:05.790,1125,7594.937
17:23:05.805,1125,7594.937
17:23:05.821,1125,7591.0938
17:23:05.837,1125,7591.0938
17:23:05.851,1125,7591.0938
17:23:05.869,1125,7591.0938
17:23:05.885,1125,7591.0938
17:23:05.904,1125,7591.0938
17:23:05.919,1125,7587.254
17:23:05.939,1125,7587.254
17:23:05.956,1125,7591.0938
17:23:05.972,1125,7591.0938
17:23:05.988,1125,7591.0938
17:23:06.006,1125,7591.0938
17:23:06.019,1125,7591.0938
17:23:06.038,1125,7591.0938
17:23:06.056,1125,7591.0938
17:23:06.068,1125,7591.0938
17:23:06.087,1125,7591.0938
17:23:06.104,1125,7591.0938
17:23:06.120,1125,7591.0938
17:23:06.137,1125,7591.0938
17:23:06.155,1125,7587.254
17:23:06.170,1125,7587.254
17:23:06.186,1125,7587.254
17:23:06.205,1125,7587.254
17:23:06.220,1125,7587.254
17:23:06.239,1125,7591.0938
17:23:06.256,1125,7591.0938
17:23:06.272,1125,7587.254
17:23:06.289,1125,7587.254
17:23:06.306,1125,7587.254
17:23:06.320,1125,7591.0938
17:23:06.336,1125,7591.0938
17:23:06.352,1125,7591.0938
17:23:06.369,1125,7591.0938
17:23:06.389,1125,7591.0938
17:23:06.406,1125,7591.0938
17:23:06.420,1125,7591.0938
17:23:06.437,1125,7591.0938
17:23:06.458,1125,7591.0938
17:23:06.470,1125,7591.0938
17:23:06.489,1125,7594.937
17:23:06.501,1125,7594.937
17:23:06.520,1125,7594.937
17:23:06.539,1125,7594.937
17:23:06.555,1125,7594.937
17:23:06.569,1125,7594.937
17:23:06.588,1125,7594.937
17:23:06.605,1125,7594.937
17:23:06.619,1125,7594.937
17:23:06.638,1125,7594.937
17:23:06.656,1125,7594.937
17:23:06.669,1125,7594.937
17:23:06.689,1125,7594.937
17:23:06.704,1125,7594.937
17:23:06.719,1125,7594.937
17:23:06.735,1125,7594.937
17:23:06.752,1125,7594.937
17:23:06.769,1125,7594.937
17:23:06.785,1125,7594.937
17:23:06.802,1125,7594.937
17:23:06.819,1125,7594.937
17:23:06.839,1125,7594.937
17:23:06.852,1125,7598.7847
17:23:06.870,1125,7598.7847
17:23:06.890,1125,7594.937
17:23:06.901,1125,7594.937
17:23:06.920,1125,7594.937
17:23:06.935,1125,7598.7847
17:23:06.952,1125,7598.7847
17:23:06.969,1125,7598.7847
17:23:06.985,1125,7598.7847
17:23:07.004,1125,7598.7847
17:23:07.018,1125,7602.636
17:23:07.038,1125,7602.636
17:23:07.055,1125,7602.636
17:23:07.070,1125,7602.636
17:23:07.089,1125,7598.7847
17:23:07.103,1125,7598.7847
17:23:07.119,1125,7598.7847
17:23:07.138,1125,7598.7847
17:23:07.155,1125,7598.7847
17:23:07.172,1125,7602.636
17:23:07.189,1125,7602.636
17:23:07.202,1125,7602.636
17:23:07.218,1125,7602.636
17:23:07.235,1125,7602.636
17:23:07.253,1125,7602.636
17:23:07.269,1125,7602.636
17:23:07.289,1125,7602.636
17:23:07.305,1125,7602.636
17:23:07.321,1125,7602.636
17:23:07.335,1125,7606.491
17:23:07.353,1125,7606.491
17:23:07.369,1125,7606.491
17:23:07.387,1125,7606.491
17:23:07.406,1125,7606.491
17:23:07.420,1125,7602.636
17:23:07.435,1125,7602.636
17:23:07.456,1125,7606.491
17:23:07.469,1125,7606.491
17:23:07.489,1125,7606.491
17:23:07.506,1125,7610.35
17:23:07.519,1125,7610.35
17:23:07.540,1125,7606.491
17:23:07.551,1125,7606.491
17:23:07.569,1125,7606.491
17:23:07.588,1125,7606.491
17:23:07.605,1125,7606.491
17:23:07.621,1125,7606.491
17:23:07.639,1125,7606.491
17:23:07.654,1125,7606.491
17:23:07.672,1125,7606.491
17:23:07.685,1125,7606.491
17:23:07.704,1125,7602.636
17:23:07.720,1125,7602.636
17:23:07.738,1125,7602.636
17:23:07.755,1125,7602.636
17:23:07.769,1125,7602.636
17:23:07.785,1125,7606.491
17:23:07.803,1125,7606.491
17:23:07.822,1125,7606.491
17:23:07.836,1125,7606.491
17:23:07.856,1125,7606.491
17:23:07.871,1125,7606.491
17:23:07.888,1125,7606.491
17:23:07.905,1125,7610.35
17:23:07.920,1125,7610.35
17:23:07.938,1125,7610.35
17:23:07.954,1125,7610.35
17:23:07.970,1125,7610.35
17:23:07.988,1125,7610.35
17:23:08.004,1125,7610.35
17:23:08.020,1125,7610.35
17:23:08.038,1125,7610.35
17:23:08.054,1125,7610.35
17:23:08.068,1125,7610.35
17:23:08.086,1125,7610.35
17:23:08.102,1125,7610.35
17:23:08.118,1125,7610.35
17:23:08.137,1125,7610.35
17:23:08.153,1125,7606.491
17:23:08.172,1125,7606.491
17:23:08.189,1125,7606.491
17:23:08.204,1125,7606.491
17:23:08.223,1125,7606.491
17:23:08.239,1125,7606.491
17:23:08.253,1125,7606.491
17:23:08.269,1125,7606.491
17:23:08.289,1125,7606.491
17:23:08.305,1125,7602.636
17:23:08.319,1125,7602.636
17:23:08.338,1125,7602.636
17:23:08.355,1125,7598.7847
17:23:08.372,1125,7598.7847
17:23:08.388,1125,7598.7847
17:23:08.405,1125,7598.7847
17:23:08.419,1125,7598.7847
17:23:08.436,1125,7602.636
17:23:08.454,1125,7602.636
17:23:08.472,1125,7602.636
17:23:08.489,1125,7602.636
17:23:08.504,1125,7602.636
17:23:08.518,1125,7602.636
17:23:08.536,1125,7602.636
17:23:08.553,1125,7598.7847
17:23:08.572,1125,7598.7847
17:23:08.586,1125,7598.7847
17:23:08.603,1125,7598.7847
17:23:08.620,1125,7598.7847
17:23:08.636,1125,7598.7847
17:23:08.653,1125,7598.7847
17:23:08.668,1125,7598.7847
17:23:08.688,1125,7598.7847
17:23:08.703,1125,7598.7847
17:23:08.719,1125,7602.636
17:23:08.736,1125,7602.636
17:23:08.753,1125,7598.7847
17:23:08.769,1125,7598.7847
17:23:08.788,1125,7598.7847
17:23:08.803,1125,7602.636
17:23:08.824,1125,7602.636
17:23:08.840,1125,7598.7847
17:23:08.855,1125,7598.7847
17:23:08.868,1125,7598.7847
17:23:08.886,1125,7602.636
17:23:08.906,1125,7602.636
17:23:08.922,1125,7602.636
17:23:08.939,1125,7602.636
17:23:08.959,1125,7602.636
17:23:08.970,1125,7602.636
17:23:08.995,1125,7602.636
17:23:09.008,1125,7602.636
17:23:09.021,1125,7602.636
17:23:09.037,1125,7602.636
17:23:09.052,1125,7602.636
17:23:09.069,1125,7602.636
17:23:09.085,1125,7602.636
17:23:09.101,1125,7602.636
17:23:09.120,1125,7602.636
17:23:09.138,1125,7602.636
17:23:09.155,1125,7602.636
17:23:09.169,1125,7606.491
17:23:09.184,1125,7606.491
17:23:09.206,1125,7606.491
17:23:09.218,1125,7606.491
17:23:09.235,1125,7606.491
17:23:09.252,1125,7610.35
17:23:09.269,1125,7610.35
17:23:09.285,1125,7606.491
17:23:09.302,1125,7606.491
17:23:09.319,1125,7606.491
17:23:09.335,1125,7610.35
17:23:09.352,1125,7610.35
17:23:09.369,1125,7606.491
17:23:09.386,1125,7606.491
17:23:09.403,1125,7606.491
17:23:09.419,1125,7606.491
17:23:09.435,1125,7606.491
17:23:09.455,1125,7610.35
17:23:09.470,1125,7610.35
17:23:09.486,1125,7606.491
17:23:09.502,1125,7606.491
17:23:09.520,1125,7606.491
17:23:09.535,1125,7610.35
17:23:09.557,1125,7610.35
17:23:09.572,1125,7606.491
17:23:09.588,1125,7606.491
17:23:09.606,1125,7610.35
17:23:09.619,1125,7610.35
17:23:09.640,1125,7610.35
17:23:09.654,1125,7610.35
17:23:09.671,1125,7610.35
17:23:09.689,1125,7614.213
17:23:09.705,1125,7614.213
17:23:09.720,1125,7614.213
17:23:09.736,1125,7614.213
17:23:09.754,1125,7614.213
17:23:09.772,1125,7610.35
17:23:09.785,1125,7610.35
17:23:09.803,1125,7610.35
17:23:09.818,1125,7610.35
17:23:09.835,1125,7610.35
17:23:09.852,1125,7610.35
17:23:09.869,1125,7610.35
17:23:09.886,1125,7610.35
17:23:09.905,1125,7606.491
17:23:09.919,1125,7606.491
17:23:09.938,1125,7606.491
17:23:09.955,1125,7606.491
17:23:09.970,1125,7602.636
17:23:09.988,1125,7602.636
17:23:10.006,1125,7602.636
17:23:10.019,1125,7598.7847
17:23:10.036,1125,7598.7847
17:23:10.052,1125,7598.7847
17:23:10.068,1125,7602.636
17:23:10.086,1125,7602.636
17:23:10.102,1125,7598.7847
17:23:10.119,1125,7598.7847
17:23:10.139,1125,7598.7847
17:23:10.155,1125,7598.7847
17:23:10.170,1125,7598.7847
17:23:10.185,1125,7598.7847
17:23:10.202,1125,7598.7847
17:23:10.219,1125,7598.7847
17:23:10.239,1125,7598.7847
17:23:10.254,1125,7598.7847
17:23:10.269,1125,7598.7847
17:23:10.288,1125,7598.7847
17:23:10.303,1125,7594.937
17:23:10.320,1125,7594.937
17:23:10.341,1125,7594.937
17:23:10.355,1125,7598.7847
17:23:10.370,1125,7598.7847
17:23:10.388,1125,7598.7847
17:23:10.402,1125,7598.7847
17:23:10.418,1125,7598.7847
17:23:10.435,1125,7598.7847
17:23:10.453,1125,7598.7847
17:23:10.471,1125,7598.7847
17:23:10.488,1125,7598.7847
17:23:10.502,1125,7598.7847
17:23:10.518,1125,7598.7847
17:23:10.536,1125,7598.7847
17:23:10.552,1125,7602.636
17:23:10.568,1125,7602.636
17:23:10.585,1125,7602.636
17:23:10.603,1125,7602.636
17:23:10.619,1125,7602.636
17:23:10.635,1125,7602.636
17:23:10.654,1137,7602.636
17:23:10.668,1137,7602.636
17:23:10.686,1137,7602.636
17:23:10.704,1137,7602.636
17:23:10.719,1137,7598.7847
17:23:10.739,1137,7598.7847
17:23:10.753,1137,7602.636
17:23:10.769,1137,7602.636
17:23:10.789,1137,7602.636
17:23:10.802,1137,7602.636
17:23:10.820,1137,7602.636
17:23:10.835,1137,7598.7847
17:23:10.856,1137,7598.7847
17:23:10.872,1137,7602.636
17:23:10.886,1137,7602.636
17:23:10.903,1137,7602.636
17:23:10.919,1137,7602.636
17:23:10.936,1137,7602.636
17:23:10.952,1137,7602.636
17:23:10.970,1137,7602.636
17:23:10.989,1137,7602.636
17:23:11.003,1137,7606.491
17:23:11.019,1137,7606.491
17:23:11.038,1137,7606.491
17:23:11.054,1137,7606.491
17:23:11.073,1137,7606.491
17:23:11.086,1137,7606.491
17:23:11.105,1137,7606.491
17:23:11.120,1137,7606.491
17:23:11.139,1137,7606.491
17:23:11.156,1137,7621.951
17:23:11.169,1137,7621.951
17:23:11.186,1137,7621.951
17:23:11.203,1137,7672.6343
17:23:11.221,1137,7672.6343
17:23:11.239,1137,7759.9585
17:23:11.252,1137,7759.9585
17:23:11.270,1137,7759.9585
17:23:11.285,1137,7804.3706
17:23:11.302,1137,7804.3706
17:23:11.319,1137,7845.1885
17:23:11.335,1137,7845.1885
17:23:11.353,1137,7845.1885
