timestamp,R4[µsec],R4[RPM]
17:26:36.907,1125,7602.636
17:26:36.921,1125,7602.636
17:26:36.937,1125,7602.636
17:26:36.954,1125,7602.636
17:26:36.978,1125,7602.636
17:26:36.989,1125,7606.491
17:26:37.007,1125,7606.491
17:26:37.022,1125,7606.491
17:26:37.040,1125,7602.636
17:26:37.056,1125,7602.636
17:26:37.074,1125,7602.636
17:26:37.089,1125,7602.636
17:26:37.108,1125,7602.636
17:26:37.121,1125,7606.491
17:26:37.138,1125,7606.491
17:26:37.156,1125,7606.491
17:26:37.173,1125,7606.491
17:26:37.188,1125,7610.35
17:26:37.208,1125,7610.35
17:26:37.224,1125,7610.35
17:26:37.240,1125,7606.491
17:26:37.258,1125,7606.491
17:26:37.274,1125,7614.213
17:26:37.289,1125,7614.213
17:26:37.307,1125,7614.213
17:26:37.324,1125,7614.213
17:26:37.340,1125,7614.213
17:26:37.357,1125,7610.35
17:26:37.375,1125,7610.35
17:26:37.389,1125,7610.35
17:26:37.407,1125,7614.213
17:26:37.425,1125,7614.213
17:26:37.440,1125,7614.213
17:26:37.459,1125,7614.213
17:26:37.474,1125,7610.35
17:26:37.490,1125,7610.35
17:26:37.508,1125,7610.35
17:26:37.524,1125,7614.213
17:26:37.540,1125,7614.213
17:26:37.557,1125,7610.35
17:26:37.574,1125,7610.35
17:26:37.590,1125,7610.35
17:26:37.607,1125,7618.0796
17:26:37.636,1125,7618.0796
17:26:37.644,1125,7618.0796
17:26:37.658,1125,7618.0796
17:26:37.675,1125,7618.0796
17:26:37.689,1125,7618.0796
17:26:37.708,1125,7618.0796
17:26:37.724,1125,7618.0796
17:26:37.742,1125,7618.0796
17:26:37.758,1125,7610.35
17:26:37.775,1125,7610.35
17:26:37.790,1125,7610.35
17:26:37.808,1125,7618.0796
17:26:37.824,1125,7618.0796
17:26:37.840,1125,7606.491
17:26:37.858,1125,7606.491
17:26:37.875,1125,7606.491
17:26:37.888,1125,7621.951
17:26:37.905,1125,7621.951
17:26:37.921,1125,7621.951
17:26:37.937,1125,7621.951
17:26:37.955,1125,7621.951
17:26:37.972,1125,7621.951
17:26:37.989,1125,7621.951
17:26:38.005,1125,7618.0796
17:26:38.023,1125,7618.0796
17:26:38.038,1125,7618.0796
17:26:38.055,1125,7610.35
17:26:38.072,1125,7610.35
17:26:38.087,1125,7618.0796
17:26:38.105,1125,7618.0796
17:26:38.121,1125,7618.0796
17:26:38.139,1125,7621.951
17:26:38.156,1125,7621.951
17:26:38.175,1125,7610.35
17:26:38.189,1125,7610.35
17:26:38.208,1125,7621.951
17:26:38.225,1125,7621.951
17:26:38.242,1125,7621.951
17:26:38.258,1125,7621.951
17:26:38.274,1125,7621.951
17:26:38.289,1125,7621.951
17:26:38.305,1125,7621.951
17:26:38.325,1125,7621.951
17:26:38.338,1125,7621.951
17:26:38.355,1125,7621.951
17:26:38.372,1125,7618.0796
17:26:38.389,1125,7618.0796
17:26:38.405,1125,7618.0796
17:26:38.422,1125,7614.213
17:26:38.438,1125,7614.213
17:26:38.455,1125,7621.951
17:26:38.471,1125,7621.951
17:26:38.490,1125,7621.951
17:26:38.509,1125,7621.951
17:26:38.526,1125,7621.951
17:26:38.540,1125,7621.951
17:26:38.558,1125,7621.951
17:26:38.575,1125,7621.951
17:26:38.590,1125,7621.951
17:26:38.610,1125,7621.951
17:26:38.623,1125,7618.0796
17:26:38.639,1125,7618.0796
17:26:38.655,1125,7618.0796
17:26:38.674,1125,7621.951
17:26:38.691,1125,7621.951
17:26:38.705,1125,7614.213
17:26:38.723,1125,7614.213
17:26:38.739,1125,7621.951
17:26:38.754,1125,7621.951
17:26:38.772,1125,7621.951
17:26:38.788,1125,7625.826
17:26:38.805,1125,7625.826
17:26:38.822,1125,7629.7046
17:26:38.838,1125,7629.7046
17:26:38.856,1125,7629.7046
17:26:38.871,1125,7629.7046
17:26:38.888,1125,7629.7046
17:26:38.905,1125,7618.0796
17:26:38.924,1125,7618.0796
17:26:38.940,1125,7618.0796
17:26:38.955,1125,7625.826
17:26:38.975,1125,7625.826
17:26:38.989,1125,7625.826
17:26:39.009,1125,7625.826
17:26:39.022,1125,7625.826
17:26:39.038,1125,7625.826
17:26:39.057,1125,7625.826
17:26:39.075,1125,7625.826
17:26:39.089,1125,7625.826
17:26:39.108,1125,7625.826
17:26:39.126,1125,7625.826
17:26:39.139,1125,7625.826
17:26:39.157,1125,7625.826
17:26:39.175,1125,7625.826
17:26:39.190,1125,7625.826
17:26:39.206,1125,7625.826
17:26:39.222,1125,7625.826
17:26:39.239,1125,7621.951
17:26:39.257,1125,7621.951
17:26:39.271,1125,7621.951
17:26:39.290,1125,7621.951
17:26:39.308,1125,7629.7046
17:26:39.324,1125,7629.7046
17:26:39.339,1125,7629.7046
17:26:39.354,1125,7629.7046
17:26:39.372,1125,7629.7046
17:26:39.389,1125,7625.826
17:26:39.405,1125,7625.826
17:26:39.422,1125,7625.826
17:26:39.440,1125,7614.213
17:26:39.457,1125,7614.213
17:26:39.472,1125,7625.826
17:26:39.489,1125,7625.826
17:26:39.507,1125,7625.826
17:26:39.524,1125,7621.951
17:26:39.538,1125,7621.951
17:26:39.556,1125,7629.7046
17:26:39.572,1125,7629.7046
17:26:39.589,1125,7629.7046
17:26:39.608,1125,7629.7046
17:26:39.627,1125,7629.7046
17:26:39.640,1125,7629.7046
17:26:39.659,1125,7629.7046
17:26:39.676,1125,7629.7046
17:26:39.689,1125,7629.7046
17:26:39.709,1125,7629.7046
17:26:39.725,1125,7629.7046
17:26:39.743,1125,7629.7046
17:26:39.760,1125,7618.0796
17:26:39.774,1125,7618.0796
17:26:39.791,1125,7633.5874
17:26:39.808,1125,7633.5874
17:26:39.826,1125,7633.5874
17:26:39.839,1125,7618.0796
17:26:39.859,1125,7618.0796
17:26:39.873,1125,7633.5874
17:26:39.889,1125,7633.5874
17:26:39.910,1125,7633.5874
17:26:39.926,1125,7629.7046
17:26:39.939,1125,7629.7046
17:26:39.955,1125,7633.5874
17:26:39.973,1125,7633.5874
17:26:39.988,1125,7633.5874
17:26:40.006,1125,7633.5874
17:26:40.023,1125,7633.5874
17:26:40.039,1125,7629.7046
17:26:40.060,1125,7629.7046
17:26:40.074,1125,7633.5874
