timestamp,R4[µsec],R4[RPM]
17:36:43.520,1100,5900.865
17:36:43.536,1100,5900.865
17:36:43.553,1100,5900.865
17:36:43.567,1100,5900.865
17:36:43.584,1100,5900.865
17:36:43.602,1100,5903.1875
17:36:43.617,1100,5903.1875
17:36:43.633,1100,5905.5117
17:36:43.651,1100,5905.5117
17:36:43.667,1100,5907.8374
17:36:43.683,1100,5907.8374
17:36:43.700,1100,5907.8374
17:36:43.720,1100,5907.8374
17:36:43.735,1100,5907.8374
17:36:43.750,1100,5910.1655
17:36:43.770,1100,5910.1655
17:36:43.786,1100,5910.1655
17:36:43.800,1100,5907.8374
17:36:43.820,1100,5907.8374
17:36:43.834,1100,5907.8374
17:36:43.849,1100,5907.8374
17:36:43.870,1100,5907.8374
17:36:43.887,1100,5910.1655
17:36:43.900,1100,5910.1655
17:36:43.919,1100,5910.1655
17:36:43.937,1100,5910.1655
17:36:43.951,1100,5914.8267
17:36:43.969,1100,5914.8267
17:36:43.984,1100,5914.8267
17:36:43.999,1100,5917.1597
17:36:44.017,1100,5917.1597
17:36:44.033,1100,5914.8267
17:36:44.050,1100,5914.8267
17:36:44.068,1100,5914.8267
17:36:44.083,1100,5914.8267
17:36:44.101,1100,5914.8267
17:36:44.117,1100,5917.1597
17:36:44.137,1100,5917.1597
17:36:44.151,1100,5917.1597
17:36:44.169,1100,5917.1597
17:36:44.185,1100,5917.1597
17:36:44.202,1100,5917.1597
17:36:44.216,1100,5917.1597
17:36:44.234,1100,5910.1655
17:36:44.250,1100,5910.1655
17:36:44.269,1100,5910.1655
17:36:44.286,1100,5919.495
17:36:44.302,1100,5919.495
17:36:44.316,1100,5919.495
17:36:44.335,1100,5919.495
17:36:44.350,1100,5919.495
17:36:44.369,1100,5921.832
17:36:44.387,1100,5921.832
17:36:44.403,1100,5921.832
17:36:44.417,1100,5921.832
17:36:44.434,1100,5921.832
17:36:44.450,1100,5921.832
17:36:44.470,1100,5921.832
17:36:44.486,1100,5919.495
17:36:44.501,1100,5919.495
17:36:44.518,1100,5921.832
17:36:44.533,1100,5921.832
17:36:44.553,1100,5921.832
17:36:44.567,1100,5921.832
17:36:44.583,1100,5921.832
17:36:44.605,1100,5919.495
17:36:44.620,1100,5919.495
17:36:44.637,1100,5919.495
17:36:44.650,1100,5921.832
17:36:44.670,1100,5921.832
17:36:44.687,1100,5921.832
17:36:44.701,1100,5921.832
17:36:44.720,1100,5921.832
17:36:44.734,1100,5921.832
17:36:44.750,1100,5921.832
17:36:44.767,1100,5921.832
17:36:44.788,1100,5921.832
17:36:44.806,1100,5924.1704
17:36:44.818,1100,5924.1704
17:36:44.835,1100,5924.1704
17:36:44.854,1100,5919.495
17:36:44.867,1100,5919.495
17:36:44.885,1100,5921.832
17:36:44.904,1100,5921.832
17:36:44.920,1100,5924.1704
17:36:44.938,1100,5924.1704
17:36:44.951,1100,5924.1704
17:36:44.968,1100,5924.1704
17:36:44.986,1100,5924.1704
17:36:45.003,1100,5924.1704
17:36:45.019,1100,5924.1704
