[16-07-21_13:15:40.323][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:40.327][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:40.331][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:40.334][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:40.621][[hPa], [°C], [m]]1011.82996, 28.0, 11.82946
[16-07-21_13:15:40.626][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:40.629][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:15:40.632][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:40.911][[hPa], [°C], [m]]1011.85, 28.0, 11.662997
[16-07-21_13:15:40.915][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:40.919][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:15:40.922][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:41.243][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:41.248][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:41.254][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:41.257][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:41.261][[hPa], [°C], [m]]1011.79, 28.0, 12.162387
[16-07-21_13:15:41.429][[hPa], [°C], [m]]1011.82996, 28.0, 11.82946
[16-07-21_13:15:41.433][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:41.773][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:41.778][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:41.782][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:41.785][[hPa], [°C], [m]]1012.02997, 28.0, 10.162186
[16-07-21_13:15:41.788][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:41.984][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:41.989][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:42.322][[hPa], [°C], [m]]1012.07, 28.0, 9.829259
[16-07-21_13:15:42.327][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:42.330][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:42.333][[hPa], [°C], [m]]1011.85, 28.0, 11.662997
[16-07-21_13:15:42.336][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:42.683][[hPa], [°C], [m]]1011.85, 28.0, 11.662997
[16-07-21_13:15:42.687][[hPa], [°C], [m]]1011.85, 28.0, 11.662997
[16-07-21_13:15:42.690][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:42.693][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:42.696][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:43.041][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:43.045][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:43.048][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:43.051][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:43.054][[hPa], [°C], [m]]1012.07, 28.0, 9.829259
[16-07-21_13:15:43.401][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:43.406][[hPa], [°C], [m]]1011.85, 28.0, 11.662997
[16-07-21_13:15:43.409][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:43.413][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:43.683][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:15:43.687][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:43.692][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:43.696][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:43.990][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:43.994][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:15:43.998][[hPa], [°C], [m]]1011.85, 28.0, 11.662997
[16-07-21_13:15:44.001][[hPa], [°C], [m]]1011.85, 28.0, 11.662997
[16-07-21_13:15:44.004][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:44.225][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:44.232][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:44.236][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:44.580][[hPa], [°C], [m]]1011.88995, 28.0, 11.3300705
[16-07-21_13:15:44.584][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:44.587][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:44.590][[hPa], [°C], [m]]1011.79, 28.0, 12.162387
[16-07-21_13:15:44.593][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:44.670][[hPa], [°C], [m]]1011.88995, 28.0, 11.3300705
[16-07-21_13:15:45.062][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:45.066][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:45.072][[hPa], [°C], [m]]1011.79, 28.0, 12.162387
[16-07-21_13:15:45.076][[hPa], [°C], [m]]1012.02997, 28.0, 10.162186
[16-07-21_13:15:45.079][[hPa], [°C], [m]]1011.88995, 28.0, 11.3300705
[16-07-21_13:15:45.430][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:45.434][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:15:45.437][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:45.440][[hPa], [°C], [m]]1011.88995, 28.0, 11.3300705
[16-07-21_13:15:45.443][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:45.807][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:45.811][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:45.814][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:45.817][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:45.820][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:46.157][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:15:46.162][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:46.165][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:46.168][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:15:46.171][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:46.306][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:15:46.310][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:46.616][[hPa], [°C], [m]]1011.85, 28.0, 11.662997
[16-07-21_13:15:46.621][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:46.625][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:46.629][[hPa], [°C], [m]]1011.85, 28.0, 11.662997
[16-07-21_13:15:46.999][[hPa], [°C], [m]]1011.88995, 28.0, 11.3300705
[16-07-21_13:15:47.004][[hPa], [°C], [m]]1012.02997, 28.0, 10.162186
[16-07-21_13:15:47.007][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:47.010][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:15:47.013][[hPa], [°C], [m]]1011.85, 28.0, 11.662997
[16-07-21_13:15:47.358][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:15:47.362][[hPa], [°C], [m]]1011.85, 28.0, 11.662997
[16-07-21_13:15:47.366][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:47.369][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:47.372][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:47.734][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:47.738][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:47.742][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:47.745][[hPa], [°C], [m]]1011.88995, 28.0, 11.3300705
[16-07-21_13:15:47.748][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:15:48.117][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:48.121][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:48.124][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:48.127][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:48.130][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:48.488][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:15:48.493][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:48.496][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:48.499][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:48.501][[hPa], [°C], [m]]1011.85, 28.0, 11.662997
[16-07-21_13:15:48.836][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:48.840][[hPa], [°C], [m]]1011.88995, 28.0, 11.3300705
[16-07-21_13:15:48.843][[hPa], [°C], [m]]1012.07, 28.0, 9.829259
[16-07-21_13:15:48.846][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:48.849][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:49.006][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:49.010][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:49.416][[hPa], [°C], [m]]1012.07, 28.0, 9.829259
[16-07-21_13:15:49.421][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:49.425][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:49.429][[hPa], [°C], [m]]1011.79, 28.0, 12.162387
[16-07-21_13:15:49.432][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:49.764][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:49.768][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:49.772][[hPa], [°C], [m]]1011.88995, 28.0, 11.3300705
[16-07-21_13:15:49.774][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:49.777][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:50.140][[hPa], [°C], [m]]1011.85, 28.0, 11.662997
[16-07-21_13:15:50.145][[hPa], [°C], [m]]1012.07, 28.0, 9.829259
[16-07-21_13:15:50.148][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:50.151][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:50.153][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:50.514][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:15:50.518][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:15:50.522][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:50.525][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:50.528][[hPa], [°C], [m]]1012.02997, 28.0, 10.162186
[16-07-21_13:15:50.875][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:50.880][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:50.883][[hPa], [°C], [m]]1011.88995, 28.0, 11.3300705
[16-07-21_13:15:50.886][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:15:50.889][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:51.020][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:51.376][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:51.381][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:51.384][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:51.387][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:51.390][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:51.394][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:15:51.673][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:51.678][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:51.682][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:52.031][[hPa], [°C], [m]]1011.85, 28.0, 11.662997
[16-07-21_13:15:52.036][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:52.039][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:52.043][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:52.046][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:52.408][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:52.412][[hPa], [°C], [m]]1011.88995, 28.0, 11.3300705
[16-07-21_13:15:52.416][[hPa], [°C], [m]]1012.02997, 28.0, 10.162186
[16-07-21_13:15:52.419][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:52.422][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:52.790][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:52.795][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:15:52.798][[hPa], [°C], [m]]1012.02997, 28.0, 10.162186
[16-07-21_13:15:52.802][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:15:52.804][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:15:52.807][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:52.937][[hPa], [°C], [m]]1011.88995, 28.0, 11.3300705
[16-07-21_13:15:53.358][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:53.362][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:53.365][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:53.368][[hPa], [°C], [m]]1011.88995, 28.0, 11.3300705
[16-07-21_13:15:53.371][[hPa], [°C], [m]]1012.02997, 28.0, 10.162186
[16-07-21_13:15:53.374][[hPa], [°C], [m]]1011.88995, 28.0, 11.3300705
[16-07-21_13:15:53.796][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:53.800][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:53.804][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:53.807][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:15:53.809][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:53.813][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:54.222][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:54.226][[hPa], [°C], [m]]1011.79, 28.0, 12.162387
[16-07-21_13:15:54.230][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:15:54.233][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:54.236][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:54.239][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:15:54.665][[hPa], [°C], [m]]1012.02997, 28.0, 10.162186
[16-07-21_13:15:54.670][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:15:54.674][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:54.677][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:54.680][[hPa], [°C], [m]]1012.07, 28.0, 9.829259
[16-07-21_13:15:54.682][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:54.764][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:15:55.216][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:15:55.220][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:55.223][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:55.226][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:55.229][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:55.232][[hPa], [°C], [m]]1011.88995, 28.0, 11.3300705
[16-07-21_13:15:55.649][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:55.654][[hPa], [°C], [m]]1011.85, 28.0, 11.662997
[16-07-21_13:15:55.657][[hPa], [°C], [m]]1011.82996, 28.0, 11.82946
[16-07-21_13:15:55.660][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:15:55.663][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:55.666][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:56.090][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:56.095][[hPa], [°C], [m]]1011.85, 28.0, 11.662997
[16-07-21_13:15:56.098][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:56.101][[hPa], [°C], [m]]1011.85, 28.0, 11.662997
[16-07-21_13:15:56.105][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:15:56.108][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:56.193][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:56.675][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:56.679][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:56.682][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:56.685][[hPa], [°C], [m]]1011.79, 28.0, 12.162387
[16-07-21_13:15:56.688][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:56.690][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:56.693][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:56.794][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:57.338][[hPa], [°C], [m]]1011.88995, 28.0, 11.3300705
[16-07-21_13:15:57.342][[hPa], [°C], [m]]1011.85, 28.0, 11.662997
[16-07-21_13:15:57.346][[hPa], [°C], [m]]1011.85, 28.0, 11.662997
[16-07-21_13:15:57.349][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:57.351][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:57.354][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:57.357][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:15:57.359][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:57.440][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:58.027][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:58.031][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:15:58.034][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:58.037][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:58.040][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:58.043][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:15:58.045][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:58.048][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:58.109][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:58.174][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:58.272][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:58.335][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:58.402][[hPa], [°C], [m]]1011.88995, 28.0, 11.3300705
[16-07-21_13:15:58.467][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:58.561][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:58.629][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:15:58.698][[hPa], [°C], [m]]1012.02997, 28.0, 10.162186
[16-07-21_13:15:58.768][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:15:58.837][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:58.910][[hPa], [°C], [m]]1012.02997, 28.0, 10.162186
[16-07-21_13:15:58.982][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:59.052][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:15:59.122][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:15:59.192][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:59.262][[hPa], [°C], [m]]1011.85, 28.0, 11.662997
[16-07-21_13:15:59.359][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:15:59.426][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:15:59.496][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:59.565][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:15:59.633][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:59.702][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:15:59.787][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:59.868][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:15:59.938][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:16:00.024][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:16:00.062][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:16:00.161][[hPa], [°C], [m]]1012.02997, 28.0, 10.162186
[16-07-21_13:16:00.231][[hPa], [°C], [m]]1012.02997, 28.0, 10.162186
[16-07-21_13:16:00.300][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:16:00.368][[hPa], [°C], [m]]1011.88995, 28.0, 11.3300705
[16-07-21_13:16:00.437][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:16:00.506][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:16:00.575][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:16:00.651][[hPa], [°C], [m]]1012.02997, 28.0, 10.162186
[16-07-21_13:16:00.721][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:16:00.790][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:16:00.889][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:16:00.958][[hPa], [°C], [m]]1012.02997, 28.0, 10.162186
[16-07-21_13:16:01.027][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:16:01.097][[hPa], [°C], [m]]1012.02997, 28.0, 10.162186
[16-07-21_13:16:01.170][[hPa], [°C], [m]]1011.88995, 28.0, 11.3300705
[16-07-21_13:16:01.242][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:16:01.318][[hPa], [°C], [m]]1011.88995, 28.0, 11.3300705
[16-07-21_13:16:01.391][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:16:01.464][[hPa], [°C], [m]]1012.02997, 28.0, 10.162186
[16-07-21_13:16:01.537][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:16:01.612][[hPa], [°C], [m]]1012.02997, 28.0, 10.162186
[16-07-21_13:16:01.687][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:16:01.760][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:16:01.806][[hPa], [°C], [m]]1012.07, 28.0, 9.829259
[16-07-21_13:16:01.879][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:16:01.950][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:16:02.021][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:16:02.095][[hPa], [°C], [m]]1012.02997, 28.0, 10.162186
[16-07-21_13:16:02.168][[hPa], [°C], [m]]1012.07, 28.0, 9.829259
[16-07-21_13:16:02.239][[hPa], [°C], [m]]1012.02997, 28.0, 10.162186
[16-07-21_13:16:02.324][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:16:02.401][[hPa], [°C], [m]]1012.02997, 28.0, 10.162186
[16-07-21_13:16:02.475][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:16:02.546][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:16:02.620][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:16:02.695][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:16:02.769][[hPa], [°C], [m]]1011.94995, 28.0, 10.828038
[16-07-21_13:16:02.842][[hPa], [°C], [m]]1012.07, 28.0, 9.829259
[16-07-21_13:16:02.917][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:16:02.990][[hPa], [°C], [m]]1012.00995, 28.0, 10.328649
[16-07-21_13:16:03.064][[hPa], [°C], [m]]1012.07, 28.0, 9.829259
[16-07-21_13:16:03.109][[hPa], [°C], [m]]1011.91, 28.0, 11.160965
[16-07-21_13:16:03.185][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
[16-07-21_13:16:03.263][[hPa], [°C], [m]]1011.97, 28.0, 10.661575
