timestamp, distanceCentimeters
16-06-29 23:48:15.906,18.250808
16-06-29 23:48:15.978,18.249727
16-06-29 23:48:16.097,18.251888
16-06-29 23:48:16.145,18.250808
16-06-29 23:48:16.196,18.251888
16-06-29 23:48:16.276,18.250808
16-06-29 23:48:16.355,18.250808
16-06-29 23:48:16.429,18.250808
16-06-29 23:48:16.507,18.249727
16-06-29 23:48:16.556,18.250808
16-06-29 23:48:16.635,18.250808
16-06-29 23:48:16.714,18.248648
16-06-29 23:48:16.794,18.249727
16-06-29 23:48:16.868,18.249727
16-06-29 23:48:16.946,18.251888
16-06-29 23:48:16.996,18.250808
16-06-29 23:48:17.075,18.251888
16-06-29 23:48:17.155,18.250808
16-06-29 23:48:17.231,18.250808
16-06-29 23:48:17.280,18.250808
16-06-29 23:48:17.359,18.250808
16-06-29 23:48:17.438,18.249727
16-06-29 23:48:17.513,18.251888
16-06-29 23:48:17.595,18.250808
16-06-29 23:48:17.678,18.251888
16-06-29 23:48:17.749,18.250808
16-06-29 23:48:17.793,18.250808
16-06-29 23:48:17.874,18.251888
16-06-29 23:48:17.955,18.250808
16-06-29 23:48:18.031,18.251888
16-06-29 23:48:18.082,18.250808
16-06-29 23:48:18.165,18.250808
16-06-29 23:48:18.246,18.250808
16-06-29 23:48:18.321,18.252968
16-06-29 23:48:18.408,18.250808
16-06-29 23:48:18.459,18.252968
16-06-29 23:48:18.533,18.249727
16-06-29 23:48:18.618,18.249727
16-06-29 23:48:18.673,18.250808
16-06-29 23:48:18.761,18.250808
16-06-29 23:48:18.807,18.249727
16-06-29 23:48:18.890,18.251888
16-06-29 23:48:18.968,18.251888
16-06-29 23:48:19.052,18.250808
16-06-29 23:48:19.105,18.249727
16-06-29 23:48:19.189,18.250808
16-06-29 23:48:19.317,18.252968
16-06-29 23:48:19.319,18.250808
16-06-29 23:48:19.417,18.250808
16-06-29 23:48:19.497,18.251888
16-06-29 23:48:19.551,18.250808
16-06-29 23:48:19.637,18.250808
16-06-29 23:48:19.698,18.249727
16-06-29 23:48:19.783,18.250808
16-06-29 23:48:19.863,18.250808
16-06-29 23:48:19.918,18.250808
16-06-29 23:48:20.004,18.250808
16-06-29 23:48:20.083,18.250808
16-06-29 23:48:20.137,18.250808
16-06-29 23:48:20.217,18.250808
16-06-29 23:48:20.299,18.251888
16-06-29 23:48:20.352,18.249727
16-06-29 23:48:20.434,18.250808
16-06-29 23:48:20.511,18.250808
16-06-29 23:48:20.564,18.250808
16-06-29 23:48:20.646,18.249727
16-06-29 23:48:20.775,18.251888
16-06-29 23:48:20.821,18.251888
16-06-29 23:48:20.875,18.249727
16-06-29 23:48:20.958,18.251888
16-06-29 23:48:21.036,18.250808
16-06-29 23:48:21.090,18.250808
16-06-29 23:48:21.173,18.249727
16-06-29 23:48:21.229,18.249727
16-06-29 23:48:21.315,18.251888
16-06-29 23:48:21.395,18.250808
16-06-29 23:48:21.451,18.250808
16-06-29 23:48:21.537,18.250808
16-06-29 23:48:21.617,18.251888
16-06-29 23:48:21.675,18.250808
16-06-29 23:48:21.763,18.250808
16-06-29 23:48:21.813,18.251888
16-06-29 23:48:21.901,18.250808
16-06-29 23:48:21.984,18.249727
16-06-29 23:48:22.043,18.250808
16-06-29 23:48:22.144,18.250808
16-06-29 23:48:22.196,18.251888
16-06-29 23:48:22.248,18.232492
16-06-29 23:48:22.332,18.231413
16-06-29 23:48:22.403,18.23465
16-06-29 23:48:22.481,18.232492
16-06-29 23:48:22.558,18.232492
16-06-29 23:48:22.612,18.232492
16-06-29 23:48:22.692,18.232492
16-06-29 23:48:22.769,18.23465
16-06-29 23:48:22.840,18.23357
16-06-29 23:48:22.918,18.232492
16-06-29 23:48:22.995,18.232492
16-06-29 23:48:23.047,18.231413
16-06-29 23:48:23.124,18.232492
16-06-29 23:48:23.205,18.232492
16-06-29 23:48:23.316,18.23357
16-06-29 23:48:23.370,18.23357
16-06-29 23:48:23.423,18.23357
16-06-29 23:48:23.501,18.23357
16-06-29 23:48:23.572,18.232492
16-06-29 23:48:23.650,18.23357
16-06-29 23:48:23.712,18.232492
16-06-29 23:48:23.782,18.232492
16-06-29 23:48:23.860,18.231413
16-06-29 23:48:23.938,18.232492
16-06-29 23:48:23.991,18.23357
16-06-29 23:48:24.080,18.232492
16-06-29 23:48:24.159,18.231413
16-06-29 23:48:24.217,18.232492
16-06-29 23:48:24.301,18.23357
16-06-29 23:48:24.379,18.232492
16-06-29 23:48:24.437,18.231413
16-06-29 23:48:24.556,18.232492
16-06-29 23:48:24.605,18.23357
16-06-29 23:48:24.668,18.23357
16-06-29 23:48:24.743,18.230331
16-06-29 23:48:24.798,18.230331
16-06-29 23:48:24.878,18.231413
16-06-29 23:48:24.951,18.231413
16-06-29 23:48:25.033,18.231413
16-06-29 23:48:25.087,18.232492
16-06-29 23:48:25.167,18.232492
16-06-29 23:48:25.251,18.231413
16-06-29 23:48:25.303,18.231413
16-06-29 23:48:25.384,18.232492
16-06-29 23:48:25.465,18.231413
16-06-29 23:48:25.538,18.231413
16-06-29 23:48:25.593,18.229252
16-06-29 23:48:25.735,18.232492
16-06-29 23:48:25.738,18.231413
16-06-29 23:48:25.827,18.230331
16-06-29 23:48:25.910,18.230331
16-06-29 23:48:25.984,18.229252
16-06-29 23:48:26.040,18.231413
16-06-29 23:48:26.121,18.231413
16-06-29 23:48:26.206,18.231413
16-06-29 23:48:26.254,18.229252
16-06-29 23:48:26.335,18.232492
16-06-29 23:48:26.416,18.230331
16-06-29 23:48:26.489,18.231413
16-06-29 23:48:26.544,18.231413
16-06-29 23:48:26.637,18.232492
16-06-29 23:48:26.690,18.230331
16-06-29 23:48:26.835,18.231413
16-06-29 23:48:26.837,18.232492
16-06-29 23:48:26.938,18.231413
16-06-29 23:48:26.993,18.231413
16-06-29 23:48:27.085,18.231413
16-06-29 23:48:27.139,18.231413
16-06-29 23:48:27.233,18.232492
16-06-29 23:48:27.287,18.230331
16-06-29 23:48:27.378,18.230331
16-06-29 23:48:27.432,18.232492
16-06-29 23:48:27.523,18.232492
16-06-29 23:48:27.576,18.231413
16-06-29 23:48:27.670,18.230331
16-06-29 23:48:27.733,18.231413
16-06-29 23:48:27.817,18.231413
16-06-29 23:48:27.896,18.23357
16-06-29 23:48:27.984,18.230331
16-06-29 23:48:28.034,18.232492
16-06-29 23:48:28.087,18.232492
16-06-29 23:48:28.180,18.231413
16-06-29 23:48:28.235,18.232492
16-06-29 23:48:28.327,18.231413
16-06-29 23:48:28.380,18.232492
16-06-29 23:48:28.472,18.230331
16-06-29 23:48:28.526,18.231413
16-06-29 23:48:28.609,18.230331
16-06-29 23:48:28.671,18.231413
16-06-29 23:48:28.758,18.230331
16-06-29 23:48:28.822,18.231413
16-06-29 23:48:28.905,18.231413
16-06-29 23:48:28.993,18.232492
16-06-29 23:48:29.071,18.232492
16-06-29 23:48:29.123,18.228172
16-06-29 23:48:29.179,18.231413
16-06-29 23:48:29.261,18.231413
16-06-29 23:48:29.323,18.231413
16-06-29 23:48:29.404,18.232492
16-06-29 23:48:29.467,18.231413
16-06-29 23:48:29.549,18.230331
16-06-29 23:48:29.611,18.230331
16-06-29 23:48:29.713,18.230331
16-06-29 23:48:29.766,18.229252
16-06-29 23:48:29.818,18.231413
16-06-29 23:48:29.909,18.230331
16-06-29 23:48:29.992,18.232492
16-06-29 23:48:30.104,18.23357
16-06-29 23:48:30.156,18.231413
16-06-29 23:48:30.212,18.232492
16-06-29 23:48:30.302,18.229252
16-06-29 23:48:30.356,18.231413
16-06-29 23:48:30.447,18.230331
16-06-29 23:48:30.502,18.229252
16-06-29 23:48:30.592,18.230331
16-06-29 23:48:30.646,18.230331
16-06-29 23:48:30.741,18.229252
16-06-29 23:48:30.796,18.229252
16-06-29 23:48:30.887,18.229252
16-06-29 23:48:30.941,18.230331
16-06-29 23:48:31.057,18.232492
16-06-29 23:48:31.136,18.231413
16-06-29 23:48:31.139,18.230331
16-06-29 23:48:31.244,18.231413
16-06-29 23:48:31.300,18.230331
16-06-29 23:48:31.397,18.230331
16-06-29 23:48:31.458,18.230331
16-06-29 23:48:31.549,18.232492
16-06-29 23:49:14.941,18.231413
16-06-29 23:49:15.044,18.232492
16-06-29 23:49:15.114,18.232492
16-06-29 23:49:15.178,18.23357
16-06-29 23:49:15.247,18.23465
16-06-29 23:49:15.317,18.23573
16-06-29 23:49:15.384,18.23465
16-06-29 23:49:15.453,18.23573
16-06-29 23:49:15.551,18.23357
16-06-29 23:49:15.618,18.231413
16-06-29 23:49:15.687,18.23357
16-06-29 23:49:15.756,18.23465
16-06-29 23:49:15.821,18.23357
16-06-29 23:49:15.888,18.232492
16-06-29 23:49:15.963,18.23465
16-06-29 23:49:16.030,18.23357
16-06-29 23:49:16.130,18.23357
16-06-29 23:49:16.195,18.23357
16-06-29 23:49:16.261,18.23357
16-06-29 23:49:16.327,18.232492
16-06-29 23:49:16.396,18.23465
16-06-29 23:49:16.464,18.232492
16-06-29 23:49:16.558,18.23357
16-06-29 23:49:16.624,18.232492
16-06-29 23:49:16.690,18.23357
16-06-29 23:49:16.763,18.23357
16-06-29 23:49:16.831,18.23357
16-06-29 23:49:16.898,18.23357
16-06-29 23:49:16.996,18.232492
16-06-29 23:49:17.063,18.232492
16-06-29 23:49:17.131,18.231413
16-06-29 23:49:17.197,18.231413
16-06-29 23:49:17.263,18.232492
16-06-29 23:49:17.332,18.23357
16-06-29 23:49:17.432,18.232492
16-06-29 23:49:17.500,18.23357
16-06-29 23:49:17.578,18.23357
16-06-29 23:49:17.643,18.23357
16-06-29 23:49:17.710,18.23573
16-06-29 23:49:17.774,18.23357
16-06-29 23:49:17.840,18.23357
16-06-29 23:49:17.935,18.23465
16-06-29 23:49:18.000,18.232492
16-06-29 23:49:18.067,18.232492
16-06-29 23:49:18.161,18.23357
16-06-29 23:49:18.227,18.232492
16-06-29 23:49:18.297,18.231413
16-06-29 23:49:18.367,18.23357
16-06-29 23:49:18.439,18.231413
16-06-29 23:49:18.504,18.231413
16-06-29 23:49:18.567,18.23357
16-06-29 23:49:18.667,18.232492
16-06-29 23:49:18.735,18.232492
16-06-29 23:49:18.804,18.23357
16-06-29 23:49:18.873,18.232492
16-06-29 23:49:18.945,18.231413
16-06-29 23:49:19.015,18.232492
16-06-29 23:49:19.083,18.232492
16-06-29 23:49:19.151,18.232492
16-06-29 23:49:19.248,18.23357
16-06-29 23:49:19.317,18.232492
16-06-29 23:49:19.392,18.231413
16-06-29 23:49:19.462,18.232492
16-06-29 23:49:19.531,18.232492
16-06-29 23:49:19.649,18.232492
16-06-29 23:49:19.689,18.23357
16-06-29 23:49:19.761,18.232492
16-06-29 23:49:19.838,18.232492
16-06-29 23:49:19.927,18.232492
16-06-29 23:49:20.000,18.231413
16-06-29 23:49:20.075,18.231413
16-06-29 23:49:20.150,18.23357
16-06-29 23:49:20.193,18.23465
16-06-29 23:49:20.263,18.23357
16-06-29 23:49:20.334,18.232492
16-06-29 23:49:20.436,18.23357
16-06-29 23:49:20.506,18.232492
16-06-29 23:49:20.575,18.232492
16-06-29 23:49:20.644,18.232492
16-06-29 23:49:20.715,18.232492
16-06-29 23:49:20.793,18.23357
16-06-29 23:49:20.862,18.231413
16-06-29 23:49:20.936,18.23357
16-06-29 23:49:21.007,18.23357
16-06-29 23:49:21.077,18.232492
16-06-29 23:49:21.147,18.230331
16-06-29 23:49:21.215,18.23357
16-06-29 23:49:21.286,18.232492
16-06-29 23:49:21.356,18.232492
16-06-29 23:49:21.430,18.232492
16-06-29 23:49:21.500,18.232492
16-06-29 23:49:21.599,18.23357
16-06-29 23:49:21.669,18.23357
16-06-29 23:49:21.740,18.23465
16-06-29 23:49:21.810,18.23357
16-06-29 23:49:21.882,18.232492
16-06-29 23:49:21.961,18.232492
16-06-29 23:49:22.031,18.231413
16-06-29 23:49:22.101,18.232492
16-06-29 23:49:22.172,18.232492
16-06-29 23:49:22.243,18.232492
16-06-29 23:49:22.315,18.232492
16-06-29 23:49:22.385,18.232492
16-06-29 23:49:22.459,18.23357
16-06-29 23:49:22.530,18.232492
16-06-29 23:49:22.604,18.23357
16-06-29 23:49:22.674,18.231413
16-06-29 23:49:22.785,18.23357
16-06-29 23:49:22.833,18.23357
16-06-29 23:49:22.905,18.232492
16-06-29 23:49:22.977,18.232492
16-06-29 23:49:23.049,18.231413
16-06-29 23:49:23.121,18.231413
16-06-29 23:49:23.190,18.230331
16-06-29 23:49:23.260,18.231413
16-06-29 23:49:23.332,18.232492
16-06-29 23:49:23.412,18.23357
16-06-29 23:49:23.482,18.232492
16-06-29 23:49:23.557,18.232492
16-06-29 23:49:23.631,18.232492
16-06-29 23:49:23.702,18.232492
16-06-29 23:49:23.776,18.232492
16-06-29 23:49:23.847,18.231413
16-06-29 23:49:23.923,18.231413
16-06-29 23:49:23.975,18.230331
16-06-29 23:49:24.049,18.231413
16-06-29 23:49:24.122,18.230331
16-06-29 23:49:24.196,18.232492
16-06-29 23:49:24.271,18.232492
16-06-29 23:49:24.345,18.232492
16-06-29 23:49:24.419,18.232492
16-06-29 23:49:24.494,18.23357
16-06-29 23:49:24.567,18.232492
16-06-29 23:49:24.640,18.23357
16-06-29 23:49:24.713,18.23357
16-06-29 23:49:24.786,18.231413
16-06-29 23:49:24.860,18.231413
16-06-29 23:49:24.937,18.232492
16-06-29 23:49:25.014,18.231413
16-06-29 23:49:25.086,18.231413
16-06-29 23:49:25.189,18.232492
16-06-29 23:49:25.229,18.232492
16-06-29 23:49:25.298,18.231413
16-06-29 23:49:25.371,18.232492
16-06-29 23:49:25.448,18.232492
16-06-29 23:49:25.523,18.232492
16-06-29 23:49:25.569,18.231413
16-06-29 23:49:25.643,18.232492
16-06-29 23:49:25.724,18.232492
16-06-29 23:49:25.799,18.232492
16-06-29 23:49:25.874,18.231413
16-06-29 23:49:25.966,18.23357
16-06-29 23:49:26.009,18.232492
16-06-29 23:49:26.088,18.232492
16-06-29 23:49:26.167,18.231413
16-06-29 23:49:26.242,18.232492
16-06-29 23:49:26.322,18.231413
16-06-29 23:49:26.370,18.23357
16-06-29 23:49:26.453,18.232492
16-06-29 23:49:26.531,18.232492
16-06-29 23:49:26.610,18.23357
16-06-29 23:49:26.658,18.23357
16-06-29 23:49:26.737,18.23357
16-06-29 23:49:26.816,18.23357
16-06-29 23:49:26.895,18.232492
16-06-29 23:49:26.971,18.231413
16-06-29 23:49:27.019,18.232492
16-06-29 23:49:27.100,18.231413
16-06-29 23:49:27.228,18.231413
16-06-29 23:49:27.272,18.231413
16-06-29 23:49:27.353,18.23357
16-06-29 23:49:27.433,18.23357
16-06-29 23:49:27.483,18.231413
16-06-29 23:49:27.566,18.232492
16-06-29 23:49:27.646,18.232492
16-06-29 23:49:27.696,18.230331
16-06-29 23:49:27.774,18.230331
16-06-29 23:49:27.852,18.232492
16-06-29 23:49:27.934,18.232492
16-06-29 23:49:27.986,18.231413
16-06-29 23:49:28.064,18.230331
16-06-29 23:49:28.142,18.231413
16-06-29 23:49:28.221,18.230331
16-06-29 23:49:28.294,18.231413
16-06-29 23:49:28.373,18.232492
16-06-29 23:49:28.425,18.231413
16-06-29 23:49:28.504,18.231413
16-06-29 23:49:28.583,18.231413
16-06-29 23:49:28.657,18.231413
16-06-29 23:49:28.742,18.231413
16-06-29 23:49:28.790,18.231413
16-06-29 23:49:28.868,18.232492
16-06-29 23:49:28.968,18.232492
16-06-29 23:49:29.043,18.232492
16-06-29 23:49:29.087,18.230331
16-06-29 23:49:29.166,18.232492
16-06-29 23:49:29.240,18.230331
16-06-29 23:49:29.293,18.230331
16-06-29 23:49:29.376,18.232492
16-06-29 23:49:29.456,18.231413
16-06-29 23:49:29.508,18.231413
16-06-29 23:49:29.592,18.230331
16-06-29 23:49:29.670,18.231413
16-06-29 23:49:29.753,18.231413
16-06-29 23:49:29.804,18.232492
16-06-29 23:49:29.887,18.232492
16-06-29 23:49:29.977,18.231413
16-06-29 23:49:30.028,18.23357
16-06-29 23:49:30.102,18.232492
16-06-29 23:49:30.182,18.23357
16-06-29 23:49:30.231,18.23357
16-06-29 23:49:30.311,18.232492
16-06-29 23:49:30.391,18.231413
16-06-29 23:49:30.469,18.232492
16-06-29 23:49:30.520,18.232492
16-06-29 23:49:30.644,18.232492
16-06-29 23:49:30.694,18.232492
16-06-29 23:49:30.776,18.231413
16-06-29 23:49:30.852,18.23465
16-06-29 23:49:30.903,18.231413
16-06-29 23:49:30.987,18.232492
16-06-29 23:49:31.062,18.23357
16-06-29 23:49:31.142,18.230331
16-06-29 23:49:31.194,18.23357
16-06-29 23:49:31.275,18.23465
16-06-29 23:49:31.357,18.232492
16-06-29 23:49:31.409,18.23357
16-06-29 23:49:31.495,18.232492
16-06-29 23:49:31.572,18.23357
16-06-29 23:49:31.625,18.23465
16-06-29 23:49:31.708,18.232492
16-06-29 23:49:31.786,18.23357
16-06-29 23:49:31.838,18.23357
16-06-29 23:49:31.922,18.230331
16-06-29 23:49:32.008,18.232492
16-06-29 23:49:32.062,18.231413
16-06-29 23:49:32.196,18.232492
16-06-29 23:49:32.242,18.231413
16-06-29 23:49:32.290,18.232492
16-06-29 23:49:32.375,18.232492
16-06-29 23:49:32.456,18.231413
16-06-29 23:49:32.510,18.23357
16-06-29 23:49:32.597,18.231413
16-06-29 23:49:32.648,18.232492
16-06-29 23:49:32.733,18.232492
16-06-29 23:49:32.812,18.231413
16-06-29 23:49:32.865,18.230331
16-06-29 23:49:32.953,18.232492
16-06-29 23:49:33.031,18.23357
16-06-29 23:49:33.085,18.23357
16-06-29 23:49:33.168,18.23357
16-06-29 23:49:33.245,18.232492
16-06-29 23:49:33.298,18.23357
16-06-29 23:49:33.381,18.23357
16-06-29 23:49:33.466,18.23357
16-06-29 23:49:33.520,18.23357
16-06-29 23:49:33.640,18.23357
16-06-29 23:49:33.700,18.23357
16-06-29 23:49:33.747,18.231413
16-06-29 23:49:33.830,18.23357
16-06-29 23:49:33.909,18.23357
16-06-29 23:49:33.966,18.232492
16-06-29 23:49:34.050,18.232492
16-06-29 23:49:34.133,18.23465
16-06-29 23:49:34.187,18.232492
16-06-29 23:49:34.269,18.23357
16-06-29 23:49:34.344,18.23357
16-06-29 23:49:34.397,18.232492
16-06-29 23:49:34.478,18.232492
16-06-29 23:49:34.553,18.23357
16-06-29 23:49:34.633,18.23357
16-06-29 23:49:34.686,18.23357
16-06-29 23:49:34.767,18.232492
16-06-29 23:49:34.849,18.231413
16-06-29 23:49:34.973,18.231413
16-06-29 23:49:34.976,18.232492
16-06-29 23:49:35.071,18.232492
16-06-29 23:49:35.153,18.231413
16-06-29 23:49:35.209,18.231413
16-06-29 23:49:35.291,18.231413
16-06-29 23:49:35.368,18.23357
16-06-29 23:49:35.424,18.232492
16-06-29 23:49:35.511,18.23465
16-06-29 23:49:35.589,18.232492
16-06-29 23:49:35.644,18.23573
16-06-29 23:49:35.727,18.23465
16-06-29 23:49:35.804,18.23465
16-06-29 23:49:35.860,18.232492
16-06-29 23:49:35.947,18.23465
16-06-29 23:49:36.031,18.23357
16-06-29 23:49:36.087,18.231413
16-06-29 23:49:36.164,18.232492
16-06-29 23:49:36.247,18.23357
16-06-29 23:49:36.317,18.23357
16-06-29 23:49:36.395,18.232492
16-06-29 23:49:36.456,18.232492
16-06-29 23:49:36.534,18.231413
16-06-29 23:49:36.592,18.231413
16-06-29 23:49:36.676,18.232492
16-06-29 23:49:36.755,18.231413
16-06-29 23:49:36.812,18.230331
16-06-29 23:49:36.899,18.230331
16-06-29 23:49:36.948,18.232492
16-06-29 23:49:37.034,18.232492
16-06-29 23:49:37.118,18.232492
16-06-29 23:49:37.174,18.231413
16-06-29 23:49:37.258,18.23357
16-06-29 23:49:37.308,18.23357
16-06-29 23:49:37.392,18.232492
16-06-29 23:49:37.522,18.23357
16-06-29 23:49:37.525,18.23357
16-06-29 23:49:37.627,18.23357
16-06-29 23:49:37.706,18.23465
16-06-29 23:49:37.763,18.232492
16-06-29 23:49:37.847,18.232492
16-06-29 23:49:37.925,18.23357
16-06-29 23:49:37.985,18.23465
16-06-29 23:49:38.068,18.231413
16-06-29 23:49:38.126,18.23357
16-06-29 23:49:38.210,18.232492
16-06-29 23:49:38.289,18.23465
16-06-29 23:49:38.347,18.23465
16-06-29 23:49:38.435,18.232492
16-06-29 23:49:38.486,18.232492
16-06-29 23:49:38.572,18.232492
16-06-29 23:49:38.701,18.23357
16-06-29 23:49:38.703,18.232492
16-06-29 23:49:38.801,18.232492
16-06-29 23:49:38.872,18.231413
16-06-29 23:49:38.924,18.23465
