timestamp, xMetersPerSecSquared, yMetersPerSecSquared, zMetersPerSecSquared
16-07-27 23:50:10.436,0.49799395, -0.4213795, 9.002198
16-07-27 23:50:10.516,0.5363012, -0.4213795, 8.963891
16-07-27 23:50:10.583,0.5363012, -0.45968673, 8.925584
16-07-27 23:50:10.660,0.49799395, -0.45968673, 9.002198
16-07-27 23:50:10.760,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:10.807,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:10.874,0.49799395, -0.4213795, 8.925584
16-07-27 23:50:10.953,0.45968673, -0.45968673, 8.963891
16-07-27 23:50:11.018,0.5363012, -0.4213795, 8.963891
16-07-27 23:50:11.100,0.49799395, -0.45968673, 9.002198
16-07-27 23:50:11.173,0.49799395, -0.4213795, 9.002198
16-07-27 23:50:11.252,0.5363012, -0.4213795, 8.887277
16-07-27 23:50:11.351,0.45968673, -0.38307226, 8.963891
16-07-27 23:50:11.411,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:11.471,0.5746084, -0.4213795, 9.002198
16-07-27 23:50:11.541,0.49799395, -0.45968673, 9.002198
16-07-27 23:50:11.617,0.45968673, -0.45968673, 8.963891
16-07-27 23:50:11.682,0.49799395, -0.38307226, 8.963891
16-07-27 23:50:11.761,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:11.833,0.49799395, -0.4213795, 8.925584
16-07-27 23:50:11.942,0.49799395, -0.45968673, 8.963891
16-07-27 23:50:12.028,0.45968673, -0.4213795, 9.002198
16-07-27 23:50:12.083,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:12.163,0.5363012, -0.4213795, 9.002198
16-07-27 23:50:12.230,0.5363012, -0.45968673, 8.887277
16-07-27 23:50:12.302,0.5363012, -0.38307226, 8.925584
16-07-27 23:50:12.381,0.5363012, -0.4213795, 9.002198
16-07-27 23:50:12.492,0.49799395, -0.4213795, 9.002198
16-07-27 23:50:12.566,0.5363012, -0.4213795, 9.002198
16-07-27 23:50:12.646,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:12.703,0.5363012, -0.45968673, 9.002198
16-07-27 23:50:12.777,0.5363012, -0.4213795, 8.925584
16-07-27 23:50:12.852,0.5363012, -0.45968673, 8.887277
16-07-27 23:50:12.924,0.49799395, -0.4213795, 9.002198
16-07-27 23:50:13.038,0.49799395, -0.45968673, 8.925584
16-07-27 23:50:13.108,0.5363012, -0.4213795, 8.963891
16-07-27 23:50:13.175,0.5363012, -0.45968673, 9.002198
16-07-27 23:50:13.251,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:13.333,0.5363012, -0.49799395, 9.002198
16-07-27 23:50:13.395,0.45968673, -0.4213795, 8.963891
16-07-27 23:50:13.474,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:13.601,0.45968673, -0.45968673, 8.925584
16-07-27 23:50:13.672,0.49799395, -0.38307226, 8.925584
16-07-27 23:50:13.734,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:13.810,0.49799395, -0.45968673, 8.963891
16-07-27 23:50:13.886,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:13.959,0.5363012, -0.38307226, 8.925584
16-07-27 23:50:14.050,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:14.129,0.5363012, -0.4213795, 8.925584
16-07-27 23:50:14.188,0.5363012, -0.4213795, 8.925584
16-07-27 23:50:14.264,0.5746084, -0.4213795, 9.002198
16-07-27 23:50:14.336,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:14.409,0.49799395, -0.45968673, 8.963891
16-07-27 23:50:14.485,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:14.603,0.49799395, -0.4213795, 8.887277
16-07-27 23:50:14.659,0.45968673, -0.45968673, 9.040505
16-07-27 23:50:14.738,0.49799395, -0.45968673, 9.002198
16-07-27 23:50:14.798,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:14.874,0.49799395, -0.45968673, 8.963891
16-07-27 23:50:14.945,0.49799395, -0.45968673, 8.963891
16-07-27 23:50:15.059,0.49799395, -0.4213795, 9.002198
16-07-27 23:50:15.130,0.5363012, -0.45968673, 9.002198
