00:53:18.713;X[m/s²],Y[m/s²],Z[m/s²],X[°/s],Y[°/s],Z[°/s],X[µT],Y[µT],Z[µT],Direção[°],R1[µsec],R2[µsec],R3[µsec],R4[µsec],R1[RPM],R2[RPM],R3[RPM],R4[RPM],Baro[hPa],Baro[°C],Baro[m],Down[cm],Abs[m],Rel[m],X [°],Y [°],Z [°],Acce X[°],Acce Y[°],Gyro X[°],Gyro Y[°],Gyro Z[°],Mag Z[°]
00:53:18.714;-0.076614454,-0.5746084,7.967903,-0.06398237,-0.033749998,-0.060464732,-29.164001,11.868,0.92,135.62776,1000,1000,1000,1000,0.0,0.0,0.0,0.0,1009.76996,24.9,29.012167,9999999.0,29.012167,99999.99,-0.08249145,0.010989532,0.0,-4.1245766,0.5494771,0.0,0.0,0.0,0.0
00:53:18.729;-0.076614454,-0.45968673,7.967903,-0.06398237,0.088320315,5.704239E-4,-29.164001,11.868,0.92,135.62776,1000,1000,1000,1000,0.0,0.0,0.0,0.0,1009.76996,24.9,29.012167,9999999.0,29.012167,9999999.0,-0.14812988,0.023500599,-0.0011851088,-3.3017135,0.5499895,-0.0012796473,0.0017664062,-0.0012092947,0.0
00:53:18.746;-0.076614454,-0.49799395,8.00621,-0.06398237,-0.094785154,5.704239E-4,-29.256,11.868,0.92,135.69069,1000,1000,1000,1000,0.0,0.0,0.0,0.0,1009.76996,24.9,29.012167,9999999.0,29.012167,9999999.0,-0.21741524,0.03239567,-0.0024104472,-3.5591042,0.54721075,-0.0023673475,1.5505857E-4,-0.0011995975,-0.062927246
00:53:18.761;-0.076614454,-0.49799395,8.00621,-0.06398237,-0.094785154,5.704239E-4,-29.256,11.868,0.92,135.69069,1000,1000,1000,1000,0.0,0.0,0.0,0.0,1009.76996,24.9,29.012167,9999999.0,29.012167,9999999.0,-0.2851268,0.041391507,-0.0036129558,-3.5591042,0.54721075,-0.0032631005,-0.0011719336,-0.0011916115,-0.062927246
00:53:18.771;-0.038307227,-0.49799395,7.967903,0.058087945,0.21039063,0.24471104,-29.256,11.868,0.92,135.69069,1000,1000,1000,1000,0.0,0.0,0.0,0.0,1009.76996,24.9,29.012167,9999999.0,29.012167,9999999.0,-0.35032392,0.048330117,-0.0047930917,-3.5762932,0.27492192,-0.0026241331,0.0011423632,-0.0011853368,-0.062927246
00:53:18.787;-0.038307227,-0.49799395,7.967903,0.058087945,0.21039063,0.24471104,-29.256,11.868,0.92,135.69069,1000,1000,1000,1000,0.0,0.0,0.0,0.0,1009.76996,24.9,29.012167,9999999.0,29.012167,9999999.0,-0.41393244,0.056160875,-0.0021187041,-3.5762932,0.27492192,-0.0016947261,0.0045086136,0.00273004,-0.062927246
00:53:18.801;-0.11492168,-0.49799395,8.00621,-0.0029472113,0.21039063,0.06160558,-29.164001,11.868,0.92,135.62776,1000,1000,1000,1000,0.0,0.0,0.0,0.0,1009.76996,24.9,29.012167,9999999.0,29.012167,9999999.0,-0.47687218,0.074339904,0.0012811054,-3.558901,0.8207849,-0.001735987,0.0074540824,0.0061559947,0.0
00:53:18.815;-0.11492168,-0.49799395,8.00621,-0.0029472113,0.21039063,0.06160558,-29.164001,11.868,0.92,135.62776,1000,1000,1000,1000,0.0,0.0,0.0,0.0,1009.76996,24.9,29.012167,9999999.0,29.012167,9999999.0,-0.5385531,0.09215535,0.0021007122,-3.558901,0.8207849,-0.001777248,0.010399551,0.007018473,0.0
00:53:18.831;-0.11492168,-0.5363012,7.967903,-0.0029472113,0.027285159,5.704239E-4,-29.164001,11.868,0.92,135.62776,1000,1000,1000,1000,0.0,0.0,0.0,0.0,1009.75,24.9,29.17863,9999999.0,29.17863,9999999.0,-0.604833,0.10722924,0.0030246736,-3.8502398,0.824459,-0.0018244034,0.010836113,0.008004162,0.0
00:53:18.845;-0.11492168,-0.5363012,7.967903,-0.0029472113,0.027285159,5.704239E-4,-29.164001,11.868,0.92,135.62776,1000,1000,1000,1000,0.0,0.0,0.0,0.0,1009.75,24.9,29.17863,9999999.0,29.17863,9999999.0,-0.6697757,0.121894695,0.0029708883,-3.8502398,0.824459,-0.0018597699,0.0111635355,0.008011008,0.0
