timestamp,Z [°],Mag Z[°],Gyro Z[°]
00:54:50.523,-0.045498963,-0.09527588,0.015198892
00:54:50.537,-0.047324076,-0.09527588,0.014352386
00:54:50.552,-0.04648029,-0.09527588,0.016191997
00:54:50.565,-0.042848106,0.057006836,0.017786326
00:54:50.579,-0.04084318,0.057006836,0.017794311
00:54:50.594,-0.038877796,0.057006836,0.017802868
00:54:50.610,-0.035994127,0.057006836,0.018788557
00:54:50.625,-0.033228505,0.057006836,0.019712642
00:54:50.641,-0.030457824,0.057006836,0.020698331
00:54:50.654,-0.03096933,-0.09527588,0.021499204
00:54:50.668,-0.028898025,-0.09527588,0.024925157
00:54:50.683,-0.02662833,-0.09527588,0.028595824
00:54:50.696,-0.027994012,-0.09527588,0.028603239
00:54:50.711,-0.026286172,0.057006836,0.028611224
00:54:50.724,-0.027124694,0.057006836,0.026055733
00:54:50.739,-0.028125329,0.057006836,0.023317708
00:54:50.752,-0.025637832,0.057006836,0.02411858
00:54:50.766,-0.026185364,-0.09527588,0.024981057
00:54:50.780,-0.027559347,-0.09527588,0.024989042
00:54:50.795,-0.028905852,-0.09527588,0.024997028
00:54:50.809,-0.031122083,-0.09527588,0.024090057
00:54:50.823,-0.03317548,-0.09527588,0.023304015
00:54:50.837,-0.033572257,-0.09527588,0.024166493
00:54:50.851,-0.0327612,-0.03829956,0.025090577
00:54:50.865,-0.033701543,-0.03829956,0.02424407
00:54:50.879,-0.03462308,-0.03829956,0.023397563
00:54:50.893,-0.035526183,-0.03829956,0.022551056
00:54:50.907,-0.040602505,-0.24786377,0.021704549
00:54:50.922,-0.042944904,-0.24786377,0.02354416
00:54:50.936,-0.045360643,-0.24786377,0.02526113
00:54:50.951,-0.048505098,-0.24786377,0.026185215
00:54:50.965,-0.047455758,-0.03829956,0.027047692
00:54:50.981,-0.04630666,-0.03829956,0.028033381
00:54:50.995,-0.04530129,-0.03829956,0.028895859
00:54:51.008,-0.04359881,-0.03829956,0.030490188
00:54:51.022,-0.041810192,-0.03829956,0.032207157
00:54:51.037,-0.043526027,-0.03829956,0.03038466
00:54:51.051,-0.047242355,-0.15194702,0.02880516
00:54:51.064,-0.046816412,-0.15194702,0.031376623
00:54:51.078,-0.04639899,-0.15194702,0.033948086
00:54:51.092,-0.04850212,-0.15194702,0.033956073
00:54:51.106,-0.04752425,0,0.03396406
00:54:51.120,-0.04656594,0,0.033972047
00:54:51.134,-0.045626793,0,0.033980034
00:54:51.148,-0.046381235,0,0.032279037
00:54:51.162,-0.049026106,-0.09527588,0.030578038
00:54:51.177,-0.049943272,-0.09527588,0.030586023
00:54:51.191,-0.050841536,-0.09527588,0.03059458
00:54:51.205,-0.048372786,-0.09527588,0.034020536
00:54:51.221,-0.045473777,-0.09527588,0.037935913
00:54:51.233,-0.04861643,-0.09527588,0.03574549
00:54:51.247,-0.053187422,-0.15194702,0.03319
00:54:51.261,-0.051805176,-0.15194702,0.036615957
00:54:51.276,-0.05021076,-0.15194702,0.040286623
00:54:51.291,-0.05133988,-0.15194702,0.041210707
00:54:51.306,-0.048267346,0.057006836,0.04213479
00:54:51.321,-0.04794791,0.057006836,0.040312294
00:54:51.335,-0.047515795,0.057006836,0.038611297
00:54:51.349,-0.047929723,0.057006836,0.036055807
00:54:51.363,-0.04947551,0,0.033500317
00:54:51.377,-0.04764077,0,0.034362797
00:54:51.392,-0.045782354,0,0.03528688
00:54:51.411,-0.044856086,0,0.035297718
00:54:51.420,-0.043953937,0,0.03530285
00:54:51.435,-0.04396369,0,0.03439588
00:54:51.448,-0.04576025,-0.09527588,0.03360984
00:54:51.463,-0.04853661,-0.09527588,0.031787343
00:54:51.477,-0.05113837,-0.09527588,0.030086344
00:54:51.495,-0.053688098,-0.09527588,0.028385345
00:54:51.506,-0.054808047,-0.15194702,0.029247822
00:54:51.520,-0.055845223,-0.15194702,0.030171907
00:54:51.533,-0.0569824,-0.15194702,0.030972779
00:54:51.548,-0.058873307,-0.15194702,0.030981336
00:54:51.561,-0.06072751,-0.15194702,0.030988751
00:54:51.575,-0.06421888,-0.15194702,0.029287752
00:54:51.589,-0.06764042,-0.15194702,0.027586753
00:54:51.604,-0.06931816,-0.15194702,0.02759531
00:54:51.632,-0.07095508,-0.15194702,0.027611282
00:54:51.636,-0.07281194,-0.15194702,0.027369423
00:54:51.652,-0.071163654,0.057006836,0.026401987
00:54:51.663,-0.067936145,0.057006836,0.02707965
00:54:51.679,-0.06447131,0.057006836,0.028065339
00:54:51.697,-0.058801707,0.057006836,0.031371504
00:54:51.706,-0.05504552,0.057006836,0.03284091
00:54:51.720,-0.053634048,0.057006836,0.031994406
00:54:51.733,-0.052250806,0.057006836,0.0311479
00:54:51.747,-0.049220424,0.057006836,0.032010376
00:54:51.761,-0.050429728,-0.15194702,0.032872856
00:54:51.775,-0.051614843,-0.15194702,0.033735335
00:54:51.789,-0.05277626,-0.15194702,0.034597814
00:54:51.803,-0.052239638,-0.15194702,0.037169278
00:54:51.817,-0.05171375,-0.15194702,0.03974074
00:54:51.831,-0.055385392,-0.15194702,0.038039744
00:54:51.846,-0.057078693,-0.05670166,0.036338747
00:54:51.859,-0.055388518,-0.05670166,0.038055718
00:54:51.873,-0.053732146,-0.05670166,0.03977269
00:54:51.888,-0.052108902,-0.05670166,0.04148966
00:54:51.903,-0.04812377,0.057006836,0.043329272
00:54:51.916,-0.044458713,0.057006836,0.044923604
00:54:51.930,-0.040626585,0.057006836,0.046763215
00:54:51.945,-0.038665533,0.057006836,0.046771772
00:54:51.959,-0.03674426,0.057006836,0.04677976
00:54:51.975,-0.033903264,0.057006836,0.04776545
00:54:51.988,-0.031300206,0.057006836,0.048566323
00:54:52.003,-0.031320114,0.057006836,0.046743825
00:54:52.017,-0.031220552,0.057006836,0.045042828
00:54:52.034,-0.02849003,0.057006836,0.046028517
00:54:52.046,-0.027135374,0,0.04682939
00:54:52.060,-0.028140577,0,0.045249894
00:54:52.074,-0.029363813,0,0.043427397
00:54:52.087,-0.02876927,0,0.043434814
00:54:52.101,-0.027045922,0.057006836,0.0434428
00:54:52.117,-0.025356483,0.057006836,0.043451358
00:54:52.129,-0.02370195,0.057006836,0.043458775
00:54:52.144,-0.022917353,0.057006836,0.04261227
00:54:52.159,-0.025312608,-0.09527588,0.041644834
00:54:52.171,-0.024551844,-0.09527588,0.043848943
00:54:52.185,-0.023446292,-0.09527588,0.046420407
00:54:52.201,-0.02666893,-0.09527588,0.04459791
00:54:52.214,-0.029588977,-0.09527588,0.04301841
00:54:52.227,-0.030057486,-0.09527588,0.04388089
00:54:52.243,-0.027350225,0.057006836,0.04486658
00:54:52.256,-0.026433405,0.057006836,0.04408054
00:54:52.270,-0.025594177,0.057006836,0.043234035
00:54:52.284,-0.022259528,0.057006836,0.044951007
00:54:52.298,-0.01899157,0.057006836,0.04666798
00:54:52.313,-0.014771569,0.057006836,0.049423117
00:54:52.327,-0.010815969,0.057006836,0.05199458
00:54:52.341,-0.008614286,0.057006836,0.05285706
00:54:52.355,-0.009502288,-0.09527588,0.05371954
00:54:52.370,-0.010312157,-0.09527588,0.054643624
00:54:52.383,-0.011226575,-0.09527588,0.055444498
00:54:52.397,-0.012062331,-0.09527588,0.056306977
00:54:52.412,-0.012881371,-0.09527588,0.057169456
00:54:52.425,-0.012846629,-0.09527588,0.058886427
00:54:52.439,-0.013946003,-0.15194702,0.0606034
00:54:52.454,-0.015860792,-0.15194702,0.061465878
00:54:52.467,-0.017737286,-0.15194702,0.062328357
00:54:52.481,-0.01957625,-0.15194702,0.06319083
00:54:52.496,-0.017138986,0.057006836,0.06411491
00:54:52.509,-0.015648803,0.057006836,0.06412233
00:54:52.524,-0.014187866,0.057006836,0.06413031
00:54:52.538,-0.014550022,0.057006836,0.062307816
00:54:52.552,-0.017712446,-0.09527588,0.06072832
00:54:52.566,-0.020152545,-0.09527588,0.05982135
00:54:52.580,-0.022484588,-0.09527588,0.058974843
00:54:52.594,-0.02476999,-0.09527588,0.05812834
00:54:52.608,-0.027009683,-0.09527588,0.057281833
00:54:52.622,-0.027529778,-0.09527588,0.058144312
00:54:52.636,-0.029172892,-0.15194702,0.05900679
00:54:52.651,-0.032517202,-0.15194702,0.05809982
00:54:52.666,-0.03579463,-0.15194702,0.05719285
00:54:52.681,-0.040800944,-0.15194702,0.054454826
00:54:52.695,-0.04439482,-0.09527588,0.051899336
00:54:52.710,-0.045404054,-0.09527588,0.051907893
00:54:52.726,-0.046392545,-0.09527588,0.05191702
00:54:52.740,-0.045807768,-0.09527588,0.05351135
00:54:52.753,-0.043208983,0,0.055228323
00:54:52.767,-0.040662173,0,0.056945294
00:54:52.786,-0.037685547,0,0.059152827
00:54:52.799,-0.036086608,0,0.060015306
00:54:52.813,-0.03458002,0,0.06081618
00:54:52.827,-0.03380918,-0.03829956,0.06167866
00:54:52.842,-0.03676114,-0.03829956,0.0587581
00:54:52.856,-0.039117403,-0.03829956,0.056385145
00:54:52.869,-0.04244283,-0.03829956,0.052975163
00:54:52.884,-0.042352136,-0.03829956,0.05298315
00:54:52.898,-0.038463876,0.15164185,0.052991707
00:54:52.912,-0.035432085,0.15164185,0.052205667
00:54:52.928,-0.0326387,0.15164185,0.05123823
00:54:52.942,-0.028047489,0.15164185,0.052162316
00:54:52.957,-0.025440801,0.057006836,0.0530864
00:54:52.972,-0.02468068,0.057006836,0.05217943
00:54:52.987,-0.023935761,0.057006836,0.05127246
00:54:53.002,-0.02398389,0.057006836,0.049571462
00:54:53.017,-0.024269195,0.057006836,0.047627464
00:54:53.032,-0.024310654,0.057006836,0.045926467
00:54:53.044,-0.024232214,0.057006836,0.04434697
00:54:53.058,-0.023437012,0.057006836,0.043500464
00:54:53.073,-0.022657713,0.057006836,0.04265396
00:54:53.093,-0.017284373,0.057006836,0.04651115
00:54:53.105,-0.016684173,-0.09527588,0.04871526
00:54:53.121,-0.019204091,-0.09527588,0.047747824
00:54:53.143,-0.022029147,-0.09527588,0.0464176
00:54:53.147,-0.023671845,-0.09527588,0.046236206
00:54:53.179,-0.028192775,-0.15194702,0.04424087
00:54:53.190,-0.031319667,-0.15194702,0.043575756
00:54:53.203,-0.032947358,-0.15194702,0.04437663
00:54:53.218,-0.03448212,-0.15194702,0.04523911
00:54:53.234,-0.03490841,-0.15194702,0.04720136
00:54:53.247,-0.03556655,-0.15194702,0.048918333
00:54:53.262,-0.034296904,-0.15194702,0.052589
00:54:53.276,-0.027966546,0.114349365,0.056014955
00:54:53.292,-0.025111286,0.114349365,0.056024082
00:54:53.305,-0.022314807,0.114349365,0.0560315
00:54:53.320,-0.022264792,0.114349365,0.053293474
00:54:53.336,-0.02239466,0.114349365,0.050372913
00:54:53.349,-0.01809734,0.114349365,0.051967245
00:54:53.363,-0.016818753,-0.03829956,0.053684216
00:54:53.378,-0.010959466,-0.03829956,0.060101464
00:54:53.391,-0.0060558845,-0.03829956,0.06566308
00:54:53.405,-0.0016685169,-0.03829956,0.07079802
00:54:53.420,0.0018510234,-0.09527588,0.076299734
00:54:53.433,-0.0055273613,-0.09527588,0.07075295
00:54:53.447,-0.01317632,-0.09527588,0.06477949
00:54:53.461,-0.0139730815,-0.09527588,0.06564197
00:54:53.475,-0.014753907,-0.09527588,0.06650445
00:54:53.489,-0.016356518,-0.09527588,0.066512436
00:54:53.503,-0.017927079,-0.09527588,0.06652042
00:54:53.517,-0.017791422,-0.09527588,0.068237394
00:54:53.532,-0.01765848,-0.09527588,0.069954365
00:54:53.546,-0.020099657,-0.09527588,0.06904739
00:54:53.560,-0.023566177,-0.15194702,0.068200886
00:54:53.574,-0.02780077,-0.15194702,0.06649989
00:54:53.588,-0.03195067,-0.15194702,0.06479889
00:54:53.602,-0.032667965,-0.15194702,0.06651586
00:54:53.617,-0.030331977,0,0.068232834
00:54:53.630,-0.028042708,0,0.069949806
00:54:53.644,-0.025799224,0,0.07166678
00:54:53.659,-0.027069287,0,0.069844276
00:54:53.674,-0.03135289,-0.15194702,0.068021774
00:54:53.689,-0.03824247,-0.15194702,0.06345269
00:54:53.703,-0.044695746,-0.15194702,0.059188217
00:54:53.717,-0.04264593,-0.15194702,0.063468665
00:54:53.731,-0.040637113,-0.15194702,0.06774911
00:54:53.745,-0.040343277,-0.15194702,0.07032058
00:54:53.759,-0.038150407,-0.05670166,0.07289204
00:54:53.773,-0.039351005,-0.05670166,0.072045535
00:54:53.787,-0.04052759,-0.05670166,0.07119903
00:54:53.801,-0.04419285,-0.05670166,0.06778905
00:54:53.816,-0.049689714,-0.15194702,0.064379066
00:54:53.829,-0.048377424,-0.15194702,0.06780502
00:54:53.843,-0.04709138,-0.15194702,0.07123098
00:54:53.858,-0.05085547,-0.15194702,0.06952998
00:54:53.871,-0.053410854,-0.09527588,0.06782898
00:54:53.886,-0.054240327,-0.09527588,0.06783697
00:54:53.900,-0.055052653,-0.09527588,0.06784552
00:54:53.914,-0.0589602,-0.09527588,0.06467911
00:54:53.928,-0.06302829,-0.09527588,0.061269127
00:54:53.942,-0.06276764,-0.09527588,0.06219321
00:54:53.956,-0.06066706,0,0.06305569
00:54:53.970,-0.057771087,0,0.06477266
00:54:53.985,-0.054812845,0,0.066612266
00:54:53.998,-0.059152436,0,0.06106548
00:54:54.013,-0.06614704,-0.09527588,0.054665346
00:54:54.028,-0.07210453,-0.09527588,0.04918074
00:54:54.043,-0.07794287,-0.09527588,0.04369613
00:54:54.057,-0.0757695,-0.09527588,0.046267595
00:54:54.079,-0.072199576,-0.09527588,0.050308466
00:54:54.085,-0.07158109,-0.09527588,0.051410522
00:54:54.100,-0.06935495,-0.09527588,0.05416566
00:54:54.113,-0.06597816,-0.09527588,0.058140364
00:54:54.127,-0.062369276,-0.09527588,0.06242081
00:54:54.142,-0.06301958,-0.09527588,0.0624288
00:54:54.155,-0.0647903,-0.15194702,0.062436786
00:54:54.169,-0.0648508,-0.15194702,0.06415375
00:54:54.183,-0.06491009,-0.15194702,0.065870725
00:54:54.197,-0.0649682,-0.15194702,0.067587696
00:54:54.211,-0.06502514,-0.15194702,0.06930467
00:54:54.226,-0.06926796,-0.15194702,0.06674918
00:54:54.240,-0.07360481,-0.15194702,0.06401115
00:54:54.254,-0.08018824,-0.15194702,0.058892183
00:54:54.268,-0.08855833,-0.24786377,0.053773217
00:54:54.284,-0.09556362,-0.24786377,0.049876094
00:54:54.298,-0.101951405,-0.24786377,0.046466112
00:54:54.313,-0.09947797,-0.24786377,0.051967833
00:54:54.327,-0.09741344,-0.24786377,0.057102773
00:54:54.342,-0.10400294,-0.24786377,0.05344922
00:54:54.357,-0.109328434,-0.19125366,0.04979567
00:54:54.374,-0.11197428,-0.19125366,0.048767768
00:54:54.387,-0.114270926,-0.19125366,0.04804219
00:54:54.401,-0.11311054,-0.19125366,0.05079733
00:54:54.414,-0.11041382,-0.09527588,0.053185116
00:54:54.428,-0.114290245,-0.09527588,0.048920643
00:54:54.443,-0.11838766,-0.09527588,0.044351563
00:54:54.456,-0.11791816,-0.09527588,0.04435898
00:54:54.472,-0.120508134,-0.24786377,0.044368107
00:54:54.483,-0.13160257,-0.24786377,0.035646353
00:54:54.498,-0.14558323,-0.24786377,0.023753054
00:54:54.512,-0.17023088,-0.24786377,6.90E-04
00:54:54.526,-0.19438557,-0.24786377,-0.022373553
00:54:54.541,-0.21638237,-0.24786377,-0.043727875
00:54:54.555,-0.23906595,-0.30419922,-0.06508219
00:54:54.569,-0.26297063,-0.30419922,-0.088145494
00:54:54.583,-0.28639722,-0.30419922,-0.1112088
00:54:54.597,-0.31366137,-0.30419922,-0.13866606
00:54:54.611,-0.34051752,-0.40075684,-0.16429284
00:54:54.625,-0.3584625,-0.40075684,-0.1813747
00:54:54.639,-0.37604862,-0.40075684,-0.19845656
00:54:54.653,-0.3857464,-0.40075684,-0.20784798
00:54:54.666,-0.40072682,-0.7074585,-0.21656859
00:54:54.681,-0.4185169,-0.7074585,-0.22846189
00:54:54.696,-0.43595117,-0.7074585,-0.2403552
00:54:54.710,-0.46984518,-0.7074585,-0.26939994
00:54:54.724,-0.5030613,-0.7074585,-0.2984447
00:54:54.739,-0.5798154,-0.7074585,-0.37259385
00:54:54.752,-0.64645094,-0.76272583,-0.43685645
00:54:54.766,-0.7542813,-0.76272583,-0.5445145
00:54:54.781,-0.859955,-0.76272583,-0.6521725
00:54:54.794,-0.98696256,-0.76272583,-0.7837563
00:54:54.809,-1.1114299,-0.76272583,-0.9153401
00:54:54.823,-1.2591758,-1.5905762,-1.0563228
00:54:54.836,-1.3902106,-1.5905762,-1.1832685
00:54:54.851,-1.5377642,-1.5905762,-1.3297443
00:54:54.864,-1.689985,-2.3063965,-1.4693854
00:54:54.879,-1.8614119,-2.3063965,-1.6317309
00:54:54.893,-2.0294101,-2.3063965,-1.7940764
00:54:54.907,-2.2057722,-2.3063965,-1.9683849
00:54:54.921,-2.3908083,-2.3063965,-2.155144
00:54:54.935,-2.5825522,-2.3063965,-2.3525238
00:54:54.950,-2.8004715,-3.1160889,-2.564002
00:54:54.964,-3.029525,-3.1160889,-2.791289
00:54:54.979,-3.2539976,-3.1160889,-3.0185761
00:54:54.993,-3.5033488,-3.1160889,-3.2758307
00:54:55.008,-3.7538674,-4.26416,-3.5159352
00:54:55.022,-4.0269494,-4.26416,-3.784176
00:54:55.037,-4.277045,-4.26416,-4.0345345
00:54:55.057,-4.654863,-4.26416,-4.4203258
00:54:55.064,-4.7994986,-5.585388,-4.548923
00:54:55.078,-5.0940633,-5.585388,-4.833461
00:54:55.093,-5.4026546,-5.585388,-5.138323
00:54:55.106,-5.681568,-5.585388,-5.419199
00:54:55.120,-5.976077,-5.585388,-5.721681
00:54:55.135,-6.2998667,-5.585388,-6.060052
00:54:55.149,-6.670469,-7.0654907,-6.422592
00:54:55.163,-7.0786395,-7.0654907,-6.8310313
00:54:55.179,-7.507238,-7.0654907,-7.268645
00:54:55.192,-7.9284015,-7.0654907,-7.707419
00:54:55.205,-8.413263,-9.0177,-8.179945
00:54:55.220,-8.997768,-9.0177,-8.764043
00:54:55.233,-9.494261,-9.0177,-9.270261
00:54:55.247,-10.054994,-9.0177,-9.852162
00:54:55.262,-10.696179,-11.564453,-10.475628
00:54:55.276,-11.2734,-11.564453,-11.046909
00:54:55.290,-11.882144,-11.564453,-11.662136
00:54:55.305,-12.625136,-11.564453,-12.426775
00:54:55.318,-13.212767,-11.564453,-13.048044
00:54:55.345,-14.523458,-11.564453,-14.419123
00:54:55.349,-14.717591,-14.2771,-14.622246
00:54:55.362,-15.385275,-14.2771,-15.312546
00:54:55.376,-16.091644,-14.2771,-16.055946
00:54:55.390,-16.81822,-14.2771,-16.834381
00:54:55.404,-17.593124,-17.420074,-17.612816
00:54:55.418,-18.36844,-17.420074,-18.407486
00:54:55.432,-19.12825,-17.420074,-19.202156
00:54:55.447,-19.901575,-17.420074,-20.026123
00:54:55.460,-20.616867,-20.67514,-20.740227
00:54:55.474,-21.355776,-20.67514,-21.493027
00:54:55.489,-22.1326,-20.67514,-22.299599
00:54:55.502,-22.783833,-20.67514,-22.993866
00:54:55.516,-23.474379,-20.67514,-23.741539
00:54:55.531,-24.185505,-20.67514,-24.524307
00:54:55.544,-24.839613,-23.649384,-25.202705
00:54:55.558,-25.525082,-23.649384,-25.926453
00:54:55.573,-26.247503,-23.649384,-26.701897
00:54:55.586,-26.85415,-23.649384,-27.373947
00:54:55.601,-27.553661,-26.366089,-28.097694
00:54:55.615,-28.21406,-26.366089,-28.795807
00:54:55.629,-28.86125,-26.366089,-29.49392
00:54:55.643,-29.521933,-26.366089,-30.21901
00:54:55.659,-30.264635,-28.759155,-30.992437
00:54:55.673,-30.89104,-28.759155,-31.662352
00:54:55.688,-31.551813,-28.759155,-32.380116
00:54:55.703,-32.23795,-28.759155,-33.13725
00:54:55.717,-32.8609,-28.759155,-33.843906
00:54:55.731,-33.47139,-28.759155,-34.550564
00:54:55.745,-34.120914,-31.32138,-35.25722
00:54:55.759,-34.75577,-31.32138,-35.96217
00:54:55.773,-35.377934,-31.32138,-36.667118
00:54:55.787,-35.992676,-31.32138,-37.377193
00:54:55.801,-36.644966,-33.813477,-38.08727
00:54:55.815,-37.285885,-33.813477,-38.799053
00:54:55.830,-37.913986,-33.813477,-39.510838
00:54:55.843,-38.526176,-33.813477,-40.219204
00:54:55.858,-39.177807,-36.397797,-40.92757
00:54:55.871,-39.80468,-36.397797,-41.623974
00:54:55.885,-40.419018,-36.397797,-42.320377
00:54:55.900,-41.070713,-36.397797,-43.06744
00:54:55.914,-41.66057,-36.397797,-43.764698
00:54:55.928,-42.197594,-36.397797,-44.420086
00:54:55.942,-42.82094,-38.780396,-45.12589
00:54:55.956,-43.430977,-38.780396,-45.830837
00:54:55.970,-44.078163,-38.780396,-46.58614
00:54:55.984,-44.693203,-38.780396,-47.32185
00:54:55.998,-45.34583,-41.27469,-48.05756
00:54:56.013,-46.09612,-41.27469,-48.906246
00:54:56.027,-46.775955,-41.27469,-49.698353
00:54:56.042,-47.511997,-41.27469,-50.561687
00:54:56.056,-48.2326,-44.05902,-51.367466
00:54:56.071,-48.98712,-44.05902,-52.22256
00:54:56.084,-49.61482,-44.05902,-52.963642
00:54:56.098,-50.26573,-44.05902,-53.741222
00:54:56.113,-50.958057,-44.05902,-54.574345
00:54:56.126,-51.483353,-44.05902,-55.251156
00:54:56.140,-52.09864,-46.532806,-55.98003
00:54:56.154,-52.694923,-46.532806,-56.70207
00:54:56.169,-53.329823,-46.532806,-57.47568
00:54:56.182,-53.8696,-46.532806,-58.165188
00:54:56.196,-54.49883,-48.94644,-58.907734
00:54:56.212,-55.167454,-48.94644,-59.70332
00:54:56.225,-55.71875,-48.94644,-60.392826
00:54:56.239,-56.35939,-48.94644,-61.18475
00:54:56.257,-57.14243,-48.94644,-62.135056
00:54:56.290,-58.73464,-51.383667,-63.877285
00:54:56.331,-60.708916,-51.383667,-66.04187
00:54:56.333,-60.663906,-53.47577,-66.143555
00:54:56.348,-61.229836,-53.47577,-66.86773
00:54:56.362,-61.737133,-53.47577,-67.543625
00:54:56.377,-62.24212,-53.47577,-68.227516
00:54:56.392,-62.78377,-55.813965,-68.91141
00:54:56.406,-63.20268,-55.813965,-69.4811
00:54:56.419,-63.656155,-55.813965,-70.09462
00:54:56.434,-64.10851,-55.813965,-70.716255
00:54:56.448,-64.5471,-57.608154,-71.29645
00:54:56.462,-64.97272,-57.608154,-71.87237
00:54:56.476,-65.34951,-57.608154,-72.40715
00:54:56.491,-65.82721,-57.608154,-73.05259
00:54:56.505,-66.29536,-57.608154,-73.69803
00:54:56.519,-66.711136,-57.608154,-74.29958
00:54:56.533,-67.161095,-59.733,-74.90114
00:54:56.547,-67.60289,-59.733,-75.50355
00:54:56.561,-68.03585,-59.733,-76.10596
00:54:56.575,-68.4635,-59.733,-76.711784
00:54:56.590,-68.96626,-61.795532,-77.360886
00:54:56.602,-69.307335,-61.795532,-77.85526
00:54:56.618,-69.76271,-61.795532,-78.473236
00:54:56.631,-70.13846,-61.795532,-79.01925
00:54:56.645,-70.50669,-61.795532,-79.56526
00:54:56.672,-71.35782,-63.375977,-80.579285
00:54:56.675,-71.34317,-63.375977,-80.727234
00:54:56.689,-71.691284,-63.375977,-81.24505
00:54:56.705,-72.081,-63.375977,-81.81242
00:54:56.725,-72.63439,-64.99875,-82.52164
00:54:56.739,-72.945595,-64.99875,-82.99502
00:54:56.747,-73.05175,-64.99875,-83.26552
00:54:56.761,-73.361305,-64.99875,-83.745735
00:54:56.776,-73.72899,-66.53409,-84.260254
00:54:56.790,-74.05821,-66.53409,-84.743034
00:54:56.804,-74.34706,-66.53409,-85.19133
00:54:56.818,-74.77039,-66.53409,-85.78275
00:54:56.835,-75.26254,-66.53409,-86.45303
00:54:56.848,-75.67427,-66.53409,-87.05129
00:54:56.865,-76.29655,-68.453094,-87.83363
00:54:56.878,-76.75552,-68.453094,-88.46204
00:54:56.893,-77.300064,-68.453094,-89.18713
00:54:56.911,-77.937614,-68.453094,-90.01824
00:54:56.921,-78.31913,-70.66232,-90.556015
00:54:56.936,-78.91516,-70.66232,-91.32047
00:54:56.949,-79.39938,-70.66232,-91.983
00:54:56.964,-79.98996,-70.66232,-92.76394
00:54:56.979,-80.616295,-73.04089,-93.544876
00:54:56.996,-81.39417,-73.04089,-94.49323
00:54:57.077,-85.70811,-75.67786,-99.01186
00:54:57.106,-87.212616,-75.67786,-100.75178
00:54:57.128,-88.29153,-78.41635,-102.03222
00:54:57.133,-88.41918,-78.41635,-102.364006
00:54:57.153,-89.302956,-78.41635,-103.469955
00:54:57.175,-90.18664,-78.41635,-104.59384
00:54:57.184,-90.38028,-78.41635,-105.03164
00:54:57.197,-90.760735,-78.41635,-105.66402
00:54:57.211,-91.229034,-80.805695,-106.34504
00:54:57.225,-91.643585,-80.805695,-106.980774
00:54:57.239,-92.04985,-80.805695,-107.61651
00:54:57.258,-92.69686,-83.08986,-108.45958
00:54:57.268,-92.93298,-83.08986,-108.89658
00:54:57.282,-93.33569,-83.08986,-109.50839
00:54:57.298,-93.78921,-83.08986,-110.18026
