timestamp,rotationsPerMinute
19:51:43.956,0.0
19:51:44.125,0.0
19:51:46.497,0.0
19:51:46.523,0.0
19:51:46.562,0.0
19:51:46.580,0.0
19:51:46.609,0.0
19:51:46.644,0.0
19:51:46.678,0.0
19:51:46.710,0.0
19:51:46.745,0.0
19:51:46.797,0.0
19:51:46.829,0.0
19:51:46.849,0.0
19:51:46.880,0.0
19:51:46.913,1.7037668
19:51:46.946,0.0
19:51:46.979,1722.3561
19:51:47.014,2157.0317
19:51:47.046,2394.2537
19:51:47.078,2412.3513
19:51:47.098,2428.3633
19:51:47.146,2453.3857
19:51:47.177,2464.673
19:51:47.196,2482.2107
19:51:47.228,2491.2805
19:51:47.265,2502.9202
19:51:47.299,2515.9343
19:51:47.332,2529.9375
19:51:47.361,2541.0808
19:51:47.396,2551.0203
19:51:47.428,2553.6262
19:51:47.460,2561.038
19:51:47.491,2576.4343
19:51:47.527,2585.3154
19:51:47.557,2592.0166
19:51:47.595,2594.7068
19:51:47.627,2607.7886
19:51:47.647,2614.607
19:51:47.680,2622.3777
19:51:47.713,2622.8362
19:51:47.760,2630.1948
19:51:47.794,2630.1948
19:51:47.815,2639.451
19:51:47.850,2650.645
19:51:47.893,2650.1768
19:51:47.914,2661.9343
19:51:47.960,2660.5178
19:51:47.992,2672.8438
19:51:48.013,2677.6152
19:51:48.057,2680.965
19:51:48.089,2685.2844
19:51:48.112,2690.583
19:51:48.145,2693.9656
19:51:48.178,2697.3564
19:51:48.210,2701.7292
19:51:48.243,2703.1897
19:51:48.291,2704.652
19:51:48.325,2709.048
19:51:48.348,2713.9497
19:51:48.379,2715.4233
19:51:48.412,2715.9153
19:51:48.442,2717.3914
19:51:48.474,2724.7957
19:51:48.508,2724.7957
19:51:48.541,2723.8062
19:51:48.563,2725.2908
19:51:48.594,2729.7542
19:51:48.626,2735.2297
19:51:48.666,2729.2578
19:51:48.696,2738.7256
19:51:48.729,2739.2258
19:51:48.760,2738.7256
19:51:48.794,2740.7273
19:51:48.828,2744.2368
19:51:48.862,2746.7498
19:51:48.892,2740.7273
19:51:48.927,2748.2593
19:51:48.959,2742.2302
19:51:48.992,2749.7708
19:51:49.025,2748.2593
19:51:49.056,2744.7393
19:51:49.091,2750.2751
19:51:49.115,2753.8093
19:51:49.145,2754.315
19:51:49.176,2754.821
19:51:49.212,2755.327
19:51:49.244,2756.3396
19:51:49.276,2757.353
19:51:49.309,2753.8093
19:51:49.344,2758.3672
19:51:49.378,2757.8596
19:51:49.410,2755.327
19:51:49.443,2758.3672
19:51:49.476,2759.382
19:51:49.508,2757.8596
19:51:49.533,2758.8743
19:51:49.563,2755.327
19:51:49.595,2759.8894
19:51:49.629,2753.8093
19:51:49.661,2760.9055
19:51:49.694,2755.8333
19:51:49.727,2762.431
19:51:49.759,2761.4138
19:51:49.797,2756.8462
19:51:49.829,2761.4138
19:51:49.862,2763.4487
19:51:49.894,2760.3975
19:51:49.928,2756.8462
19:51:49.959,2763.9578
19:51:49.991,2764.9768
19:51:50.015,2765.4868
19:51:50.045,2764.9768
19:51:50.077,2763.9578
19:51:50.112,2760.3975
19:51:50.150,2763.9578
19:51:50.182,2765.4868
19:51:50.216,2766.5068
19:51:50.248,2768.5493
19:51:50.277,2768.0383
19:51:50.310,2768.5493
19:51:50.358,2768.5493
19:51:50.391,2763.4487
19:51:50.417,2766.5068
19:51:50.449,2769.0603
19:51:50.483,2768.5493
19:51:50.527,2769.0603
19:51:50.557,2763.4487
19:51:50.582,2766.5068
19:51:50.613,2769.0603
19:51:50.658,2767.5276
19:51:50.692,2769.0603
19:51:50.729,2764.4675
19:51:50.759,2769.0603
19:51:50.792,2770.595
19:51:50.826,2762.9397
19:51:50.862,2768.5493
19:51:50.896,2770.0833
19:51:50.960,2770.0833
19:51:51.009,2766.5068
19:51:51.042,2769.5718
19:51:51.148,2770.0833
19:51:51.382,2763.9578
19:51:51.412,2769.5718
19:51:51.443,2768.5493
19:51:51.473,2763.4487
19:51:51.509,2768.5493
19:51:51.543,2769.5718
19:51:51.564,2769.0603
19:51:51.593,2763.4487
19:51:51.628,2767.017
19:51:51.646,2769.0603
19:51:51.677,2769.0603
19:51:51.709,2769.5718
19:51:51.745,2763.9578
19:51:51.778,2767.017
19:51:51.808,2769.0603
19:51:51.842,2769.0603
19:51:51.864,2769.0603
19:51:51.894,2765.9966
19:51:51.926,2769.5718
19:51:51.959,2769.0603
19:51:51.992,2768.5493
19:51:52.014,2764.9768
19:51:52.044,2767.017
19:51:52.081,2768.5493
19:51:52.110,2768.5493
19:51:52.131,2768.5493
19:51:52.161,2761.4138
19:51:52.195,2764.4675
19:51:52.227,2768.0383
19:51:52.258,2769.5718
19:51:52.281,2769.5718
19:51:52.311,2763.9578
19:51:52.344,2768.0383
19:51:52.379,2764.9768
19:51:52.411,2768.5493
19:51:52.431,2761.4138
19:51:52.463,2763.9578
19:51:52.495,2767.017
19:51:52.530,2768.5493
19:51:52.561,2768.5493
19:51:52.595,2768.5493
19:51:52.629,2762.9397
19:51:52.659,2765.9966
19:51:52.682,2767.017
19:51:52.712,2769.0603
19:51:52.749,2768.5493
19:51:52.777,2768.0383
19:51:52.810,2764.4675
19:51:52.846,2767.017
19:51:52.865,2768.5493
19:51:52.897,2768.5493
19:51:52.930,2768.0383
19:51:52.961,2761.4138
19:51:52.994,2764.4675
19:51:53.026,2765.9966
19:51:53.048,2768.0383
19:51:53.080,2768.0383
19:51:53.113,2768.0383
19:51:53.143,2760.3975
19:51:53.177,2761.922
19:51:53.209,2762.9397
19:51:53.231,2763.9578
19:51:53.276,2765.4868
19:51:53.309,2765.9966
19:51:53.332,2767.017
19:51:53.365,2767.017
19:51:53.398,2767.5276
19:51:53.429,2768.0383
19:51:53.462,2768.0383
19:51:53.496,2768.5493
19:51:53.527,2763.4487
19:51:53.577,2765.4868
19:51:53.610,2767.5276
19:51:53.641,2768.5493
19:51:53.664,2769.0603
19:51:53.694,2762.9397
19:51:53.730,2765.9966
19:51:53.760,2768.5493
19:51:53.793,2769.0603
19:51:53.815,2764.4675
19:51:53.858,2768.0383
19:51:53.892,2769.5718
19:51:53.925,2769.5718
19:51:53.960,2763.4487
19:51:53.993,2767.5276
19:51:54.014,2769.0603
19:51:54.045,2761.922
19:51:54.079,2764.4675
19:51:54.130,2766.5068
19:51:54.159,2768.0383
19:51:54.181,2768.0383
19:51:54.212,2766.5068
19:51:54.244,2762.431
19:51:54.279,2765.4868
19:51:54.311,2769.0603
19:51:54.343,2768.5493
19:51:54.379,2768.5493
19:51:54.411,2766.5068
19:51:54.443,2762.431
19:51:54.475,2762.9397
19:51:54.510,2763.4487
19:51:54.547,2763.9578
19:51:54.576,2764.4675
19:51:54.609,2765.9966
19:51:54.643,2767.017
19:51:54.677,2767.5276
19:51:54.709,2768.0383
19:51:54.743,2767.5276
19:51:54.782,2761.922
19:51:54.813,2766.5068
19:51:54.846,2768.0383
19:51:54.881,2768.0383
19:51:54.913,2768.0383
19:51:54.946,2768.5493
19:51:54.980,2762.9397
19:51:55.024,2763.9578
19:51:55.061,2765.4868
19:51:55.094,2765.4868
19:51:55.127,2768.0383
19:51:55.161,2767.017
19:51:55.182,2765.9966
19:51:55.227,2760.9055
19:51:55.248,2765.4868
19:51:55.281,2765.4868
19:51:55.325,2763.9578
19:51:55.358,2760.3975
19:51:55.393,2758.8743
19:51:55.428,2764.9768
19:51:55.460,2756.8462
19:51:55.496,2765.9966
19:51:55.529,2765.9966
19:51:55.561,2765.9966
19:51:55.595,2766.5068
19:51:55.630,2765.9966
19:51:55.675,2766.5068
19:51:55.708,2765.4868
19:51:55.742,2766.5068
19:51:55.778,2765.4868
19:51:55.828,2764.9768
19:51:55.857,2763.4487
19:51:55.890,2758.3672
19:51:55.925,2764.4675
19:51:55.962,2763.4487
19:51:55.994,2763.4487
19:51:56.025,2760.9055
19:51:56.059,2763.4487
19:51:56.095,2763.4487
19:51:56.129,2761.922
19:51:56.180,2757.353
19:51:56.213,2762.431
19:51:56.245,2757.8596
19:51:56.290,2762.431
19:51:56.313,2762.431
19:51:56.348,2762.9397
19:51:56.393,2762.9397
19:51:56.425,2761.922
19:51:56.461,2762.431
19:51:56.497,2762.431
19:51:56.546,2756.8462
19:51:56.580,2762.431
19:51:56.616,2758.8743
19:51:56.645,2762.9397
19:51:56.695,2761.4138
19:51:56.747,2757.8596
19:51:56.766,2763.9578
19:51:56.794,2764.9768
19:51:56.827,2764.9768
19:51:56.865,2759.382
19:51:56.893,2756.8462
19:51:56.930,2763.9578
19:51:56.976,2762.431
19:51:57.010,2758.8743
19:51:57.049,2762.9397
19:51:57.094,2761.4138
19:51:57.127,2756.8462
19:51:57.161,2762.431
19:51:57.210,2757.8596
19:51:57.243,2762.9397
19:51:57.295,2759.382
19:51:57.331,2762.431
19:51:57.379,2759.8894
19:51:57.409,2761.922
19:51:57.448,2761.922
19:51:57.481,2760.9055
19:51:57.528,2759.8894
19:51:57.560,2760.9055
19:51:57.595,2760.3975
19:51:57.643,2760.3975
19:51:57.676,2753.8093
19:51:57.711,2753.3037
19:51:57.742,2759.8894
19:51:57.792,2760.3975
19:51:57.827,2759.382
19:51:57.862,2755.327
19:51:57.909,2758.3672
19:51:57.945,2754.821
19:51:57.996,2757.8596
19:51:58.015,2755.8333
19:51:58.066,2759.8894
19:51:58.115,2754.821
19:51:58.146,2754.315
19:51:58.181,2760.3975
19:51:58.225,2760.3975
19:51:58.264,2755.327
19:51:58.307,2757.8596
19:51:58.345,2761.922
19:51:58.378,2760.3975
19:51:58.427,2761.922
19:51:58.461,2758.8743
19:51:58.508,2761.922
19:51:58.541,2757.8596
19:51:58.579,2762.9397
19:51:58.629,2755.327
19:51:58.658,2761.922
19:51:58.696,2761.922
19:51:58.741,2761.4138
19:51:58.795,2756.3396
19:51:58.825,2758.3672
19:51:58.864,2761.922
19:51:58.910,2759.382
19:51:58.957,2760.3975
19:51:59.000,2760.9055
19:51:59.041,2760.9055
19:51:59.077,2758.3672
19:51:59.115,2760.3975
19:51:59.160,2759.8894
19:51:59.192,2758.8743
19:51:59.245,2759.8894
19:51:59.279,2759.8894
19:51:59.332,2757.353
19:51:59.378,2756.8462
19:51:59.425,2756.3396
19:51:59.459,2759.8894
19:51:59.500,2759.8894
19:51:59.548,2753.3037
19:51:59.596,2759.8894
19:51:59.630,2760.3975
19:51:59.709,2759.382
19:51:59.780,2760.3975
19:51:59.826,2760.3975
19:52:00.032,2756.8462
19:52:00.618,2758.3672
19:52:00.647,2757.353
19:52:00.674,2760.9055
19:52:00.707,2757.353
19:52:00.740,2760.3975
19:52:00.765,2758.8743
19:52:00.794,2760.9055
19:52:00.826,2760.9055
19:52:00.861,2754.821
19:52:00.892,2761.922
19:52:00.926,2758.8743
19:52:00.947,2761.922
19:52:00.976,2762.431
19:52:01.009,2759.382
19:52:01.032,2762.9397
19:52:01.062,2762.431
19:52:01.091,2760.9055
19:52:01.126,2755.8333
19:52:01.160,2762.431
19:52:01.197,2756.8462
19:52:01.227,2762.431
19:52:01.263,2762.9397
19:52:01.294,2759.382
19:52:01.313,2762.431
19:52:01.343,2761.922
19:52:01.379,2759.382
19:52:01.407,2761.4138
19:52:01.441,2761.4138
19:52:01.481,2756.3396
19:52:01.496,2761.4138
19:52:01.529,2758.8743
19:52:01.562,2761.922
19:52:01.594,2756.3396
19:52:01.626,2760.3975
19:52:01.660,2757.8596
19:52:01.692,2760.9055
19:52:01.713,2760.3975
19:52:01.743,2752.7986
19:52:01.778,2759.8894
19:52:01.811,2753.3037
19:52:01.845,2753.3037
19:52:01.878,2760.3975
19:52:01.908,2753.3037
19:52:01.930,2760.9055
19:52:01.962,2754.315
19:52:01.994,2760.3975
19:52:02.028,2754.315
19:52:02.059,2759.382
19:52:02.091,2752.7986
19:52:02.116,2759.382
19:52:02.145,2759.8894
19:52:02.175,2758.8743
19:52:02.209,2759.8894
19:52:02.232,2756.3396
19:52:02.261,2757.8596
19:52:02.292,2751.284
19:52:02.328,2756.8462
19:52:02.360,2752.7986
19:52:02.393,2759.382
19:52:02.429,2759.382
19:52:02.461,2757.8596
19:52:02.493,2759.8894
19:52:02.528,2760.3975
19:52:02.558,2756.8462
19:52:02.594,2759.8894
19:52:02.629,2755.8333
19:52:02.658,2759.8894
19:52:02.696,2753.3037
19:52:02.728,2758.8743
19:52:02.760,2752.7986
19:52:02.793,2758.8743
19:52:02.815,2752.7986
19:52:02.845,2759.382
19:52:02.878,2759.382
19:52:02.908,2757.353
19:52:02.944,2759.382
19:52:02.978,2755.8333
19:52:03.009,2759.382
19:52:03.044,2758.8743
19:52:03.077,2758.8743
19:52:03.108,2757.353
19:52:03.144,2758.3672
19:52:03.178,2754.315
19:52:03.209,2758.3672
19:52:03.244,2758.3672
19:52:03.265,2758.3672
19:52:03.296,2756.8462
19:52:03.326,2759.382
19:52:03.359,2754.821
19:52:03.409,2758.8743
19:52:03.431,2756.3396
19:52:03.464,2757.8596
19:52:03.495,2750.7795
19:52:03.528,2755.8333
19:52:03.561,2758.3672
19:52:03.591,2757.353
19:52:03.627,2754.315
19:52:03.660,2756.8462
19:52:03.694,2751.7886
19:52:03.725,2755.8333
19:52:03.761,2756.8462
19:52:03.794,2756.8462
19:52:03.827,2751.284
19:52:03.859,2754.821
19:52:03.891,2756.3396
19:52:03.929,2749.2668
19:52:03.963,2753.3037
19:52:04.012,2755.8333
19:52:04.043,2756.8462
19:52:04.078,2752.2935
19:52:04.111,2755.8333
19:52:04.145,2755.327
19:52:04.178,2754.315
19:52:04.209,2757.8596
19:52:04.241,2757.353
19:52:04.279,2752.7986
19:52:04.308,2755.327
19:52:04.344,2755.8333
19:52:04.377,2755.327
19:52:04.408,2753.8093
19:52:04.444,2753.8093
19:52:04.480,2753.8093
19:52:04.515,2754.315
19:52:04.559,2746.7498
19:52:04.599,2747.7559
19:52:04.640,2749.7708
19:52:04.661,2747.7559
19:52:04.694,2753.8093
19:52:04.725,2755.8333
19:52:04.764,2756.3396
19:52:04.810,2756.3396
19:52:04.847,2752.7986
19:52:04.880,2756.3396
19:52:04.912,2757.353
19:52:04.959,2753.8093
19:52:04.994,2757.353
19:52:05.030,2750.7795
19:52:05.074,2755.327
19:52:05.110,2752.7986
19:52:05.144,2756.3396
19:52:05.179,2758.3672
19:52:05.213,2752.2935
19:52:05.260,2757.353
19:52:05.294,2752.7986
19:52:05.325,2757.353
19:52:05.362,2758.8743
19:52:05.397,2758.8743
19:52:05.440,2752.2935
19:52:05.478,2758.8743
19:52:05.512,2759.382
19:52:05.541,2758.8743
19:52:05.581,2754.315
19:52:05.626,2759.8894
19:52:05.678,2759.8894
19:52:05.710,2757.8596
19:52:05.731,2752.7986
19:52:05.766,2759.8894
19:52:05.812,2753.3037
19:52:05.844,2758.3672
19:52:05.892,2753.8093
19:52:05.930,2753.3037
19:52:05.981,2758.8743
19:52:06.024,2758.8743
19:52:06.074,2757.353
19:52:06.110,2755.8333
19:52:06.144,2759.8894
19:52:06.178,2755.8333
19:52:06.215,2759.382
