timestamp,rotationsPerMinute
22:14:56.071,1317.4073
22:14:56.122,2178.6494
22:14:56.153,2655.8074
22:14:56.204,2854.4243
22:14:56.252,2972.6519
22:14:56.289,3084.5159
22:14:56.339,3267.9739
22:14:56.389,3438.7893
22:14:56.422,3583.3728
22:14:56.472,3716.551
22:14:56.505,3835.3362
22:14:56.553,3938.0415
22:14:56.602,4038.7725
22:14:56.653,4127.683
22:14:56.729,4207.5737
22:14:56.758,4282.044
22:14:56.803,4347.826
22:14:56.852,4416.9614
22:14:56.899,4485.646
22:14:56.934,4544.0776
22:14:56.972,4591.368
22:14:57.015,4642.5254
22:14:57.054,4703.6685
22:14:57.097,4751.346
22:14:57.132,4793.864
22:14:57.169,4838.7095
22:14:57.201,4881.2236
22:14:57.235,4993.342
22:14:57.273,5028.495
22:14:57.316,5089.922
22:14:57.352,5202.9136
22:14:57.399,5253.9404
22:14:57.434,5322.924
22:14:57.482,5360.9727
22:14:57.519,5464.481
22:14:57.570,5522.8276
22:14:57.616,5586.5923
22:14:57.652,5624.297
22:14:57.697,5645.465
22:14:57.734,5688.282
22:14:57.782,5707.7627
22:14:57.821,5727.377
22:14:57.868,5733.945
22:14:57.916,5773.672
22:14:57.955,5798.2217
22:14:58.002,5809.4497
22:14:58.042,5832.037
22:14:58.085,5847.953
22:14:58.136,5861.6646
22:14:58.184,5873.1406
22:14:58.231,5880.047
22:14:58.271,5889.2813
22:14:58.318,5900.865
22:14:58.357,5907.8374
22:14:58.403,5919.495
22:14:58.453,5926.5117
22:14:58.486,5931.198
22:14:58.532,5933.5444
22:14:58.571,5940.594
22:14:58.623,5945.3037
22:14:58.668,5950.0195
22:14:58.715,5954.7437
22:14:58.755,5952.381
22:14:58.804,5959.4756
22:14:58.853,5966.587
22:14:58.890,5966.587
22:14:58.949,5978.4775
22:14:58.988,5968.9614
22:14:59.035,5978.4775
22:14:59.082,5985.6343
22:14:59.124,5978.4775
22:14:59.170,5976.0957
22:14:59.216,5983.2466
22:14:59.271,5990.4155
22:14:59.304,5985.6343
22:14:59.352,5992.8086
22:14:59.397,5988.024
22:14:59.447,5992.8086
22:14:59.487,5997.601
22:14:59.532,6000.0
22:14:59.583,6000.0
22:14:59.636,6000.0
22:14:59.670,6002.401
22:14:59.716,6000.0
22:14:59.758,6004.804
22:14:59.805,6004.804
22:14:59.852,5995.204
22:14:59.901,6004.804
22:14:59.938,6004.804
22:14:59.989,6004.804
22:15:00.048,6002.401
22:15:00.098,6004.804
22:15:00.141,6007.209
22:15:00.199,6004.804
22:15:00.250,5997.601
22:15:00.291,6007.209
22:15:00.333,6009.6157
22:15:00.383,6007.209
22:15:00.435,6009.6157
22:15:00.491,6002.401
22:15:00.549,6009.6157
22:15:00.602,6000.0
22:15:00.690,6007.209
22:15:00.769,6007.209
22:15:00.829,6007.209
22:15:02.057,6012.024
22:15:02.084,6009.6157
22:15:02.113,6009.6157
22:15:02.133,6009.6157
22:15:02.164,6012.024
22:15:02.188,6009.6157
22:15:02.214,6004.804
22:15:02.239,6014.4346
22:15:02.265,6014.4346
22:15:02.289,6012.024
22:15:02.322,6012.024
22:15:02.348,6012.024
22:15:02.373,6007.209
22:15:02.402,6000.0
22:15:02.433,6009.6157
22:15:02.451,6012.024
22:15:02.482,6012.024
22:15:02.507,6004.804
22:15:02.537,5997.601
22:15:02.568,6009.6157
22:15:02.601,6009.6157
22:15:02.620,6009.6157
22:15:02.648,6002.401
22:15:02.672,6014.4346
22:15:02.703,6012.024
22:15:02.736,6004.804
22:15:02.764,6009.6157
22:15:02.802,6007.209
22:15:02.823,6012.024
22:15:02.853,6009.6157
22:15:02.885,6012.024
22:15:02.919,6009.6157
22:15:02.937,6002.401
22:15:02.968,6012.024
22:15:03.001,6009.6157
22:15:03.035,6012.024
22:15:03.068,6004.804
22:15:03.086,6009.6157
22:15:03.118,6009.6157
22:15:03.151,6007.209
22:15:03.185,6000.0
22:15:03.218,6007.209
22:15:03.250,6007.209
22:15:03.271,5997.601
22:15:03.300,6009.6157
22:15:03.336,6007.209
22:15:03.367,6002.401
22:15:03.401,6009.6157
22:15:03.422,6012.024
22:15:03.453,6009.6157
22:15:03.483,6004.804
22:15:03.504,6000.0
22:15:03.533,6012.024
22:15:03.568,6012.024
22:15:03.598,6009.6157
22:15:03.623,6000.0
22:15:03.665,6012.024
22:15:03.685,6014.4346
22:15:03.716,6014.4346
22:15:03.749,6012.024
22:15:03.771,6012.024
22:15:03.803,6014.4346
22:15:03.835,6009.6157
22:15:03.856,6009.6157
22:15:03.884,6009.6157
22:15:03.918,6012.024
22:15:03.949,6012.024
22:15:03.983,6009.6157
22:15:04.007,6014.4346
22:15:04.035,6016.8477
22:15:04.066,6016.8477
22:15:04.100,6019.2617
22:15:04.137,6019.2617
22:15:04.168,6009.6157
22:15:04.189,6012.024
22:15:04.233,6012.024
22:15:04.267,6007.209
22:15:04.298,6014.4346
22:15:04.334,6014.4346
22:15:04.356,6014.4346
22:15:04.388,6012.024
22:15:04.419,6014.4346
22:15:04.452,6014.4346
22:15:04.485,6012.024
22:15:04.518,6014.4346
22:15:04.552,6009.6157
22:15:04.584,6016.8477
22:15:04.617,6014.4346
22:15:04.650,6014.4346
22:15:04.674,6014.4346
22:15:04.703,6014.4346
22:15:04.736,6014.4346
22:15:04.775,6014.4346
22:15:04.802,6016.8477
22:15:04.820,6014.4346
22:15:04.853,6007.209
22:15:04.885,6014.4346
22:15:04.916,6014.4346
22:15:04.951,6012.024
22:15:04.986,6009.6157
22:15:05.006,6012.024
22:15:05.036,6012.024
22:15:05.067,6004.804
22:15:05.103,6014.4346
22:15:05.137,6014.4346
22:15:05.168,6016.8477
22:15:05.201,6016.8477
22:15:05.235,6019.2617
22:15:05.267,6007.209
22:15:05.289,6012.024
22:15:05.334,6021.6777
22:15:05.368,6016.8477
22:15:05.402,6014.4346
22:15:05.435,6014.4346
22:15:05.469,6016.8477
22:15:05.502,6016.8477
22:15:05.534,6019.2617
22:15:05.568,6019.2617
22:15:05.590,6019.2617
22:15:05.633,6019.2617
22:15:05.667,6016.8477
22:15:05.700,6016.8477
22:15:05.732,6019.2617
22:15:05.765,6019.2617
22:15:05.789,6016.8477
22:15:05.833,6016.8477
22:15:05.869,6019.2617
22:15:05.903,6016.8477
22:15:05.936,6016.8477
22:15:05.969,6016.8477
22:15:06.004,6019.2617
22:15:06.038,6021.6777
22:15:06.087,6019.2617
22:15:06.136,6019.2617
22:15:06.173,6019.2617
22:15:06.187,6016.8477
22:15:06.220,6016.8477
22:15:06.251,6016.8477
22:15:06.284,6014.4346
22:15:06.323,6019.2617
22:15:06.370,6019.2617
22:15:06.407,6019.2617
22:15:06.439,6014.4346
22:15:06.470,6016.8477
22:15:06.502,6016.8477
22:15:06.536,6016.8477
22:15:06.569,6019.2617
22:15:06.605,6021.6777
22:15:06.635,6019.2617
22:15:06.668,6016.8477
22:15:06.716,6016.8477
22:15:06.751,6014.4346
22:15:06.783,6019.2617
22:15:06.817,6019.2617
22:15:06.851,6019.2617
22:15:06.886,6019.2617
22:15:06.921,6014.4346
22:15:06.956,6014.4346
22:15:06.991,6014.4346
22:15:07.035,6016.8477
22:15:07.067,6014.4346
22:15:07.104,6016.8477
22:15:07.133,6016.8477
22:15:07.172,6019.2617
22:15:07.204,6016.8477
22:15:07.238,6014.4346
22:15:07.285,6016.8477
22:15:07.318,6019.2617
22:15:07.353,6016.8477
22:15:07.387,6019.2617
22:15:07.422,6019.2617
22:15:07.466,6019.2617
22:15:07.501,6019.2617
22:15:07.536,6019.2617
22:15:07.569,6019.2617
22:15:07.617,6016.8477
22:15:07.667,6024.096
22:15:07.716,6024.096
22:15:07.753,6021.6777
22:15:07.786,6021.6777
22:15:07.822,6009.6157
22:15:07.865,6021.6777
22:15:07.900,6021.6777
22:15:07.936,6021.6777
22:15:07.985,6021.6777
22:15:08.022,6012.024
22:15:08.068,6021.6777
22:15:08.124,6021.6777
22:15:08.182,6019.2617
22:15:08.201,6016.8477
22:15:08.256,6019.2617
22:15:08.559,6016.8477
22:15:08.722,6019.2617
22:15:08.751,6019.2617
22:15:08.782,6009.6157
22:15:08.802,6021.6777
22:15:08.833,6019.2617
22:15:08.852,6021.6777
22:15:08.884,6019.2617
22:15:08.907,6019.2617
22:15:08.936,6016.8477
22:15:08.969,6016.8477
22:15:09.002,6019.2617
22:15:09.034,6012.024
22:15:09.054,6009.6157
22:15:09.085,6009.6157
22:15:09.103,6009.6157
22:15:09.132,6002.401
22:15:09.158,6007.209
22:15:09.182,6016.8477
22:15:09.218,6016.8477
22:15:09.236,6019.2617
22:15:09.269,6012.024
22:15:09.300,6012.024
22:15:09.332,6019.2617
22:15:09.356,6019.2617
22:15:09.383,6019.2617
22:15:09.416,6021.6777
22:15:09.437,6019.2617
22:15:09.473,6019.2617
22:15:09.504,6012.024
22:15:09.536,6021.6777
22:15:09.566,6019.2617
22:15:09.599,6019.2617
22:15:09.624,6019.2617
22:15:09.652,6019.2617
22:15:09.684,6009.6157
22:15:09.715,6021.6777
22:15:09.737,6021.6777
22:15:09.767,6021.6777
22:15:09.790,6019.2617
22:15:09.822,6016.8477
22:15:09.850,6012.024
22:15:09.881,6009.6157
22:15:09.904,6019.2617
22:15:09.933,6019.2617
22:15:09.955,6019.2617
22:15:09.986,7500000.0
22:15:10.016,6021.6777
22:15:10.035,6019.2617
22:15:10.068,6016.8477
22:15:10.100,6016.8477
22:15:10.133,6019.2617
22:15:10.149,6009.6157
22:15:10.187,6007.209
22:15:10.217,6009.6157
22:15:10.250,6014.4346
22:15:10.283,6016.8477
22:15:10.318,6016.8477
22:15:10.350,6019.2617
22:15:10.367,6019.2617
22:15:10.416,6019.2617
22:15:10.438,6019.2617
22:15:10.472,6019.2617
22:15:10.502,6014.4346
22:15:10.533,6012.024
22:15:10.556,6014.4346
22:15:10.585,6016.8477
22:15:10.617,6016.8477
22:15:10.651,6014.4346
22:15:10.684,6019.2617
22:15:10.702,6019.2617
22:15:10.736,6016.8477
22:15:10.754,6016.8477
22:15:10.784,6016.8477
22:15:10.818,6014.4346
22:15:10.850,6014.4346
22:15:10.886,6016.8477
22:15:10.916,6019.2617
22:15:10.938,6016.8477
22:15:10.979,6019.2617
22:15:11.001,6016.8477
22:15:11.034,6016.8477
22:15:11.068,6016.8477
22:15:11.102,6014.4346
22:15:11.133,6019.2617
22:15:11.170,6016.8477
22:15:11.189,6016.8477
22:15:11.234,6014.4346
22:15:11.266,6014.4346
22:15:11.304,6016.8477
22:15:11.321,6016.8477
22:15:11.357,6016.8477
22:15:11.387,6014.4346
22:15:11.418,6014.4346
22:15:11.450,6016.8477
22:15:11.487,6021.6777
22:15:11.517,6019.2617
22:15:11.551,6014.4346
22:15:11.583,6014.4346
22:15:11.617,6014.4346
22:15:11.650,6016.8477
22:15:11.683,6019.2617
22:15:11.720,6019.2617
22:15:11.752,6016.8477
22:15:11.785,6016.8477
22:15:11.823,6012.024
22:15:11.852,6016.8477
22:15:11.884,6016.8477
22:15:11.916,6016.8477
22:15:11.950,6019.2617
22:15:11.984,6019.2617
22:15:12.017,6019.2617
22:15:12.051,6019.2617
22:15:12.084,6019.2617
22:15:12.122,6009.6157
22:15:12.153,6012.024
22:15:12.184,6021.6777
22:15:12.226,6024.096
22:15:12.266,6019.2617
22:15:12.301,6019.2617
22:15:12.333,6012.024
22:15:12.367,6021.6777
22:15:12.406,6024.096
22:15:12.437,6024.096
22:15:12.469,6024.096
22:15:12.502,7500000.0
22:15:12.536,6024.096
22:15:12.582,6019.2617
22:15:12.605,6009.6157
22:15:12.635,6021.6777
22:15:12.667,6021.6777
22:15:12.700,6014.4346
22:15:12.734,6014.4346
22:15:12.769,6016.8477
22:15:12.803,6016.8477
22:15:12.834,6016.8477
22:15:12.868,6016.8477
22:15:12.898,6016.8477
22:15:12.934,6016.8477
22:15:12.969,6019.2617
22:15:12.988,6019.2617
22:15:13.022,6019.2617
22:15:13.055,6014.4346
22:15:13.091,6016.8477
22:15:13.122,6019.2617
22:15:13.167,6016.8477
22:15:13.199,6014.4346
22:15:13.224,6014.4346
22:15:13.253,6016.8477
22:15:13.286,6016.8477
22:15:13.331,6014.4346
22:15:13.368,6016.8477
22:15:13.416,6016.8477
22:15:13.434,6016.8477
22:15:13.468,6016.8477
22:15:13.499,6016.8477
22:15:13.536,6016.8477
22:15:13.566,6016.8477
22:15:13.603,6016.8477
22:15:13.638,6016.8477
22:15:13.668,6019.2617
22:15:13.701,6019.2617
22:15:13.735,6021.6777
22:15:13.767,6021.6777
22:15:13.801,6019.2617
22:15:13.835,6019.2617
22:15:13.869,6019.2617
22:15:13.916,6019.2617
22:15:13.949,6014.4346
22:15:13.985,6021.6777
22:15:14.015,6019.2617
22:15:14.066,6021.6777
22:15:14.099,6021.6777
22:15:14.133,6016.8477
22:15:14.184,6021.6777
22:15:14.218,6021.6777
22:15:14.254,6021.6777
22:15:14.299,6019.2617
22:15:14.332,6014.4346
22:15:14.367,6019.2617
22:15:14.400,6019.2617
22:15:14.434,6019.2617
22:15:14.471,6019.2617
22:15:14.516,6012.024
22:15:14.553,6021.6777
22:15:14.589,6021.6777
22:15:14.631,6021.6777
22:15:14.666,6014.4346
22:15:14.701,6024.096
22:15:14.736,6024.096
22:15:14.773,6012.024
22:15:14.816,6021.6777
22:15:14.849,6021.6777
22:15:14.899,6021.6777
22:15:14.935,6019.2617
22:15:14.968,6019.2617
22:15:15.005,6021.6777
22:15:15.052,6021.6777
22:15:15.087,6014.4346
22:15:15.136,6021.6777
22:15:15.154,6024.096
22:15:15.187,6019.2617
22:15:15.218,6024.096
22:15:15.267,6024.096
22:15:15.299,6024.096
22:15:15.351,6016.8477
22:15:15.388,6024.096
22:15:15.435,6021.6777
22:15:15.467,6019.2617
22:15:15.506,6021.6777
22:15:15.551,6019.2617
22:15:15.585,6019.2617
22:15:15.623,6021.6777
22:15:15.666,6019.2617
22:15:15.717,6021.6777
22:15:15.750,6021.6777
22:15:15.788,6014.4346
22:15:15.836,6019.2617
22:15:15.872,6016.8477
22:15:15.921,6019.2617
22:15:15.969,6019.2617
22:15:16.005,6019.2617
22:15:16.050,6012.024
22:15:16.101,6019.2617
22:15:16.149,6019.2617
22:15:16.188,6021.6777
22:15:16.237,6019.2617
22:15:16.284,6007.209
22:15:16.339,6019.2617
22:15:16.369,6021.6777
22:15:16.422,6019.2617
22:15:16.472,6019.2617
22:15:16.506,6014.4346
22:15:16.551,6021.6777
22:15:16.599,6021.6777
22:15:16.640,6019.2617
22:15:16.684,6019.2617
22:15:16.722,6016.8477
22:15:16.768,6016.8477
22:15:16.804,6016.8477
22:15:16.850,6016.8477
22:15:16.889,6019.2617
22:15:16.937,6014.4346
22:15:16.968,6016.8477
22:15:17.018,6016.8477
22:15:17.053,6019.2617
22:15:17.101,6016.8477
22:15:17.151,6014.4346
22:15:17.189,6016.8477
22:15:17.234,6019.2617
22:15:17.287,6019.2617
22:15:17.333,6016.8477
22:15:17.369,6019.2617
22:15:17.404,6016.8477
22:15:17.449,6019.2617
22:15:17.489,6016.8477
22:15:17.537,6016.8477
22:15:17.582,6019.2617
22:15:17.618,6016.8477
22:15:17.669,6009.6157
22:15:17.719,6009.6157
22:15:17.769,6007.209
22:15:17.833,6009.6157
22:15:17.852,6012.024
22:15:17.905,6009.6157
22:15:17.948,6012.024
22:15:17.989,6012.024
22:15:18.034,6012.024
22:15:18.098,6000.0
22:15:18.133,6012.024
22:15:18.204,6014.4346
22:15:18.282,6009.6157
22:15:18.336,6012.024
22:15:18.387,6012.024
22:15:18.452,6009.6157
22:15:18.500,6016.8477
22:15:18.555,6016.8477
22:15:18.587,6019.2617
22:15:18.635,6016.8477
22:15:18.688,6024.096
22:15:18.717,6024.096
22:15:18.789,6024.096
22:15:18.872,6021.6777
22:15:18.902,6021.6777
22:15:18.940,6012.024
22:15:19.003,6021.6777
22:15:19.035,6021.6777
22:15:19.088,6021.6777
22:15:19.122,6012.024
22:15:19.187,6019.2617
22:15:19.237,6021.6777
22:15:19.269,6021.6777
22:15:19.317,6019.2617
22:15:19.383,6019.2617
22:15:19.421,6024.096
22:15:19.469,6021.6777
22:15:19.519,6012.024
22:15:19.585,6021.6777
22:15:19.634,6021.6777
22:15:19.683,6019.2617
22:15:19.735,6007.209
22:15:19.782,6021.6777
22:15:19.831,6021.6777
22:15:19.899,6019.2617
22:15:19.949,6014.4346
22:15:20.000,6021.6777
22:15:20.082,6021.6777
22:15:20.218,6019.2617
22:15:20.286,6024.096
22:15:21.422,6021.6777
22:15:21.456,6014.4346
22:15:21.488,6016.8477
22:15:21.518,6016.8477
22:15:21.548,6014.4346
22:15:21.570,6014.4346
22:15:21.601,6014.4346
22:15:21.634,6016.8477
22:15:21.652,6021.6777
22:15:21.686,6019.2617
22:15:21.704,6021.6777
22:15:21.735,6009.6157
22:15:21.755,6016.8477
22:15:21.784,6021.6777
22:15:21.819,6021.6777
22:15:21.840,6021.6777
22:15:21.866,6021.6777
22:15:21.890,6024.096
22:15:21.916,6016.8477
22:15:21.948,6021.6777
22:15:21.967,6021.6777
22:15:21.999,6021.6777
22:15:22.020,6012.024
22:15:22.054,6012.024
22:15:22.085,6021.6777
22:15:22.105,6021.6777
22:15:22.131,6024.096
22:15:22.167,6014.4346
22:15:22.199,6019.2617
22:15:22.216,6021.6777
22:15:22.248,6024.096
22:15:22.266,6024.096
22:15:22.299,6024.096
22:15:22.323,6016.8477
22:15:22.355,6028.939
22:15:22.383,6026.5166
22:15:22.414,6019.2617
22:15:22.440,6028.939
22:15:22.485,6028.939
22:15:22.502,6028.939
22:15:22.534,6026.5166
22:15:22.567,6014.4346
22:15:22.598,6024.096
22:15:22.634,6024.096
22:15:22.666,6024.096
22:15:22.699,6019.2617
22:15:22.732,6026.5166
22:15:22.756,6024.096
22:15:22.784,6012.024
22:15:22.819,6021.6777
22:15:22.865,6026.5166
22:15:22.881,6024.096
22:15:22.919,6024.096
22:15:22.954,6026.5166
22:15:22.985,6019.2617
22:15:23.014,6024.096
22:15:23.038,6024.096
22:15:23.067,6021.6777
22:15:23.103,6014.4346
22:15:23.132,6024.096
22:15:23.168,6024.096
22:15:23.200,6014.4346
22:15:23.224,6028.939
22:15:23.250,6026.5166
22:15:23.280,6014.4346
22:15:23.304,6024.096
22:15:23.339,6024.096
22:15:23.371,6024.096
22:15:23.399,6016.8477
22:15:23.432,6021.6777
22:15:23.465,6021.6777
22:15:23.499,6019.2617
22:15:23.520,6019.2617
22:15:23.550,6012.024
22:15:23.582,6016.8477
22:15:23.616,6021.6777
22:15:23.639,6021.6777
22:15:23.686,6021.6777
22:15:23.718,6021.6777
22:15:23.751,6021.6777
22:15:23.785,6021.6777
22:15:23.805,6021.6777
22:15:23.850,6019.2617
22:15:23.884,6021.6777
22:15:23.906,6014.4346
22:15:23.937,6021.6777
22:15:23.969,6021.6777
22:15:24.000,6019.2617
22:15:24.033,6021.6777
22:15:24.068,6009.6157
22:15:24.103,6016.8477
22:15:24.134,6026.5166
22:15:24.167,6021.6777
22:15:24.197,6012.024
22:15:24.224,6019.2617
22:15:24.254,6021.6777
22:15:24.282,6019.2617
22:15:24.317,6019.2617
22:15:24.353,6019.2617
22:15:24.386,6019.2617
22:15:24.416,6019.2617
22:15:24.448,6024.096
22:15:24.483,6024.096
22:15:24.514,6021.6777
22:15:24.539,6014.4346
22:15:24.584,6026.5166
22:15:24.616,6024.096
22:15:24.648,6021.6777
22:15:24.683,6021.6777
22:15:24.717,6021.6777
22:15:24.749,6024.096
22:15:24.785,6021.6777
22:15:24.816,6024.096
22:15:24.851,6021.6777
22:15:24.868,6009.6157
22:15:24.920,6021.6777
22:15:24.949,6024.096
22:15:24.984,6014.4346
22:15:25.022,6021.6777
22:15:25.051,6024.096
22:15:25.068,6021.6777
22:15:25.100,6021.6777
22:15:25.135,6014.4346
22:15:25.166,6024.096
22:15:25.214,6024.096
22:15:25.248,6014.4346
22:15:25.285,6024.096
22:15:25.320,6024.096
22:15:25.353,6009.6157
22:15:25.389,6024.096
22:15:25.437,6026.5166
22:15:25.468,6016.8477
22:15:25.505,6021.6777
22:15:25.533,6024.096
22:15:25.569,6024.096
22:15:25.620,6026.5166
22:15:25.637,6024.096
22:15:25.666,6016.8477
22:15:25.683,6012.024
22:15:25.733,6004.804
22:15:25.765,6009.6157
22:15:25.799,6007.209
22:15:25.833,6004.804
22:15:25.870,6016.8477
22:15:25.901,6019.2617
22:15:25.936,6019.2617
22:15:25.971,6012.024
22:15:26.002,6019.2617
22:15:26.035,6021.6777
22:15:26.069,6021.6777
22:15:26.104,6021.6777
22:15:26.137,6012.024
22:15:26.183,6024.096
22:15:26.218,6026.5166
22:15:26.251,6021.6777
22:15:26.285,6014.4346
22:15:26.323,6019.2617
22:15:26.356,6024.096
22:15:26.386,6019.2617
22:15:26.419,6014.4346
22:15:26.464,6021.6777
22:15:26.499,6021.6777
22:15:26.535,6021.6777
22:15:26.568,6021.6777
22:15:26.604,6012.024
22:15:26.653,6021.6777
22:15:26.685,6021.6777
22:15:26.718,6021.6777
22:15:26.753,6019.2617
22:15:26.770,6014.4346
22:15:26.819,6016.8477
22:15:26.853,6021.6777
22:15:26.897,6019.2617
22:15:26.933,6021.6777
22:15:26.968,6021.6777
22:15:26.997,6016.8477
22:15:27.033,6021.6777
22:15:27.067,6021.6777
22:15:27.120,6021.6777
22:15:27.151,6012.024
22:15:27.201,6024.096
22:15:27.232,6012.024
22:15:27.268,6026.5166
22:15:27.302,6024.096
22:15:27.338,6024.096
22:15:27.382,6021.6777
22:15:27.416,6012.024
22:15:27.453,6024.096
22:15:27.500,6024.096
22:15:27.533,6014.4346
22:15:27.556,6024.096
22:15:27.602,6019.2617
22:15:27.635,6019.2617
22:15:27.683,6026.5166
22:15:27.717,6021.6777
22:15:27.755,6024.096
22:15:27.802,6026.5166
22:15:27.833,6024.096
22:15:27.870,6024.096
22:15:27.916,6024.096
22:15:27.949,6021.6777
22:15:27.987,6016.8477
22:15:28.035,6021.6777
22:15:28.069,6024.096
22:15:28.118,6014.4346
22:15:28.156,6024.096
22:15:28.188,6024.096
22:15:28.233,6012.024
22:15:28.268,6021.6777
22:15:28.315,6026.5166
22:15:28.353,6019.2617
22:15:28.383,6007.209
22:15:28.435,6021.6777
22:15:28.468,6019.2617
22:15:28.517,6021.6777
22:15:28.550,6014.4346
22:15:28.585,6021.6777
22:15:28.634,6021.6777
22:15:28.667,6009.6157
22:15:28.703,6024.096
22:15:28.735,6021.6777
22:15:28.783,6024.096
22:15:28.831,6026.5166
22:15:28.873,6021.6777
22:15:28.936,6021.6777
22:15:28.955,6021.6777
22:15:29.003,6024.096
22:15:29.038,6024.096
22:15:29.088,6024.096
22:15:29.134,6014.4346
22:15:29.169,6021.6777
22:15:29.221,6021.6777
22:15:29.253,6021.6777
22:15:29.332,6014.4346
22:15:29.375,6021.6777
22:15:29.433,6021.6777
22:15:29.517,6012.024
22:15:29.560,6024.096
22:15:30.222,6024.096
22:15:30.248,6026.5166
22:15:30.272,6028.939
22:15:30.297,6026.5166
22:15:30.322,6021.6777
22:15:30.348,6028.939
22:15:30.381,6026.5166
22:15:30.401,6028.939
22:15:30.432,6026.5166
22:15:30.463,6019.2617
22:15:30.500,6026.5166
22:15:30.532,6021.6777
22:15:30.552,6026.5166
22:15:30.584,6028.939
22:15:30.617,6028.939
22:15:30.633,6026.5166
22:15:30.681,6028.939
22:15:30.700,6026.5166
22:15:30.723,6026.5166
22:15:30.739,6028.939
22:15:30.768,6024.096
22:15:30.798,6019.2617
22:15:30.821,6028.939
22:15:30.854,6012.024
22:15:30.885,6026.5166
22:15:30.902,6024.096
22:15:30.932,6024.096
22:15:30.964,6024.096
22:15:30.983,6028.939
22:15:31.014,6024.096
22:15:31.037,6016.8477
22:15:31.065,6024.096
22:15:31.088,6024.096
22:15:31.115,6024.096
22:15:31.148,6012.024
22:15:31.170,6021.6777
22:15:31.198,6024.096
22:15:31.231,6024.096
22:15:31.255,6016.8477
22:15:31.286,6026.5166
22:15:31.318,6014.4346
22:15:31.338,6016.8477
22:15:31.366,6026.5166
22:15:31.398,6024.096
22:15:31.435,6012.024
22:15:31.457,6021.6777
22:15:31.486,6024.096
22:15:31.515,6024.096
22:15:31.548,6024.096
22:15:31.583,6026.5166
22:15:31.616,6026.5166
22:15:31.639,6026.5166
22:15:31.666,6016.8477
22:15:31.701,6028.939
22:15:31.734,6028.939
22:15:31.767,6028.939
22:15:31.821,6028.939
22:15:31.836,6028.939
22:15:31.864,6028.939
22:15:31.883,6028.939
22:15:31.918,6028.939
22:15:31.950,6028.939
22:15:31.981,6028.939
22:15:32.015,6019.2617
22:15:32.037,6026.5166
22:15:32.065,6019.2617
22:15:32.103,6028.939
22:15:32.132,6026.5166
22:15:32.165,6026.5166
22:15:32.201,6026.5166
22:15:32.232,6026.5166
22:15:32.265,6026.5166
22:15:32.286,6026.5166
22:15:32.315,6019.2617
22:15:32.348,6026.5166
22:15:32.382,6026.5166
22:15:32.415,6028.939
22:15:32.448,6024.096
22:15:32.483,6028.939
22:15:32.521,6019.2617
22:15:32.550,6021.6777
22:15:32.584,6026.5166
22:15:32.615,6031.363
22:15:32.648,6028.939
22:15:32.681,6028.939
22:15:32.715,6028.939
22:15:32.739,6026.5166
22:15:32.769,6028.939
