22:14:52.327;[RPM] 1;0.0
22:14:52.362;[RPM] 1;0.0
22:14:52.412;[RPM] 1;0.0
22:14:52.446;[RPM] 1;0.0
22:14:52.504;[RPM] 1;0.0
22:14:52.520;[RPM] 1;0.0
22:14:52.583;[RPM] 1;0.0
22:14:52.596;[RPM] 1;0.0
22:14:52.639;[RPM] 1;0.0
22:14:52.660;[RPM] 1;0.0
22:14:52.736;[RPM] 1;0.0
22:14:52.764;[RPM] 1;0.0
22:14:52.789;[RPM] 1;0.0
22:14:52.818;[RPM] 1;0.0
22:14:52.840;[RPM] 1;0.0
22:14:52.871;[RPM] 1;0.0
22:14:52.903;[RPM] 1;0.0
22:14:52.938;[RPM] 1;0.0
22:14:52.982;[RPM] 1;0.0
22:14:53.017;[RPM] 1;0.0
22:14:53.051;[RPM] 1;0.0
22:14:53.085;[RPM] 1;0.0
22:14:53.117;[RPM] 1;0.0
22:14:53.152;[RPM] 1;0.0
22:14:53.188;[RPM] 1;0.0
22:14:53.217;[RPM] 1;0.0
22:14:53.252;[RPM] 1;0.0
22:14:53.287;[RPM] 1;0.0
22:14:53.322;[RPM] 1;0.0
22:14:53.367;[RPM] 1;0.0
22:14:53.400;[RPM] 1;0.0
22:14:53.436;[RPM] 1;0.0
22:14:53.469;[RPM] 1;0.0
22:14:53.503;[RPM] 1;0.0
22:14:53.539;[RPM] 1;0.0
22:14:53.572;[RPM] 1;0.0
22:14:53.604;[RPM] 1;0.0
22:14:53.637;[RPM] 1;0.0
22:14:53.681;[RPM] 1;0.0
22:14:53.715;[RPM] 1;0.0
22:14:53.751;[RPM] 1;0.0
22:14:53.785;[RPM] 1;0.0
22:14:53.819;[RPM] 1;0.0
22:14:53.857;[RPM] 1;0.0
22:14:53.900;[RPM] 1;0.0
22:14:53.948;[RPM] 1;0.0
22:14:53.984;[RPM] 1;0.0
22:14:54.020;[RPM] 1;0.0
22:14:54.053;[RPM] 1;0.0
22:14:54.092;[RPM] 1;0.0
22:14:54.133;[RPM] 1;0.0
22:14:54.167;[RPM] 1;0.0
22:14:54.216;[RPM] 1;0.0
22:14:54.256;[RPM] 1;0.0
22:14:54.285;[RPM] 1;0.0
22:14:54.321;[RPM] 1;0.0
22:14:54.354;[RPM] 1;0.0
22:14:54.389;[RPM] 1;0.0
22:14:54.434;[RPM] 1;0.0
22:14:54.467;[RPM] 1;0.0
22:14:54.501;[RPM] 1;0.0
22:14:54.537;[RPM] 1;0.0
22:14:54.584;[RPM] 1;0.0
22:14:54.617;[RPM] 1;0.0
