timestamp, xDegreesPerSec, yDegreesPerSec, zDegreesPerSec
16-06-30 00:31:39.757,-4.211426, 2.9296875, -0.9765625
16-06-30 00:31:39.818,-4.0283203, 3.0517578, -0.91552734
16-06-30 00:31:39.889,-3.9672852, 3.0517578, -0.79345703
16-06-30 00:31:39.960,-4.272461, 3.112793, -0.9765625
16-06-30 00:31:40.031,-4.0283203, 3.0517578, -0.79345703
16-06-30 00:31:40.134,-4.0283203, 2.9907227, -0.91552734
16-06-30 00:31:40.203,-3.90625, 2.9296875, -1.0375977
16-06-30 00:31:40.279,-4.0893555, 2.9907227, -1.0986328
16-06-30 00:31:40.384,-4.1503906, 3.0517578, -1.0375977
16-06-30 00:31:40.425,-4.0893555, 2.9907227, -0.7324219
16-06-30 00:31:40.488,-4.272461, 2.9907227, -0.36621094
16-06-30 00:31:40.555,-4.1503906, 2.8076172, -0.79345703
16-06-30 00:31:40.626,-3.7231445, 2.9907227, -0.7324219
16-06-30 00:31:40.690,-4.0283203, 3.0517578, -0.5493164
16-06-30 00:31:40.767,-4.211426, 3.112793, -0.6713867
16-06-30 00:31:40.836,-3.9672852, 2.9907227, -0.48828125
16-06-30 00:31:40.928,-4.1503906, 2.9296875, -0.6713867
16-06-30 00:31:41.026,-3.90625, 3.2348633, -0.61035156
16-06-30 00:31:41.072,-4.1503906, 3.0517578, -0.6713867
16-06-30 00:31:41.141,-4.1503906, 3.112793, -0.4272461
16-06-30 00:31:41.216,-4.0893555, 3.0517578, -0.6713867
16-06-30 00:31:41.286,-4.0283203, 3.0517578, -0.61035156
16-06-30 00:31:41.361,-4.211426, 2.9296875, -0.6713867
16-06-30 00:31:41.427,-4.0283203, 2.8686523, -0.6713867
16-06-30 00:31:41.538,-4.0283203, 3.2958984, -0.48828125
16-06-30 00:31:41.594,-3.9672852, 2.9907227, -0.79345703
16-06-30 00:31:41.664,-4.1503906, 2.9907227, -0.7324219
16-06-30 00:31:41.733,-3.90625, 3.112793, -0.79345703
16-06-30 00:31:41.811,-3.90625, 3.112793, -0.7324219
16-06-30 00:31:41.878,-3.90625, 3.2958984, -0.79345703
16-06-30 00:31:41.955,-3.9672852, 2.9296875, -0.79345703
16-06-30 00:31:42.039,-3.9672852, 3.1738281, -0.6713867
16-06-30 00:31:42.120,-4.0283203, 3.2348633, -1.0375977
16-06-30 00:31:42.171,-4.211426, 3.0517578, -0.91552734
16-06-30 00:31:42.251,-4.0283203, 3.0517578, -1.159668
16-06-30 00:31:42.313,-3.9672852, 3.0517578, -1.0375977
16-06-30 00:31:42.394,-4.0893555, 3.112793, -0.8544922
16-06-30 00:31:42.460,-3.8452148, 3.1738281, -1.0375977
16-06-30 00:31:42.528,-3.9672852, 3.0517578, -1.0375977
16-06-30 00:31:42.621,-4.0893555, 2.8686523, -1.0375977
16-06-30 00:31:42.689,-4.1503906, 2.8686523, -0.8544922
16-06-30 00:31:42.756,-3.90625, 2.9907227, -1.0986328
16-06-30 00:31:42.823,-3.90625, 2.9907227, -1.0375977
16-06-30 00:31:42.893,-3.90625, 3.0517578, -1.0986328
16-06-30 00:31:42.971,-3.8452148, 2.9907227, -1.159668
16-06-30 00:31:43.037,-3.90625, 2.9296875, -1.0986328
16-06-30 00:31:43.134,-4.0283203, 3.0517578, -1.2817383
16-06-30 00:31:43.205,-3.90625, 2.9907227, -1.0986328
16-06-30 00:31:43.276,-4.0893555, 2.8686523, -1.159668
16-06-30 00:31:43.357,-4.0893555, 3.1738281, -1.0986328
16-06-30 00:31:43.423,-3.9672852, 3.1738281, -1.0375977
16-06-30 00:31:43.496,-3.90625, 3.1738281, -1.0375977
16-06-30 00:31:43.590,-3.90625, 3.2348633, -1.0986328
16-06-30 00:31:43.643,-3.9672852, 2.8686523, -1.159668
16-06-30 00:31:43.710,-4.0283203, 2.8686523, -1.2207031
16-06-30 00:31:43.782,-4.0283203, 3.112793, -1.0986328
16-06-30 00:31:43.862,-4.0283203, 3.0517578, -1.0986328
16-06-30 00:31:43.928,-4.0283203, 3.0517578, -1.159668
16-06-30 00:31:44.022,-4.0283203, 3.1738281, -1.0375977
16-06-30 00:31:44.088,-4.0283203, 3.112793, -0.91552734
16-06-30 00:31:44.146,-3.90625, 2.9907227, -0.8544922
16-06-30 00:31:44.216,-4.0283203, 3.0517578, -1.0375977
16-06-30 00:31:44.297,-4.0893555, 2.9296875, -1.0375977
16-06-30 00:31:44.370,-3.90625, 2.9296875, -1.0375977
16-06-30 00:31:44.476,-4.0893555, 2.8686523, -1.0986328
16-06-30 00:31:44.531,-4.0893555, 3.0517578, -0.91552734
16-06-30 00:31:44.595,-3.9672852, 3.0517578, -0.8544922
16-06-30 00:31:44.663,-4.0283203, 3.0517578, -0.91552734
16-06-30 00:31:44.735,-3.90625, 3.112793, -0.91552734
16-06-30 00:31:44.815,-4.0283203, 2.9296875, -0.91552734
16-06-30 00:31:44.921,-4.0893555, 3.0517578, -0.6713867
16-06-30 00:31:44.973,-3.90625, 3.0517578, -0.48828125
16-06-30 00:31:45.044,-3.8452148, 2.9907227, -0.48828125
16-06-30 00:31:45.117,-4.1503906, 2.9296875, -0.48828125
16-06-30 00:31:45.187,-3.9672852, 3.112793, -0.6713867
16-06-30 00:31:45.275,-4.0283203, 3.112793, -0.6713867
16-06-30 00:31:45.342,-4.0283203, 2.8076172, -1.0986328
16-06-30 00:31:45.416,-3.8452148, 3.112793, -0.8544922
16-06-30 00:31:45.487,-4.333496, 3.0517578, -1.0375977
16-06-30 00:31:45.558,-4.0283203, 2.8686523, -0.79345703
16-06-30 00:31:45.631,-4.0283203, 2.8686523, -0.91552734
16-06-30 00:31:45.744,-3.9672852, 3.1738281, -1.0986328
16-06-30 00:31:45.801,-3.9672852, 3.112793, -0.9765625
16-06-30 00:31:45.864,-3.9672852, 3.112793, -1.0375977
16-06-30 00:31:45.933,-4.1503906, 3.0517578, -1.159668
16-06-30 00:31:46.011,-4.0893555, 2.8686523, -1.0986328
16-06-30 00:31:46.130,-4.333496, 2.9907227, -1.0375977
16-06-30 00:31:46.176,-4.0893555, 2.8686523, -1.159668
16-06-30 00:31:46.232,-3.9672852, 2.8076172, -0.8544922
16-06-30 00:31:46.307,-4.0893555, 3.112793, -0.9765625
16-06-30 00:31:46.382,-4.211426, 2.8686523, -0.8544922
16-06-30 00:31:46.494,-3.8452148, 2.9907227, -1.0986328
16-06-30 00:31:46.558,-4.0283203, 2.9296875, -1.2817383
16-06-30 00:31:46.621,-3.90625, 3.0517578, -0.91552734
16-06-30 00:31:46.678,-3.7841797, 3.0517578, -1.2207031
16-06-30 00:31:46.753,-4.1503906, 3.1738281, -1.2817383
16-06-30 00:31:46.863,-4.0283203, 2.9296875, -1.0986328
16-06-30 00:31:46.922,-3.90625, 2.9907227, -1.159668
16-06-30 00:31:46.980,-4.0283203, 3.112793, -1.0986328
16-06-30 00:31:47.055,-4.211426, 3.0517578, -1.2207031
16-06-30 00:31:47.127,-3.9672852, 3.0517578, -1.0986328
16-06-30 00:31:47.233,-4.1503906, 3.2348633, -0.9765625
16-06-30 00:31:47.295,-4.0893555, 3.0517578, -1.159668
16-06-30 00:31:47.353,-4.0283203, 2.9907227, -1.0375977
16-06-30 00:31:47.422,-3.9672852, 3.0517578, -0.9765625
16-06-30 00:31:47.496,-4.211426, 3.112793, -0.79345703
16-06-30 00:31:47.601,-4.0893555, 2.8686523, -0.79345703
16-06-30 00:31:47.660,-4.0283203, 3.1738281, -0.91552734
16-06-30 00:31:47.725,-4.0283203, 2.8076172, -0.91552734
16-06-30 00:31:47.795,-3.8452148, 2.9907227, -1.0986328
16-06-30 00:31:47.870,-4.1503906, 3.0517578, -1.0375977
16-06-30 00:31:47.975,-4.0893555, 3.0517578, -1.159668
16-06-30 00:31:48.037,-4.0893555, 3.0517578, -0.9765625
16-06-30 00:31:48.101,-4.0283203, 3.1738281, -1.2207031
16-06-30 00:31:48.163,-3.9672852, 3.0517578, -1.2207031
16-06-30 00:31:48.231,-4.0893555, 3.0517578, -1.4038086
16-06-30 00:31:48.347,-3.9672852, 3.112793, -1.2207031
16-06-30 00:31:48.402,-3.9672852, 2.9907227, -1.159668
16-06-30 00:31:48.465,-4.272461, 2.9296875, -1.0375977
16-06-30 00:31:48.526,-3.9672852, 3.0517578, -1.2207031
16-06-30 00:31:48.612,-4.272461, 3.0517578, -1.159668
16-06-30 00:31:48.732,-4.1503906, 3.2348633, -1.0375977
16-06-30 00:31:48.780,-3.90625, 2.9296875, -1.159668
16-06-30 00:31:48.843,-3.9672852, 3.0517578, -1.0375977
16-06-30 00:31:48.907,-4.0283203, 3.2348633, -0.8544922
16-06-30 00:31:48.974,-4.0893555, 2.9296875, -0.9765625
16-06-30 00:31:49.101,-4.0893555, 3.0517578, -0.48828125
16-06-30 00:31:49.105,-4.0893555, 2.8686523, -0.79345703
16-06-30 00:31:49.209,-4.0283203, 3.2348633, -0.4272461
16-06-30 00:31:49.277,-4.0283203, 3.112793, -0.5493164
16-06-30 00:31:49.352,-4.0893555, 3.0517578, -0.4272461
16-06-30 00:31:49.472,-4.0283203, 2.9296875, -0.7324219
16-06-30 00:31:49.517,-4.0893555, 2.9296875, -0.61035156
16-06-30 00:31:49.585,-4.0893555, 2.8686523, -0.48828125
16-06-30 00:31:49.655,-4.1503906, 3.0517578, -0.48828125
16-06-30 00:31:49.725,-4.0283203, 2.9907227, -0.79345703
16-06-30 00:31:49.827,-3.90625, 2.8686523, -0.61035156
16-06-30 00:31:49.893,-4.0283203, 2.8686523, -0.61035156
16-06-30 00:31:49.941,-3.9672852, 2.9296875, -0.6713867
16-06-30 00:31:50.009,-4.0893555, 3.0517578, -0.5493164
16-06-30 00:31:50.074,-4.1503906, 2.9296875, -0.5493164
16-06-30 00:31:50.192,-4.1503906, 2.9907227, -0.9765625
16-06-30 00:31:50.240,-4.0283203, 3.1738281, -1.0375977
16-06-30 00:31:50.305,-3.7841797, 3.0517578, -1.2207031
16-06-30 00:31:50.364,-4.0283203, 2.8686523, -0.91552734
16-06-30 00:31:50.490,-4.0283203, 3.112793, -0.79345703
16-06-30 00:31:50.545,-3.9672852, 3.2958984, -0.79345703
16-06-30 00:31:50.613,-4.0893555, 2.8076172, -0.79345703
16-06-30 00:31:50.680,-4.272461, 3.112793, -0.8544922
16-06-30 00:31:50.766,-3.9672852, 3.112793, -0.8544922
16-06-30 00:31:50.866,-3.9672852, 3.0517578, -0.9765625
16-06-30 00:31:50.932,-4.0283203, 2.9296875, -0.8544922
16-06-30 00:31:51.004,-4.0283203, 3.2348633, -0.7324219
16-06-30 00:31:51.071,-4.0893555, 3.0517578, -0.7324219
16-06-30 00:31:51.190,-4.0893555, 3.0517578, -0.7324219
16-06-30 00:31:51.238,-4.272461, 2.9907227, -0.5493164
16-06-30 00:31:51.306,-4.0283203, 3.1738281, -0.7324219
16-06-30 00:31:51.375,-4.0283203, 2.8076172, -0.79345703
16-06-30 00:31:51.489,-3.9672852, 3.2348633, -0.7324219
16-06-30 00:31:51.545,-4.211426, 2.9296875, -0.8544922
16-06-30 00:31:51.614,-3.9672852, 2.8686523, -1.0375977
16-06-30 00:31:51.681,-4.1503906, 2.9907227, -0.91552734
16-06-30 00:31:51.765,-4.0893555, 3.112793, -0.9765625
16-06-30 00:31:51.854,-3.9672852, 2.9907227, -0.79345703
16-06-30 00:31:51.903,-3.8452148, 3.0517578, -0.7324219
16-06-30 00:31:51.970,-4.0283203, 2.8686523, -0.61035156
16-06-30 00:31:52.038,-4.0283203, 2.8686523, -0.48828125
16-06-30 00:31:52.156,-3.9672852, 3.1738281, -0.6713867
16-06-30 00:31:52.218,-4.1503906, 3.1738281, -0.8544922
16-06-30 00:31:52.287,-3.90625, 3.1738281, -1.0375977
16-06-30 00:31:52.356,-3.9672852, 2.9907227, -0.9765625
16-06-30 00:31:52.472,-4.0283203, 3.112793, -0.9765625
16-06-30 00:31:52.524,-4.0283203, 3.0517578, -1.0375977
16-06-30 00:31:52.595,-4.0283203, 2.8686523, -0.79345703
16-06-30 00:31:52.663,-3.9672852, 3.2958984, -0.6713867
16-06-30 00:31:52.789,-3.90625, 3.2958984, -0.7324219
16-06-30 00:31:52.792,-4.0893555, 2.9296875, -0.91552734
16-06-30 00:31:52.886,-3.9672852, 2.9296875, -0.5493164
16-06-30 00:31:52.956,-4.272461, 2.8686523, -0.8544922
16-06-30 00:31:53.066,-4.1503906, 3.112793, -0.7324219
16-06-30 00:31:53.126,-4.0283203, 3.1738281, -0.91552734
