timestamp, xDegreesPerSec, yDegreesPerSec, zDegreesPerSec
16-06-29 01:18:15.842,-4.1503906, 3.112793, -0.91552734
16-06-29 01:18:16.025,-3.7841797, 3.112793, -1.2207031
16-06-29 01:18:16.197,-3.8452148, 2.746582, -1.159668
16-06-29 01:18:16.375,-4.0893555, 3.112793, -0.8544922
16-06-29 01:18:16.557,-4.0283203, 3.112793, -0.6713867
16-06-29 01:18:16.741,-3.7841797, 2.8686523, -0.8544922
16-06-29 01:18:16.910,-3.90625, 2.8686523, -0.9765625
16-06-29 01:18:17.091,-3.90625, 3.1738281, -1.2207031
16-06-29 01:18:17.274,-4.0283203, 3.0517578, -0.79345703
16-06-29 01:18:17.444,-3.8452148, 2.8686523, -0.7324219
16-06-29 01:18:17.625,-3.8452148, 3.2348633, -1.159668
16-06-29 01:18:17.816,-4.0283203, 3.112793, -1.159668
16-06-29 01:18:17.987,-4.0283203, 3.1738281, -0.5493164
16-06-29 01:18:18.162,-3.7231445, 3.112793, -0.79345703
16-06-29 01:18:18.340,-3.8452148, 2.9907227, -0.9765625
16-06-29 01:18:18.525,-4.0283203, 3.2348633, -1.159668
16-06-29 01:18:18.707,-3.8452148, 3.1738281, -0.7324219
16-06-29 01:18:18.882,-3.9672852, 3.1738281, -0.6713867
16-06-29 01:18:19.057,-3.8452148, 3.0517578, -1.0375977
16-06-29 01:18:19.237,-3.9672852, 2.9907227, -1.2817383
16-06-29 01:18:19.410,-3.9672852, 3.112793, -1.0986328
16-06-29 01:18:19.591,-3.90625, 2.8686523, -0.91552734
16-06-29 01:18:19.771,-3.90625, 3.2348633, -0.48828125
16-06-29 01:18:19.944,-3.8452148, 2.8686523, -0.61035156
16-06-29 01:18:20.125,-3.8452148, 3.112793, -0.6713867
16-06-29 01:18:20.304,-4.1503906, 2.9907227, -0.91552734
16-06-29 01:18:20.491,-4.0893555, 3.112793, -0.61035156
16-06-29 01:18:20.660,-3.7231445, 3.1738281, -0.79345703
16-06-29 01:18:20.843,-3.9672852, 3.2958984, -0.9765625
16-06-29 01:18:21.034,-3.8452148, 3.112793, -0.5493164
16-06-29 01:18:21.208,-3.9672852, 3.0517578, -0.7324219
16-06-29 01:18:21.377,-3.8452148, 3.112793, -1.0375977
16-06-29 01:18:21.555,-4.0283203, 2.9907227, -1.159668
16-06-29 01:18:21.742,-3.8452148, 3.2958984, -1.0986328
16-06-29 01:18:21.911,-3.9672852, 3.1738281, -0.6713867
16-06-29 01:18:22.092,-3.90625, 3.1738281, -0.61035156
16-06-29 01:18:22.277,-4.1503906, 3.1738281, -0.6713867
16-06-29 01:18:22.443,-4.0283203, 2.9907227, -0.91552734
16-06-29 01:18:22.644,-4.0893555, 3.1738281, -0.6713867
16-06-29 01:18:22.822,-3.90625, 3.112793, -0.91552734
16-06-29 01:18:22.995,-4.0283203, 3.112793, -1.0375977
16-06-29 01:18:23.176,-3.7231445, 3.1738281, -1.0375977
