22:12:39.561;X[m/s²],Y[m/s²],Z[m/s²],X[°/s],Y[°/s],Z[°/s],X[µT],Y[µT],Z[µT],Direção[°],R1[µsec],R2[µsec],R3[µsec],R4[µsec],R1[RPM],R2[RPM],R3[RPM],R4[RPM],Baro [hPa],Baro [°C],Baro [m],Down[cm],Abs [m],Rel [m],X [°],Y [°],Z [°],Acce X[°],Acce Y[°],Gyro X[°],Gyro Y[°],Gyro Z[°],Mag Z[°]
22:12:39.568;0.038307227,-0.5746084,8.121132,-0.3454554,0.31836784,0.8595931,-27.324,6.6239996,9.2,144.14261,0,0,0,0,0.0,0.0,0.0,0.0,1009.23,27.9,33.52253,9999999.0,33.52253,99999.99,-3.642441,-0.60687256,0.0,-4.047157,-0.26958716,0.0,0.0,0.0,0.0
22:12:39.574;0.030645782,-0.5669469,8.105809,-0.2233851,0.19629753,0.24924153,-27.324,6.5871997,9.1816,144.21552,0,0,0,0,0.0,0.0,0.0,0.0,1009.31,28.0,32.854034,9999999.0,32.854034,9999999.0,-3.6619537,-0.560284,-0.027857317,-4.0009108,-0.21609026,-0.004467702,0.0039259503,0.01719186,-0.072906494
22:12:39.586;0.024516625,-0.5608178,8.093551,-0.2233851,0.19629753,0.24924153,-27.324,6.55776,9.16688,144.27388,0,0,0,0,0.0,0.0,0.0,0.0,1009.31,28.0,32.854034,9999999.0,32.854034,9999999.0,-3.6236994,-0.51796234,-0.033019714,-3.9637814,-0.17314215,-0.007148323,0.0062815207,0.020182759,-0.13127136
22:12:39.596;0.0196133,-0.5635759,8.083744,-0.16234994,0.44043815,0.7375228,-27.324,6.534208,9.155104,144.32059,0,0,0,0,0.0,0.0,0.0,0.0,1009.31,28.0,32.854034,9999999.0,32.854034,9999999.0,-3.641191,-0.4884887,-0.028525848,-3.9880362,-0.13867782,-0.008771823,0.010685902,0.022675173,-0.17797852
22:12:39.607;0.01569064,-0.5657824,8.075899,-0.16234994,0.44043815,0.7375228,-27.324,6.515366,9.145683,144.35796,0,0,0,0,0.0,0.0,0.0,0.0,1009.29,27.9,33.020496,9999999.0,33.020496,9999999.0,-3.6557596,-0.4650342,-0.017553348,-4.00748,-0.11104747,-0.010557672,0.015530722,0.030787924,-0.21534729
22:12:39.619;0.004891066,-0.5445633,8.061961,-0.3454554,0.31836784,-0.23903972,-27.324,6.5370927,9.156547,144.31487,0,0,0,0,0.0,0.0,0.0,0.0,1009.29,27.9,33.020496,9999999.0,33.020496,9999999.0,-3.524789,-0.38331017,0.032587834,-3.8643014,-0.03468142,-0.014703137,0.019351136,0.0396382,-0.17225647
22:12:39.628;-0.003748593,-0.527588,8.050811,-0.3454554,0.31836784,-0.23903972,-27.324,6.554474,9.165237,144.2804,0,0,0,0,0.0,0.0,0.0,0.0,1009.29,27.9,33.020496,9999999.0,33.020496,9999999.0,-3.4130673,-0.31706148,0.05227214,-3.7493618,0.026620777,-0.017812235,0.022216447,0.03748684,-0.13778687
22:12:39.639;-0.0106603205,-0.51400775,8.041891,-0.3454554,0.31836784,-0.23903972,-27.324,6.568379,9.17219,144.25282,0,0,0,0,0.0,0.0,0.0,0.0,1009.29,27.9,33.020496,9999999.0,33.020496,9999999.0,-3.3235257,-0.26378554,0.05735109,-3.657155,0.0757965,-0.021612246,0.025718493,0.034857403,-0.11021423
22:12:39.648;-0.008528257,-0.5184664,8.034755,-0.3454554,0.13526237,0.49338216,-27.324,6.579503,9.177752,144.23077,0,0,0,0,0.0,0.0,0.0,0.0,1009.35,27.9,32.521107,9999999.0,32.521107,9999999.0,-3.349543,-0.28021276,0.056053042,-3.6920595,0.060688697,-0.024721345,0.026935855,0.032706045,-0.08816528
22:12:39.658;-0.0068226056,-0.5220334,8.029046,-0.3454554,0.13526237,0.49338216,-27.324,6.5884023,9.182201,144.21313,0,0,0,0,0.0,0.0,0.0,0.0,1009.35,27.9,32.521107,9999999.0,32.521107,9999999.0,-3.37639,-0.2937782,0.055666037,-3.7200258,0.04858395,-0.028175898,0.028288478,0.037639868,-0.07052612
22:12:39.670;-0.0054580844,-0.52488697,8.024479,-0.3454554,0.13526237,0.49338216,-27.324,6.595522,9.185761,144.19902,0,0,0,0,0.0,0.0,0.0,0.0,1009.35,27.9,32.521107,9999999.0,32.521107,9999999.0,-3.3979757,-0.3046358,0.056670435,-3.7424262,0.038888294,-0.032321364,0.029911626,0.043560453,-0.056411743
22:12:39.680;-0.0043664677,-0.5348312,8.028486,-0.040279627,0.5014733,0.7375228,-27.3424,6.5828176,9.170209,144.23299,0,0,0,0,0.0,0.0,0.0,0.0,1009.35,27.9,32.521107,9999999.0,32.521107,9999999.0,-3.4606051,-0.3175757,0.03559932,-3.8112237,0.031092644,-0.03272416,0.03492636,0.048494276,-0.09037781
22:12:39.688;-0.0034931742,-0.54278666,8.0316925,-0.040279627,0.5014733,0.7375228,-27.35712,6.5726542,9.157767,144.26012,0,0,0,0,0.0,0.0,0.0,0.0,1009.29,28.0,33.020496,9999999.0,33.020496,9999999.0,-3.5113738,-0.32835987,0.031431824,-3.8662045,0.024862586,-0.0330464,0.038938146,0.054394457,-0.117507935
22:12:39.699;-0.0027945393,-0.549151,8.034258,-0.040279627,0.5014733,0.7375228,-27.368896,6.564523,9.147814,144.28181,0,0,0,0,0.0,0.0,0.0,0.0,1009.29,28.0,33.020496,9999999.0,33.020496,9999999.0,-3.5520132,-0.33680543,0.035751756,-3.9101522,0.01988268,-0.033449195,0.04395288,0.061769687,-0.13920593
22:12:39.710;-0.009897077,-0.53125817,8.03631,-0.2233851,0.25733268,-0.11696941,-27.378317,6.5580187,9.139851,144.29916,0,0,0,0,0.0,0.0,0.0,0.0,1009.29,28.0,33.020496,9999999.0,33.020496,9999999.0,-3.4378693,-0.2801361,0.044142477,-3.782159,0.07040861,-0.03590643,0.046783537,0.06988244,-0.15655518
22:12:39.719;-0.015579108,-0.5169439,8.037951,-0.2233851,0.25733268,-0.11696941,-27.385853,6.552815,9.13348,144.31303,0,0,0,0,0.0,0.0,0.0,0.0,1009.29,28.0,33.020496,9999999.0,33.020496,9999999.0,-3.3400412,-0.23400769,0.04949249,-3.6797824,0.11082124,-0.038140282,0.049356863,0.06871274,-0.17042542
22:12:39.729;-0.020124732,-0.50549245,8.039265,-0.2233851,0.25733268,-0.11696941,-27.391882,6.548652,9.128384,144.32413,0,0,0,0,0.0,0.0,0.0,0.0,1009.25,28.0,33.356064,9999999.0,33.356064,9999999.0,-3.2617278,-0.19708423,0.0529712,-3.597893,0.14314581,-0.040374134,0.05193019,0.067543045,-0.18151855
22:12:39.739;-0.016099785,-0.51931566,8.040316,-0.6506312,0.31836784,0.3102767,-27.378305,6.545322,9.142707,144.32428,0,0,0,0,0.0,0.0,0.0,0.0,1009.25,28.0,33.356064,9999999.0,33.356064,9999999.0,-3.34634,-0.23127523,0.05959598,-3.6955345,0.11448933,-0.046880446,0.055113867,0.06637335,-0.18167114
22:12:39.749;-0.012879828,-0.5303742,8.041156,-0.6506312,0.31836784,0.3102767,-27.367445,6.5426574,9.154165,144.32442,0,0,0,0,0.0,0.0,0.0,0.0,1009.25,28.0,33.356064,9999999.0,33.356064,9999999.0,-3.419965,-0.25929356,0.06431225,-3.7736135,0.0915738,-0.052736126,0.057979178,0.06916584,-0.18180847
22:12:39.759;-0.010303862,-0.53922105,8.041828,-0.6506312,0.31836784,0.3102767,-27.358755,6.540526,9.163332,144.32452,0,0,0,0,0.0,0.0,0.0,0.0,1009.25,28.0,33.356064,9999999.0,33.356064,9999999.0,-3.4790936,-0.2816363,0.06839216,-3.836054,0.07324763,-0.059893068,0.061481223,0.072578885,-0.18191528
22:12:39.769;-0.00824309,-0.5462985,8.057689,-0.28442025,0.56250846,0.24924153,-27.351805,6.5388207,9.170666,144.32462,0,0,0,0,0.0,0.0,0.0,0.0,1009.29,28.0,33.020496,9999999.0,33.020496,9999999.0,-3.5192108,-0.29872674,0.07199113,-3.8786254,0.058479838,-0.06273727,0.06710631,0.07568165,-0.18200684
22:12:39.779;-0.0065944716,-0.55196047,8.070377,-0.28442025,0.56250846,0.24924153,-27.346243,6.5374565,9.176533,144.32468,0,0,0,0,0.0,0.0,0.0,0.0,1009.29,28.0,33.020496,9999999.0,33.020496,9999999.0,-3.5514596,-0.3125459,0.07505208,-3.9125583,0.046708435,-0.06558147,0.07273139,0.07817406,-0.18206787
22:12:39.792;-0.0052755773,-0.55649006,8.080528,-0.28442025,0.56250846,0.24924153,-27.341795,6.536365,9.181226,144.32474,0,0,0,0,0.0,0.0,0.0,0.0,1009.29,28.0,33.020496,9999999.0,33.020496,9999999.0,-3.5772595,-0.3234642,0.078078,-3.9396262,0.037318602,-0.068994515,0.07948149,0.08116496,-0.1821289
22:12:39.799;-0.0118819075,-0.52946794,8.050342,-0.2233851,0.56250846,-0.23903972,-27.117435,6.480292,8.964181,144.3296,0,0,0,0,0.0,0.0,0.0,0.0,1009.29,28.0,33.020496,9999999.0,33.020496,9999999.0,-3.4191337,-0.2655183,0.07818467,-3.7628984,0.084383376,-0.070781596,0.08398156,0.083158895,-0.18699646
22:12:39.811;-0.017166972,-0.5078502,8.026193,-0.2233851,0.56250846,-0.23903972,-26.937948,6.4354334,8.7905445,144.33357,0,0,0,0,0.0,0.0,0.0,0.0,1009.29,28.0,33.020496,9999999.0,33.020496,9999999.0,-3.2852519,-0.2178334,0.07737342,-3.6205049,0.12230338,-0.073238835,0.090169154,0.08052946,-0.19096375
22:12:39.822;-0.021395024,-0.4905561,8.006873,-0.2233851,0.56250846,-0.23903972,-26.79436,6.3995466,8.651636,144.33678,0,0,0,0,0.0,0.0,0.0,0.0,1009.29,28.0,33.020496,9999999.0,33.020496,9999999.0,-3.1773958,-0.17953366,0.07591503,-3.5059385,0.15281214,-0.07591946,0.09691925,0.077660985,-0.19416809
22:12:39.831;-0.01711602,-0.4997051,8.014402,-0.40649056,0.44043815,0.37131184,-26.679487,6.370837,8.540509,144.33936,0,0,0,0,0.0,0.0,0.0,0.0,1009.29,28.0,33.020496,9999999.0,33.020496,9999999.0,-3.2293534,-0.21262482,0.07442296,-3.567816,0.12212682,-0.07957787,0.10088319,0.07550963,-0.19674683
22:12:39.841;-0.013692816,-0.50702435,8.020426,-0.40649056,0.44043815,0.37131184,-26.58759,6.34787,8.451608,144.34145,0,0,0,0,0.0,0.0,0.0,0.0,1009.29,28.0,33.020496,9999999.0,33.020496,9999999.0,-3.2771738,-0.23941639,0.07577763,-3.6172278,0.09762285,-0.08364277,0.105287574,0.079222746,-0.19883728
