timestamp, xMicroTeslas, yMicroTeslas, zMicroTeslas, headingDegrees
16-07-21 13:47:47.714,15.916, 17.204, -20.883999, 24.984276
16-07-21 13:47:47.761,16.008, 17.296, -20.883999, 24.971985
16-07-21 13:47:47.815,15.916, 17.112, -21.068, 24.8311
16-07-21 13:47:47.892,16.008, 17.204, -21.068, 24.819622
16-07-21 13:47:47.966,16.008, 17.204, -20.976002, 24.819622
16-07-21 13:47:48.027,16.008, 17.204, -20.976002, 24.819622
16-07-21 13:47:48.101,16.008, 17.296, -20.883999, 24.971985
16-07-21 13:47:48.175,16.008, 17.204, -20.883999, 24.819622
16-07-21 13:47:48.248,16.008, 17.388, -20.883999, 25.123478
16-07-21 13:47:48.318,16.008, 17.204, -21.068, 24.819622
16-07-21 13:47:48.391,16.008, 17.204, -20.883999, 24.819622
16-07-21 13:47:48.463,16.1, 17.296, -20.976002, 24.808266
16-07-21 13:47:48.539,16.008, 17.204, -20.883999, 24.819622
16-07-21 13:47:48.615,16.1, 17.204, -20.976002, 24.655842
16-07-21 13:47:48.688,15.916, 17.204, -23.092001, 24.984276
16-07-21 13:47:48.792,16.1, 17.204, -20.883999, 24.655842
16-07-21 13:47:48.857,15.916, 17.204, -20.976002, 24.984276
16-07-21 13:47:48.921,16.1, 17.112, -20.883999, 24.50254
16-07-21 13:47:48.999,16.1, 17.296, -20.792, 24.808266
16-07-21 13:47:49.066,15.916, 17.296, -20.976002, 25.13657
16-07-21 13:47:49.143,16.008, 17.204, -20.976002, 24.819622
16-07-21 13:47:49.206,16.008, 17.296, -20.792, 24.971985
16-07-21 13:47:49.277,16.008, 17.204, -20.792, 24.819622
16-07-21 13:47:49.356,16.008, 17.204, -20.883999, 24.819622
16-07-21 13:47:49.427,16.008, 17.296, -20.883999, 24.971985
16-07-21 13:47:49.501,16.008, 17.204, -20.883999, 24.819622
16-07-21 13:47:49.567,16.008, 17.204, -21.068, 24.819622
16-07-21 13:47:49.649,16.008, 17.112, -20.976002, 24.666382
16-07-21 13:47:49.784,16.1, 17.204, -20.976002, 24.655842
16-07-21 13:47:49.849,16.008, 17.112, -20.792, 24.666382
16-07-21 13:47:49.927,16.1, 17.112, -21.068, 24.50254
16-07-21 13:47:49.990,16.1, 17.112, -20.792, 24.50254
16-07-21 13:47:50.064,16.008, 17.204, -20.976002, 24.819622
16-07-21 13:47:50.126,16.1, 17.204, -20.976002, 24.655842
16-07-21 13:47:50.203,16.1, 17.296, -21.16, 24.808266
16-07-21 13:47:50.279,16.008, 17.112, -20.883999, 24.666382
16-07-21 13:47:50.341,16.1, 17.204, -21.068, 24.655842
16-07-21 13:47:50.405,16.008, 17.204, -21.068, 24.819622
16-07-21 13:47:50.488,16.008, 17.112, -21.16, 24.666382
16-07-21 13:47:50.560,16.008, 17.204, -20.883999, 24.819622
16-07-21 13:47:50.705,16.008, 17.204, -20.976002, 24.819622
16-07-21 13:47:50.719,16.008, 17.296, -20.976002, 24.971985
16-07-21 13:47:50.807,16.008, 17.296, -21.068, 24.971985
16-07-21 13:47:50.865,16.008, 17.296, -20.883999, 24.971985
16-07-21 13:47:50.932,16.008, 17.204, -20.883999, 24.819622
16-07-21 13:47:51.006,15.916, 17.204, -20.883999, 24.984276
16-07-21 13:47:51.072,16.008, 17.112, -20.883999, 24.666382
16-07-21 13:47:51.140,16.008, 17.296, -20.976002, 24.971985
16-07-21 13:47:51.207,16.008, 17.296, -20.792, 24.971985
16-07-21 13:47:51.273,16.008, 17.204, -20.976002, 24.819622
16-07-21 13:47:51.365,16.1, 17.296, -23.184, 24.808266
16-07-21 13:47:51.434,16.192001, 17.204, -20.883999, 24.492931
16-07-21 13:47:51.510,16.1, 17.204, -20.883999, 24.655842
16-07-21 13:47:51.638,16.008, 17.112, -20.792, 24.666382
16-07-21 13:47:51.691,16.1, 17.296, -20.976002, 24.808266
16-07-21 13:47:51.767,16.1, 17.204, -22.908, 24.655842
16-07-21 13:47:51.839,16.008, 17.204, -21.068, 24.819622
16-07-21 13:47:51.906,16.008, 17.204, -20.976002, 24.819622
16-07-21 13:47:51.983,16.008, 17.204, -20.976002, 24.819622
16-07-21 13:47:52.050,16.008, 17.204, -20.792, 24.819622
16-07-21 13:47:52.116,16.008, 17.112, -23.368, 24.666382
16-07-21 13:47:52.209,16.008, 17.204, -20.976002, 24.819622
16-07-21 13:47:52.276,16.1, 17.204, -20.792, 24.655842
16-07-21 13:47:52.435,16.008, 17.112, -20.7, 24.666382
16-07-21 13:47:52.452,16.1, 17.112, -23.0, 24.50254
16-07-21 13:47:52.550,16.008, 17.204, -20.976002, 24.819622
16-07-21 13:47:52.615,16.008, 17.204, -20.883999, 24.819622
16-07-21 13:47:52.682,16.008, 17.204, -20.976002, 24.819622
16-07-21 13:47:52.754,15.916, 17.204, -20.792, 24.984276
16-07-21 13:47:52.834,16.008, 17.204, -21.068, 24.819622
16-07-21 13:47:52.907,16.1, 17.204, -20.792, 24.655842
16-07-21 13:47:52.961,16.008, 17.204, -20.976002, 24.819622
16-07-21 13:47:53.032,16.1, 17.204, -20.976002, 24.655842
16-07-21 13:47:53.105,16.008, 17.204, -20.883999, 24.819622
16-07-21 13:47:53.241,16.008, 17.204, -20.883999, 24.819622
16-07-21 13:47:53.296,15.916, 17.296, -20.883999, 25.13657
16-07-21 13:47:53.368,16.1, 17.112, -20.883999, 24.50254
16-07-21 13:47:53.441,16.1, 17.112, -20.792, 24.50254
16-07-21 13:47:53.512,16.008, 17.204, -20.883999, 24.819622
16-07-21 13:47:53.581,16.008, 17.204, -22.908, 24.819622
16-07-21 13:47:53.662,16.008, 17.204, -20.883999, 24.819622
16-07-21 13:47:53.733,16.008, 17.112, -20.792, 24.666382
16-07-21 13:47:53.808,16.1, 17.204, -20.883999, 24.655842
16-07-21 13:47:53.968,16.1, 17.112, -22.816, 24.50254
16-07-21 13:47:53.981,16.1, 17.204, -20.883999, 24.655842
16-07-21 13:47:54.084,16.008, 17.112, -20.883999, 24.666382
16-07-21 13:47:54.142,16.008, 17.112, -20.883999, 24.666382
16-07-21 13:47:54.213,16.1, 17.112, -20.792, 24.50254
16-07-21 13:47:54.277,16.008, 17.112, -20.792, 24.666382
16-07-21 13:47:54.355,16.1, 17.112, -20.883999, 24.50254
16-07-21 13:47:54.431,16.1, 17.02, -20.976002, 24.34837
16-07-21 13:47:54.495,16.008, 16.928001, -20.792, 24.357258
16-07-21 13:47:54.588,16.1, 17.02, -20.7, 24.34837
16-07-21 13:47:54.692,16.008, 17.02, -20.792, 24.512264
16-07-21 13:47:54.707,16.1, 17.112, -20.608, 24.50254
16-07-21 13:47:54.809,16.1, 17.02, -20.976002, 24.34837
16-07-21 13:47:54.881,16.008, 17.02, -20.7, 24.512264
16-07-21 13:47:54.944,16.008, 17.02, -20.792, 24.512264
16-07-21 13:47:55.021,16.1, 16.928001, -20.792, 24.193314
16-07-21 13:47:55.096,16.008, 16.928001, -23.276001, 24.357258
16-07-21 13:47:55.158,16.008, 16.928001, -22.816, 24.357258
16-07-21 13:47:55.236,16.008, 16.836, -20.883999, 24.201355
16-07-21 13:47:55.396,16.008, 16.836, -22.908, 24.201355
16-07-21 13:47:55.411,16.008, 16.836, -20.792, 24.201355
16-07-21 13:47:55.515,16.1, 16.652, -20.883999, 23.722797
16-07-21 13:47:55.576,16.1, 16.652, -20.883999, 23.722797
16-07-21 13:47:55.655,16.008, 16.652, -20.883999, 23.88686
16-07-21 13:47:55.733,16.008, 16.56, -20.792, 23.728252
16-07-21 13:47:55.802,16.008, 16.56, -20.7, 23.728252
16-07-21 13:47:55.870,15.916, 16.56, -20.976002, 23.893257
16-07-21 13:47:55.938,15.916, 16.56, -20.792, 23.893257
16-07-21 13:47:56.026,15.916, 16.376001, -20.792, 23.573353
16-07-21 13:47:56.047,16.008, 16.468, -20.792, 23.56873
16-07-21 13:47:56.123,15.916, 16.284, -20.792, 23.41201
16-07-21 13:47:56.236,16.1, 16.192001, -20.976002, 22.920467
16-07-21 13:47:56.310,15.916, 16.192001, -20.976002, 23.249733
16-07-21 13:47:56.373,16.008, 16.1, -23.092001, 22.921402
16-07-21 13:47:56.448,15.916, 16.008, -20.976002, 22.922344
16-07-21 13:47:56.518,15.916, 16.1, -21.252, 23.08651
16-07-21 13:47:56.596,16.008, 16.192001, -21.16, 23.084633
16-07-21 13:47:56.668,16.008, 16.1, -21.252, 22.921402
16-07-21 13:47:56.813,16.008, 16.008, -21.436, 22.757229
16-07-21 13:47:56.829,16.1, 16.1, -21.436, 22.757229
16-07-21 13:47:56.955,16.1, 16.192001, -21.528002, 22.920467
16-07-21 13:47:56.969,16.192001, 16.192001, -21.528002, 22.757229
16-07-21 13:47:57.076,16.1, 16.284, -21.436, 23.082771
16-07-21 13:47:57.153,16.192001, 16.192001, -21.62, 22.757229
16-07-21 13:47:57.214,16.192001, 16.376001, -21.62, 23.080929
16-07-21 13:47:57.290,16.284, 16.56, -21.62, 23.238693
16-07-21 13:47:57.390,16.192001, 16.56, -21.712, 23.40097
16-07-21 13:47:57.405,16.468, 16.56, -21.804, 22.916824
16-07-21 13:47:57.557,16.376001, 16.744, -21.712, 23.393818
16-07-21 13:47:57.570,16.468, 16.836, -21.804, 23.390305
16-07-21 13:47:57.682,16.56, 16.836, -21.896, 23.23074
16-07-21 13:47:57.750,16.652, 17.02, -21.804, 23.383389
16-07-21 13:47:57.827,16.744, 17.02, -21.804, 23.225578
16-07-21 13:47:57.889,16.652, 17.112, -21.804, 23.537777
16-07-21 13:47:57.957,16.836, 17.388, -21.804, 23.681274
16-07-21 13:47:58.141,16.928001, 17.480001, -21.62, 23.676334
16-07-21 13:47:58.156,16.928001, 17.664, -21.896, 23.9761
16-07-21 13:47:58.273,17.02, 17.756, -21.62, 23.969658
16-07-21 13:47:58.287,16.928001, 17.848, -21.528002, 24.272633
16-07-21 13:47:58.407,17.112, 17.848, -21.712, 23.963276
16-07-21 13:47:58.426,17.02, 17.94, -21.528002, 24.264664
16-07-21 13:47:58.539,17.204, 17.94, -21.344, 23.956966
16-07-21 13:47:58.611,17.204, 17.94, -21.16, 23.956966
16-07-21 13:47:58.759,17.112, 18.032001, -23.736, 24.256779
16-07-21 13:47:58.776,17.204, 18.216, -21.16, 24.393803
16-07-21 13:47:58.913,17.112, 18.032001, -20.976002, 24.256779
16-07-21 13:47:58.928,17.112, 18.032001, -20.883999, 24.256779
16-07-21 13:47:59.043,17.02, 18.124, -20.792, 24.556503
16-07-21 13:47:59.058,17.112, 18.124, -20.792, 24.402348
16-07-21 13:47:59.170,16.928001, 18.032001, -20.792, 24.565968
16-07-21 13:47:59.245,16.928001, 17.94, -20.792, 24.4197
16-07-21 13:47:59.390,16.836, 18.032001, -23.184, 24.721752
16-07-21 13:47:59.407,16.836, 18.032001, -20.516, 24.721752
16-07-21 13:47:59.529,16.836, 17.848, -20.516, 24.428513
16-07-21 13:47:59.545,16.744, 17.848, -20.424002, 24.585197
16-07-21 13:47:59.662,16.56, 17.756, -20.516, 24.753326
16-07-21 13:47:59.729,16.652, 17.848, -20.608, 24.742687
16-07-21 13:47:59.806,16.56, 17.664, -20.424002, 24.60484
16-07-21 13:47:59.873,16.652, 17.664, -20.7, 24.446426
16-07-21 13:48:00.029,16.468, 17.664, -20.516, 24.764076
16-07-21 13:48:00.043,16.468, 17.572, -20.608, 24.614819
16-07-21 13:48:00.165,16.376001, 17.480001, -20.516, 24.624908
16-07-21 13:48:00.181,16.468, 17.480001, -20.608, 24.46473
16-07-21 13:48:00.301,16.376001, 17.480001, -20.516, 24.624908
16-07-21 13:48:00.314,16.284, 17.388, -20.7, 24.635105
16-07-21 13:48:00.433,16.376001, 17.388, -20.7, 24.474026
16-07-21 13:48:00.449,16.284, 17.296, -20.7, 24.483425
16-07-21 13:48:00.659,16.284, 17.388, -20.792, 24.635105
16-07-21 13:48:00.673,16.192001, 17.296, -20.7, 24.645412
16-07-21 13:48:00.810,16.1, 17.204, -20.7, 24.655842
16-07-21 13:48:00.826,16.1, 17.388, -20.792, 24.959827
16-07-21 13:48:00.946,16.192001, 17.296, -20.883999, 24.645412
16-07-21 13:48:00.961,16.192001, 17.296, -20.7, 24.645412
16-07-21 13:48:01.077,16.1, 17.296, -20.7, 24.808266
16-07-21 13:48:01.195,16.008, 17.204, -20.792, 24.819622
16-07-21 13:48:01.210,16.192001, 17.296, -20.792, 24.645412
16-07-21 13:48:01.323,16.1, 17.296, -20.792, 24.808266
16-07-21 13:48:01.339,16.1, 17.296, -20.792, 24.808266
16-07-21 13:48:01.463,16.008, 17.112, -20.883999, 24.666382
16-07-21 13:48:01.479,16.1, 17.204, -20.883999, 24.655842
16-07-21 13:48:01.597,16.192001, 17.296, -20.7, 24.645412
16-07-21 13:48:01.726,16.1, 17.204, -20.7, 24.655842
16-07-21 13:48:01.739,16.1, 17.204, -20.792, 24.655842
16-07-21 13:48:01.864,16.008, 17.204, -20.976002, 24.819622
16-07-21 13:48:01.879,16.1, 17.204, -20.792, 24.655842
16-07-21 13:48:02.004,16.1, 17.296, -20.792, 24.808266
16-07-21 13:48:02.018,15.916, 17.112, -20.883999, 24.8311
16-07-21 13:48:02.138,16.1, 17.204, -23.0, 24.655842
16-07-21 13:48:02.270,16.192001, 17.112, -20.792, 24.33958
16-07-21 13:48:02.285,16.008, 17.112, -20.976002, 24.666382
16-07-21 13:48:02.417,16.008, 17.204, -22.908, 24.819622
16-07-21 13:48:02.433,16.008, 17.204, -20.792, 24.819622
16-07-21 13:48:02.557,16.1, 17.204, -20.883999, 24.655842
16-07-21 13:48:02.570,16.1, 17.112, -23.276001, 24.50254
16-07-21 13:48:02.695,16.1, 17.204, -21.068, 24.655842
16-07-21 13:48:02.709,16.1, 17.112, -20.883999, 24.50254
16-07-21 13:48:02.860,16.008, 17.112, -20.976002, 24.666386
16-07-21 13:48:02.873,16.008, 17.204, -20.883999, 24.819626
16-07-21 13:48:03.005,16.008, 17.204, -20.792, 24.819626
16-07-21 13:48:03.018,16.1, 17.204, -20.883999, 24.655846
16-07-21 13:48:03.141,16.008, 17.204, -23.092001, 24.819626
16-07-21 13:48:03.154,16.008, 17.204, -20.883999, 24.819626
16-07-21 13:48:03.366,16.1, 17.112, -20.883999, 24.502544
16-07-21 13:48:03.380,16.008, 17.204, -20.883999, 24.819626
16-07-21 13:48:03.395,16.1, 17.204, -20.883999, 24.655846
16-07-21 13:48:03.465,16.008, 17.112, -20.883999, 24.666386
16-07-21 13:48:03.599,16.1, 17.204, -20.792, 24.655846
16-07-21 13:48:03.612,16.008, 17.204, -20.883999, 24.819626
16-07-21 13:48:03.823,16.008, 17.02, -20.792, 24.512268
16-07-21 13:48:03.838,16.1, 17.204, -20.792, 24.655846
16-07-21 13:48:03.972,16.008, 17.204, -20.883999, 24.819626
16-07-21 13:48:03.987,16.008, 17.112, -20.883999, 24.666386
